field_1,lat,lng,ids,predictions,label,CLUSTER_ID
2337,45.0317495706,7.6738175365,2.18439920351513E+018,"8 : 0.5610003, 13 : 0.35786864, 8 : 0.019361857",3,
2338,45.0317495706,7.6738175365,2.18439406756405E+018,"13 : 0.5680474, 8 : 0.15313923, 3 : 0.028170375",3,
2339,45.0317495706,7.6738175365,2.18435548109963E+018,"13 : 0.9484007, 13 : 0.019802205, 8 : 0.007832224",3,
2340,45.0317495706,7.6738175365,2.18434052410062E+018,"13 : 0.7395182, 8 : 0.04542265, 12 : 0.03648795",3,
2341,45.0317495706,7.6738175365,2.18433554890324E+018,"13 : 0.9480531, 13 : 0.026811084, 8 : 0.0067832074",3,
2342,45.0317495706,7.6738175365,2.18432383140829E+018,"13 : 0.56992835, 8 : 0.09345224, 8 : 0.07981415",3,
2343,45.0317495706,7.6738175365,2.18423352570316E+018,"8 : 0.8796803, 13 : 0.009370959, 9 : 0.0071009547",3,
2344,45.0317495706,7.6738175365,2.18422515037606E+018,"12 : 0.29120502, 3 : 0.04083722, 8 : 0.028032634",3,
2345,45.0317495706,7.6738175365,2.18422309711307E+018,"7 : 0.1254174, 12 : 0.096569076, 2 : 0.08215772",3,
2346,45.0317495706,7.6738175365,2.18420222903311E+018,"3 : 0.15227938, 3 : 0.062200945, 7 : 0.055042174",3,
2347,45.0317495706,7.6738175365,2.18418426362929E+018,"13 : 0.7936639, 8 : 0.12630045, 8 : 0.02282059",3,
2348,45.0317495706,7.6738175365,2.18404011569217E+018,"3 : 0.58432925, 8 : 0.2011846, 7 : 0.10815495",3,
2349,45.0317495706,7.6738175365,2.17945047579873E+018,"8 : 0.7559511, 7 : 0.11646592, 3 : 0.0485611",3,
2350,45.0317495706,7.6738175365,2.17941310595304E+018,"8 : 0.22227472, 1 : 0.21721894, 8 : 0.10062015",3,
2351,45.0317495706,7.6738175365,2.17932548311691E+018,"13 : 0.7596697, 8 : 0.070658, 8 : 0.029594125",3,
2352,45.0317495706,7.6738175365,2.17931905156253E+018,"13 : 0.5796063, 8 : 0.13974614, 8 : 0.07727423",3,
2353,45.0317495706,7.6738175365,2.17931379279318E+018,"8 : 0.98330563, 1 : 0.00069135736, 4 : 0.00064427155",3,
2354,45.0317495706,7.6738175365,2.17930167218713E+018,"8 : 0.54229015, 7 : 0.13229612, 13 : 0.023801481",3,
2355,45.0317495706,7.6738175365,2.17929992253174E+018,"13 : 0.48510516, 8 : 0.21894981, 8 : 0.059387993",3,
2356,45.0317495706,7.6738175365,2.17924321313404E+018,"7 : 0.20298387, 7 : 0.13227674, 7 : 0.13048978",3,
2357,45.0317495706,7.6738175365,2.17924105300117E+018,"7 : 0.7650885, 12 : 0.078077056, 12 : 0.013924508",3,
2358,45.0317495706,7.6738175365,2.1792203343565E+018,"8 : 0.3841849, 3 : 0.32516786, 7 : 0.1520454",3,
2359,45.0317495706,7.6738175365,2.17921453984925E+018,"8 : 0.73114455, 3 : 0.02723343, 8 : 0.019798642",3,
2360,45.0317495706,7.6738175365,2.17920714364789E+018,"8 : 0.09854398, 8 : 0.036243558, 13 : 0.031223914",3,
2361,45.0317495706,7.6738175365,2.17920152163499E+018,"13 : 0.39926717, 13 : 0.086571366, 8 : 0.06640528",3,
2362,45.0317495706,7.6738175365,2.17910308172211E+018,"8 : 0.6167225, 8 : 0.12426823, 13 : 0.0026937267",3,
2363,45.0317495706,7.6738175365,2.17905349853301E+018,"13 : 0.4461935, 7 : 0.16124196, 8 : 0.09219524",3,
2364,45.0317495706,7.6738175365,2.17905290347045E+018,"13 : 0.9581708, 8 : 0.012449333, 8 : 0.0048527913",3,
2365,45.0317495706,7.6738175365,2.17433099481453E+018,"13 : 0.60647565, 7 : 0.020764938, 7 : 0.018413046",3,
2366,45.0317495706,7.6738175365,2.17428520811425E+018,"13 : 0.5056458, 8 : 0.28117016, 8 : 0.041912295",3,
2367,45.0317495706,7.6738175365,2.17427797703514E+018,"8 : 0.24518496, 7 : 0.12014751, 13 : 0.087343715",3,
2368,45.0317495706,7.6738175365,2.17427706351405E+018,"8 : 0.589471, 7 : 0.17796943, 8 : 0.05379698",3,
2369,45.0317495706,7.6738175365,2.17425034116027E+018,"7 : 0.6817183, 7 : 0.23343374, 2 : 0.0037558873",3,
2370,45.0317495706,7.6738175365,2.17424646751741E+018,"7 : 0.87020355, 7 : 0.012910869, 7 : 0.010926379",3,
2371,45.0317495706,7.6738175365,2.17424283332107E+018,"8 : 0.61247677, 3 : 0.117713064, 7 : 0.060006443",3,
2372,45.0317495706,7.6738175365,2.17423279995879E+018,"2 : 0.1830553, 3 : 0.13689429, 3 : 0.09252603",3,
2373,45.0317495706,7.6738175365,2.17422042860055E+018,"13 : 0.861431, 8 : 0.090591945, 8 : 0.004886833",3,
2374,45.0317495706,7.6738175365,2.17413998761291E+018,"3 : 0.18900362, 7 : 0.18095866, 8 : 0.15804522",3,
2375,45.0317495706,7.6738175365,2.17408976783536E+018,"8 : 0.9435619, 3 : 0.023104463, 8 : 0.00095590187",3,
2376,45.0317495706,7.6738175365,2.17402324265055E+018,"8 : 0.26830316, 3 : 0.12985867, 12 : 0.07368647",3,
2761,45.0236624479,7.645894289,2.20986818651437E+018,"9 : 0.09623447, 9 : 0.065367796, 13 : 0.04463714",3,
2763,45.0236624479,7.645894289,2.20961071277825E+018,"9 : 0.2472054, 1 : 0.19207236, 13 : 0.118209064",3,
2764,45.0236624479,7.645894289,2.20478340634112E+018,"9 : 0.2203116, 7 : 0.082443774, 13 : 0.05993609",3,
2765,45.0236624479,7.645894289,2.20476754870782E+018,"13 : 0.12258356, 7 : 0.04350665, 12 : 0.04154917",3,
2767,45.0236624479,7.645894289,2.20467978657236E+018,"9 : 0.36598215, 1 : 0.040655684, 5 : 0.015179168",3,
2768,45.0236624479,7.645894289,2.20442997401061E+018,"9 : 0.352959, 8 : 0.034194663, 8 : 0.028072996",3,
2772,45.0236624479,7.645894289,2.19971035916108E+018,"13 : 0.065929905, 4 : 0.045544874, 5 : 0.029536266",3,
2773,45.0236624479,7.645894289,2.19959637308748E+018,"8 : 0.23417881, 9 : 0.1403277, 8 : 0.030748965",3,
2774,45.0236624479,7.645894289,2.19953772728825E+018,"1 : 0.9206335, 1 : 0.0015834642, 1 : 0.0014025919",3,
2775,45.0236624479,7.645894289,2.19945176604199E+018,"4 : 0.13253991, 9 : 0.0913242, 7 : 0.081439815",3,
2776,45.0236624479,7.645894289,2.19940102909988E+018,"9 : 0.19239926, 11 : 0.15649372, 2 : 0.06344512",3,
2777,45.0236624479,7.645894289,2.19936439176232E+018,"12 : 0.38305092, 9 : 0.10079942, 13 : 0.08933336",3,
2779,45.0236624479,7.645894289,2.19459157112609E+018,"7 : 0.46076468, 9 : 0.191073, 7 : 0.049137168",3,
2780,45.0236624479,7.645894289,2.19458749416346E+018,"13 : 0.16048999, 2 : 0.15280472, 7 : 0.13432121",3,
2781,45.0236624479,7.645894289,2.19455144005216E+018,"1 : 0.2626595, 7 : 0.055558443, 9 : 0.033781882",3,
2782,45.0236624479,7.645894289,2.19451530557784E+018,"1 : 0.25845197, 8 : 0.04691449, 12 : 0.040025033",3,
2783,45.0236624479,7.645894289,2.19429258165802E+018,"4 : 0.20448175, 12 : 0.021862345, 11 : 0.010125011",3,
2784,45.0236624479,7.645894289,2.19397053446797E+018,"9 : 0.15845965, 9 : 0.085180536, 9 : 0.031305805",3,
2785,45.0236624479,7.645894289,2.18951510394569E+018,"7 : 0.37118798, 8 : 0.11083111, 9 : 0.08339254",3,
2786,45.0236624479,7.645894289,2.18945951220594E+018,"1 : 0.078022726, 2 : 0.061840925, 9 : 0.045532763",3,
2787,45.0236624479,7.645894289,2.18932421259969E+018,"3 : 0.73242515, 3 : 0.09141007, 3 : 0.03551352",3,
2788,45.0236624479,7.645894289,2.18918718431884E+018,"9 : 0.33608258, 3 : 0.03894479, 8 : 0.02623554",3,
2789,45.0236624479,7.645894289,2.18444654596435E+018,"8 : 0.18990248, 3 : 0.06916439, 11 : 0.05051354",3,
2790,45.0236624479,7.645894289,2.18434663509466E+018,"9 : 0.08037141, 9 : 0.06337682, 12 : 0.026484918",3,
2793,45.0236624479,7.645894289,2.17931281057246E+018,"9 : 0.4767814, 13 : 0.1868273, 13 : 0.022715986",3,
2794,45.0236624479,7.645894289,2.17918424707656E+018,"9 : 0.13775074, 11 : 0.023936044, 8 : 0.023120115",3,
2795,45.0236624479,7.645894289,2.17911303604759E+018,"3 : 0.4041445, 13 : 0.09144879, 3 : 0.08247917",3,
2796,45.0236624479,7.645894289,2.17873728794129E+018,"9 : 0.68421906, 8 : 0.06430249, 8 : 0.05988015",3,
2799,45.0236624479,7.645894289,2.17437512245926E+018,"4 : 0.7626397, 12 : 0.007000081, 9 : 0.0046962737",3,
2800,45.0236624479,7.645894289,2.17434846667596E+018,"9 : 0.14610164, 1 : 0.12804511, 11 : 0.041349966",3,
2801,45.0236624479,7.645894289,2.17431819650809E+018,"9 : 0.92700386, 3 : 0.012807875, 3 : 0.0038797287",3,
2802,45.0236624479,7.645894289,2.17428638656285E+018,"9 : 0.68963355, 13 : 0.08050627, 4 : 0.024356134",3,
2803,45.0236624479,7.645894289,2.17425362813615E+018,"7 : 0.3678187, 9 : 0.08329292, 4 : 0.060423568",3,
2804,45.0236624479,7.645894289,2.17419805217331E+018,"7 : 0.18588297, 3 : 0.18243994, 12 : 0.056740053",3,
2806,45.0236624479,7.645894289,2.17416066900444E+018,"3 : 0.11489537, 7 : 0.104500905, 7 : 0.09844083",3,
2807,45.0236624479,7.645894289,2.17405672071282E+018,"7 : 0.6220161, 2 : 0.1430772, 3 : 0.039483488",3,
2808,45.0236624479,7.645894289,2.17394614552137E+018,"6 : 0.22434808, 6 : 0.18778576, 6 : 0.16277438",3,
2810,45.0236624479,7.645894289,2.16924571004276E+018,"8 : 0.09042043, 6 : 0.08400498, 8 : 0.021950798",3,
2811,45.0236624479,7.645894289,2.16918280694162E+018,"9 : 0.7315351, 8 : 0.020464605, 8 : 0.019567197",3,
2812,45.0236624479,7.645894289,2.16892170137412E+018,"7 : 0.12821837, 13 : 0.08283624, 13 : 0.08161407",3,
2814,45.0236624479,7.645894289,2.16414027831598E+018,"4 : 0.07041943, 1 : 0.06682366, 9 : 0.054612644",3,
2815,45.0236624479,7.645894289,2.16403589508112E+018,"9 : 0.31143713, 11 : 0.20288718, 1 : 0.18916361",3,
2816,45.0236624479,7.645894289,2.16390304097228E+018,"7 : 0.7481522, 4 : 0.059698682, 7 : 0.042473048",3,
2817,45.0236624479,7.645894289,2.16379283938583E+018,"13 : 0.7174645, 2 : 0.060923528, 13 : 0.047948614",3,
2818,45.0236624479,7.645894289,2.1590960201355E+018,"1 : 0.91782296, 11 : 0.0067529283, 1 : 0.0047781444",3,
2819,45.0236624479,7.645894289,2.15881803744496E+018,"7 : 0.23667039, 7 : 0.15695281, 7 : 0.13825051",3,
2822,45.0236624479,7.645894289,2.15400943671334E+018,"3 : 0.357465, 2 : 0.10111329, 5 : 0.031930577",3,
2823,45.0236624479,7.645894289,2.15390980154014E+018,"3 : 0.05456978, 3 : 0.052938305, 14 : 0.036061116",3,
2824,45.0236624479,7.645894289,2.15389579613998E+018,"11 : 0.4483968, 1 : 0.42532378, 11 : 0.02992361",3,
2825,45.0236624479,7.645894289,2.15374054482315E+018,"2 : 0.5415111, 2 : 0.3690535, 7 : 0.012648506",3,
2826,45.0236624479,7.645894289,2.15334177053293E+018,"3 : 0.3688084, 3 : 0.068983056, 2 : 0.05359147",3,
2827,45.0236624479,7.645894289,2.14894618105369E+018,"7 : 0.8440949, 7 : 0.04703883, 7 : 0.02655315",3,
2828,45.0236624479,7.645894289,2.14878987691559E+018,"12 : 0.29813364, 7 : 0.19204207, 12 : 0.0743783",3,
2831,45.0236624479,7.645894289,2.14867605882313E+018,"13 : 0.65644366, 6 : 0.030057646, 6 : 0.020154737",3,
2832,45.0236624479,7.645894289,2.14860517626788E+018,"7 : 0.794084, 2 : 0.10453553, 7 : 0.02980301",3,
2834,45.0236624479,7.645894289,2.14383095732977E+018,"1 : 0.22281654, 9 : 0.17363738, 1 : 0.11917931",3,
2835,45.0236624479,7.645894289,2.14373442785447E+018,"7 : 0.45004717, 8 : 0.15066147, 13 : 0.08504085",3,
2836,45.0236624479,7.645894289,2.14358522604395E+018,"6 : 0.8031008, 6 : 0.09562709, 6 : 0.0081404075",3,
2838,45.0236624479,7.645894289,2.13872297081733E+018,"7 : 0.6446276, 7 : 0.0892883, 4 : 0.06535428",3,
2839,45.0236624479,7.645894289,2.13867795036783E+018,"7 : 0.11915811, 3 : 0.088668846, 7 : 0.084638454",3,
2840,45.0236624479,7.645894289,2.13859725984271E+018,"3 : 0.19920522, 3 : 0.16309485, 2 : 0.08780566",3,
2841,45.0236624479,7.645894289,2.13852833589507E+018,"1 : 0.84286433, 1 : 0.04597882, 2 : 0.029746309",3,
2844,45.0236624479,7.645894289,2.12867612777919E+018,"1 : 0.4209054, 1 : 0.1025959, 11 : 0.074638724",3,
2845,45.0236624479,7.645894289,2.12852742250405E+018,"9 : 0.24363215, 14 : 0.097572446, 2 : 0.084903",3,
2846,45.0236624479,7.645894289,2.12839363935785E+018,"7 : 0.21309523, 7 : 0.15920259, 7 : 0.07476713",3,
2848,45.0236624479,7.645894289,2.12333256053361E+018,"13 : 0.7052957, 13 : 0.26215723, 13 : 0.012107701",3,
2849,45.0236624479,7.645894289,2.11791744840238E+018,"7 : 0.12859583, 2 : 0.05489372, 7 : 0.043156404",3,
2852,45.0236624479,7.645894289,2.07773896393171E+018,"8 : 0.25170767, 8 : 0.24750595, 8 : 0.018794885",3,
2853,45.0236624479,7.645894289,1.88982499912654E+018,"8 : 0.12698579, 8 : 0.095627144, 9 : 0.08676617",3,
2854,45.0236624479,7.645894289,2.12852090003418E+018,"7 : 0.12806325, 7 : 0.11674717, 12 : 0.108010665",3,
3836,45.0302004,7.661891,2.2095594062999E+018,"7 : 0.28321832, 7 : 0.08013621, 3 : 0.031968225",3,
3837,45.0302004,7.661891,2.18950645356264E+018,"2 : 0.5918121, 4 : 0.16629857, 3 : 0.04965255",3,
3838,45.0302004,7.661891,2.16407854446922E+018,"9 : 0.91873336, 12 : 0.06994419, 2 : 0.0021349825",3,
3839,45.0302004,7.661891,2.15884463692423E+018,"7 : 0.1899026, 2 : 0.17568263, 2 : 0.06286189",3,
3840,45.0302004,7.661891,2.15842503838296E+018,"3 : 0.77172995, 3 : 0.043400206, 3 : 0.042616922",3,
3841,45.0302004,7.661891,2.15382845561447E+018,"12 : 0.19366013, 4 : 0.17045642, 2 : 0.0863944",3,
3842,45.0302004,7.661891,2.14863877276159E+018,"2 : 0.36717808, 12 : 0.057843335, 2 : 0.05248687",3,
3843,45.0302004,7.661891,2.13858298660104E+018,"2 : 0.90348065, 2 : 0.011952092, 7 : 0.0061066854",3,
3844,45.0302004,7.661891,2.10295912648225E+018,"6 : 0.0935097, 5 : 0.07545548, 10 : 0.038522296",3,
3845,45.0302004,7.661891,2.09765510661613E+018,"7 : 0.36542308, 7 : 0.17251927, 7 : 0.014466045",3,
3846,45.0302004,7.661891,2.06262530863835E+018,"4 : 0.23661603, 12 : 0.120923184, 9 : 0.10281754",3,
3847,45.0302004,7.661891,2.0521563012256E+018,"2 : 0.0732209, 13 : 0.06257059, 7 : 0.04950256",3,
3848,45.0302004,7.661891,2.04237695417462E+018,"7 : 0.31641224, 7 : 0.124082886, 7 : 0.08339028",3,
3849,45.0302004,7.661891,2.04208287592646E+018,"3 : 0.4715573, 2 : 0.041178897, 10 : 0.0365062",3,
3850,45.0302004,7.661891,2.02165899742544E+018,"7 : 0.19630593, 14 : 0.0999403, 4 : 0.08123171",3,
3851,45.0302004,7.661891,2.00693127950521E+018,"8 : 0.045190677, 12 : 0.037039746, 9 : 0.033421703",3,
3852,45.0302004,7.661891,2.00149500033318E+018,"13 : 0.108013295, 12 : 0.095964074, 11 : 0.07981859",3,
3853,45.0302004,7.661891,1.99126113149023E+018,"8 : 0.3413545, 9 : 0.053288996, 9 : 0.05224746",3,
3854,45.0302004,7.661891,1.97624938288629E+018,"9 : 0.565964, 2 : 0.046294883, 9 : 0.01823877",3,
3855,45.0302004,7.661891,1.94074817971679E+018,"3 : 0.20302202, 12 : 0.05505201, 4 : 0.040705286",3,
3856,45.0302004,7.661891,1.92578129018521E+018,"7 : 0.81342673, 7 : 0.015630689, 7 : 0.010284579",3,
3857,45.0302004,7.661891,1.92564733132966E+018,"7 : 0.04645367, 7 : 0.04188101, 7 : 0.04153405",3,
3858,45.0302004,7.661891,1.92557962794048E+018,"2 : 0.5126431, 2 : 0.31353745, 2 : 0.040395997",3,
3860,45.0302004,7.661891,1.92541896934516E+018,"12 : 0.2522491, 13 : 0.19319262, 7 : 0.03347786",3,
3862,45.0302004,7.661891,1.92531769690884E+018,"12 : 0.2387933, 3 : 0.21465474, 11 : 0.0982175",3,
3865,45.0302004,7.661891,1.92061483042932E+018,"3 : 0.24484286, 3 : 0.24131224, 12 : 0.036191553",3,
3866,45.0302004,7.661891,1.92047715739213E+018,"2 : 0.105705164, 7 : 0.08452575, 2 : 0.072729126",3,
3867,45.0302004,7.661891,1.91536540650025E+018,"13 : 0.54228574, 3 : 0.096968636, 3 : 0.06880727",3,
3868,45.0302004,7.661891,1.91527749095213E+018,"12 : 0.7466038, 12 : 0.02441213, 12 : 0.020937892",3,
3873,45.0302004,7.661891,1.91032253733082E+018,"7 : 0.3723044, 2 : 0.37016815, 12 : 0.11960455",3,
3874,45.0302004,7.661891,1.90539112482077E+018,"7 : 0.96274114, 2 : 0.03310302, 3 : 0.0019097211",3,
3876,45.0302004,7.661891,1.86473350039014E+018,"2 : 0.22275783, 7 : 0.09450474, 9 : 0.0797588",3,
3878,45.0302004,7.661891,1.98655387739031E+018,"7 : 0.5996178, 12 : 0.15141799, 7 : 0.10890087",3,
3881,45.0302004,7.661891,1.95604315771817E+018,"2 : 0.40300983, 3 : 0.030375205, 7 : 0.029039532",3,
3882,45.0302004,7.661891,2.00662496568543E+018,"4 : 0.4021359, 9 : 0.24129915, 9 : 0.08068154",3,
4838,45.0330479187,7.6659926694,2.20975937823094E+018,"9 : 0.695573, 1 : 0.118040144, 2 : 0.032669894",3,
4839,45.0330479187,7.6659926694,2.20965419435747E+018,"2 : 0.48015073, 7 : 0.08686421, 3 : 0.017082604",3,
4840,45.0330479187,7.6659926694,2.20965376110269E+018,"3 : 0.46767214, 7 : 0.074329175, 2 : 0.061644685",3,
4843,45.0330479187,7.6659926694,2.20965324054759E+018,"5 : 0.39684144, 6 : 0.36398545, 5 : 0.03214247",3,
4849,45.0330479187,7.6659926694,2.20965254201148E+018,"13 : 0.49190354, 2 : 0.052692, 13 : 0.033642363",3,
4852,45.0330479187,7.6659926694,2.20959479269479E+018,"1 : 0.26205653, 12 : 0.11128096, 8 : 0.052076492",3,
4856,45.0330479187,7.6659926694,2.20438766757624E+018,"7 : 0.16668057, 2 : 0.16218457, 3 : 0.07523217",3,
4857,45.0330479187,7.6659926694,2.19960458697781E+018,"3 : 0.8111365, 2 : 0.02293133, 2 : 0.014455292",3,
4858,45.0330479187,7.6659926694,2.19960401482453E+018,"12 : 0.9309378, 11 : 0.021109154, 2 : 0.0013825863",3,
4865,45.0330479187,7.6659926694,2.19461479755579E+018,"2 : 0.28969824, 10 : 0.28224406, 12 : 0.105693646",3,
4866,45.0330479187,7.6659926694,2.19444637962234E+018,"3 : 0.2878474, 4 : 0.047124337, 5 : 0.03661924",3,
4867,45.0330479187,7.6659926694,2.19443099434644E+018,"12 : 0.071045384, 13 : 0.065769464, 12 : 0.060451034",3,
4871,45.0330479187,7.6659926694,2.19397486824101E+018,"2 : 0.5539458, 2 : 0.2211254, 13 : 0.025802337",3,
4874,45.0330479187,7.6659926694,2.18953612723355E+018,"3 : 0.20027626, 2 : 0.09878925, 2 : 0.080102324",3,
4877,45.0330479187,7.6659926694,2.18439298551625E+018,"3 : 0.20034723, 2 : 0.072408155, 2 : 0.06680075",3,
4878,45.0330479187,7.6659926694,2.1843348906477E+018,"3 : 0.20034723, 2 : 0.072408155, 2 : 0.06680075",3,
4881,45.0330479187,7.6659926694,2.17939594128362E+018,"9 : 0.061541364, 2 : 0.056115493, 12 : 0.030690892",3,
4882,45.0330479187,7.6659926694,2.17930387178922E+018,"7 : 0.3087763, 7 : 0.1995174, 7 : 0.038851984",3,
4883,45.0330479187,7.6659926694,2.17925708815252E+018,"3 : 0.6667942, 2 : 0.10793987, 12 : 0.021914115",3,
4887,45.0330479187,7.6659926694,2.17400969092119E+018,"12 : 0.31488258, 12 : 0.09851931, 7 : 0.083641395",3,
4891,45.0330479187,7.6659926694,2.16920579053632E+018,"13 : 0.15299028, 2 : 0.09759313, 2 : 0.07648029",3,
4892,45.0330479187,7.6659926694,2.16920495082806E+018,"7 : 0.44848505, 3 : 0.080711484, 13 : 0.03823267",3,
4894,45.0330479187,7.6659926694,2.16919846954629E+018,"10 : 0.70730907, 10 : 0.015649483, 4 : 0.015464498",3,
4896,45.0330479187,7.6659926694,2.16914196586271E+018,"12 : 0.43399242, 13 : 0.100759804, 7 : 0.069841616",3,
4898,45.0330479187,7.6659926694,2.16888260995076E+018,"12 : 0.3605815, 9 : 0.17292179, 1 : 0.08285915",3,
4904,45.0330479187,7.6659926694,2.15910240381585E+018,"3 : 0.12992163, 2 : 0.07438514, 2 : 0.064264864",3,
4905,45.0330479187,7.6659926694,2.15907197824916E+018,"6 : 0.3803066, 2 : 0.11899892, 10 : 0.087426186",3,
4906,45.0330479187,7.6659926694,2.15893594774446E+018,"10 : 0.62670225, 11 : 0.10024443, 11 : 0.047165938",3,
4907,45.0330479187,7.6659926694,2.15890708664635E+018,"3 : 0.20751213, 2 : 0.05578954, 3 : 0.019823324",3,
4913,45.0330479187,7.6659926694,1.45896897605414E+018,"3 : 0.84913707, 4 : 0.053051863, 9 : 0.005401434",3,
4914,45.0330479187,7.6659926694,2.02147156050728E+018,"12 : 0.09472088, 2 : 0.085001834, 13 : 0.08170747",3,
5089,45.0343729107,7.6667458378,2.20967739468713E+018,"2 : 0.32096246, 3 : 0.043426692, 3 : 0.042231303",3,
5090,45.0343729107,7.6667458378,2.20472438347282E+018,"2 : 0.2225528, 7 : 0.12592378, 4 : 0.11020536",3,
5092,45.0343729107,7.6667458378,2.19972011368772E+018,"3 : 0.029214453, 13 : 0.023336545, 13 : 0.017422177",3,
5095,45.0343729107,7.6667458378,2.19455027096544E+018,"13 : 0.5228939, 7 : 0.12561104, 2 : 0.014898502",3,
5098,45.0343729107,7.6667458378,2.18929433725133E+018,"12 : 0.08063707, 12 : 0.066596456, 8 : 0.054026973",3,
5102,45.0343729107,7.6667458378,2.18431838378965E+018,"2 : 0.7185393, 6 : 0.023234293, 2 : 0.014547118",3,
5108,45.0343729107,7.6667458378,2.17416654562544E+018,"2 : 0.0985299, 2 : 0.0949279, 2 : 0.06878226",3,
5112,45.0343729107,7.6667458378,2.16918902482952E+018,"2 : 0.18485619, 2 : 0.053425398, 3 : 0.026535887",3,
5113,45.0343729107,7.6667458378,2.16410237153703E+018,"7 : 0.09557168, 7 : 0.07721252, 8 : 0.046530724",3,
5114,45.0343729107,7.6667458378,2.1589071394772E+018,"5 : 0.28991643, 3 : 0.18872024, 6 : 0.1157111",3,
5115,45.0343729107,7.6667458378,2.12832543109124E+018,"7 : 0.1317122, 7 : 0.07394525, 7 : 0.070020735",3,
5116,45.0343729107,7.6667458378,2.02191988175134E+018,"12 : 0.122993566, 2 : 0.10774726, 13 : 0.07891069",3,
5117,45.0343729107,7.6667458378,2.01176883086668E+018,"7 : 0.14924997, 7 : 0.07621663, 7 : 0.053771358",3,
5118,45.0343729107,7.6667458378,1.98121424684416E+018,"4 : 0.05651421, 12 : 0.04837297, 2 : 0.042521697",3,
5119,45.0343729107,7.6667458378,1.97634869667445E+018,"6 : 0.07403027, 7 : 0.0687614, 3 : 0.068141766",3,
5120,45.0343729107,7.6667458378,1.9662468885313E+018,"2 : 0.03255428, 3 : 0.019459656, 7 : 0.016225325",3,
5121,45.0343729107,7.6667458378,1.96100850388501E+018,"7 : 0.22649103, 13 : 0.15543915, 2 : 0.105732284",3,
5122,45.0343729107,7.6667458378,1.95612796001867E+018,"7 : 0.083078265, 3 : 0.07943957, 7 : 0.06165971",3,
5123,45.0343729107,7.6667458378,1.95082413745198E+018,"2 : 0.5395203, 7 : 0.09660082, 7 : 0.0497622",3,
5124,45.0343729107,7.6667458378,1.94580802800908E+018,"2 : 0.3943658, 9 : 0.28946495, 9 : 0.051959638",3,
5125,45.0343729107,7.6667458378,1.94071540046809E+018,"7 : 0.1838049, 2 : 0.17504805, 7 : 0.059853245",3,
5126,45.0343729107,7.6667458378,1.93575182729312E+018,"11 : 0.20792626, 13 : 0.14836109, 9 : 0.08489044",3,
5127,45.0343729107,7.6667458378,1.92551893549706E+018,"10 : 0.03628769, 13 : 0.031888448, 13 : 0.02944426",3,
5128,45.0343729107,7.6667458378,1.92031892836374E+018,"7 : 0.16661534, 3 : 0.094633326, 4 : 0.04280062",3,
5129,45.0343729107,7.6667458378,1.91546845661691E+018,"12 : 0.0783067, 13 : 0.060332876, 7 : 0.029189972",3,
5130,45.0343729107,7.6667458378,1.90524741383026E+018,"14 : 0.38934132, 7 : 0.1912363, 7 : 0.094310455",3,
5131,45.0343729107,7.6667458378,1.89527857144843E+018,"2 : 0.24799366, 13 : 0.138425, 8 : 0.049451534",3,
5132,45.0343729107,7.6667458378,1.8850315694932E+018,"7 : 0.42834857, 7 : 0.37994882, 3 : 0.010888032",3,
5133,45.0343729107,7.6667458378,1.83435222618363E+018,"12 : 0.5634696, 13 : 0.4070353, 13 : 0.009977079",3,
5134,45.0343729107,7.6667458378,1.81908264287351E+018,"8 : 0.109713726, 2 : 0.06518823, 2 : 0.04511131",3,
5135,45.0343729107,7.6667458378,1.80368217454724E+018,"2 : 0.09219513, 8 : 0.0713715, 2 : 0.03832038",3,
5136,45.0343729107,7.6667458378,1.79842383907253E+018,"13 : 0.35801613, 2 : 0.11271023, 7 : 0.105419636",3,
5137,45.0343729107,7.6667458378,1.79356175193896E+018,"2 : 0.09766955, 9 : 0.056073505, 2 : 0.051041022",3,
5138,45.0343729107,7.6667458378,1.78347201756819E+018,"13 : 0.04874525, 12 : 0.035433576, 5 : 0.028470743",3,
5139,45.0343729107,7.6667458378,1.76830622295777E+018,"14 : 0.4153273, 4 : 0.044572182, 7 : 0.022275317",3,
5140,45.0343729107,7.6667458378,1.74814631640156E+018,"7 : 0.71330935, 7 : 0.05571919, 13 : 0.05412882",3,
5141,45.0343729107,7.6667458378,1.74305792442903E+018,"3 : 0.11493871, 7 : 0.09740081, 10 : 0.029953046",3,
5142,45.0343729107,7.6667458378,1.73772687687913E+018,"1 : 0.58249766, 7 : 0.047913328, 13 : 0.028749654",3,
5143,45.0343729107,7.6667458378,1.73261876704049E+018,"7 : 0.9466709, 13 : 0.01351156, 6 : 0.0023875674",3,
5144,45.0343729107,7.6667458378,1.72777500914716E+018,"13 : 0.9760366, 2 : 0.008197525, 2 : 0.0070205736",3,
5145,45.0343729107,7.6667458378,1.72254622606852E+018,"9 : 0.34172532, 9 : 0.0942915, 9 : 0.07475086",3,
5146,45.0343729107,7.6667458378,1.69204767053071E+018,"7 : 0.15855637, 7 : 0.13026288, 7 : 0.077485815",3,
5147,45.0343729107,7.6667458378,1.68712564634112E+018,"7 : 0.8075582, 12 : 0.16862197, 7 : 0.01154794",3,
5148,45.0343729107,7.6667458378,1.68219732314411E+018,"7 : 0.5755531, 4 : 0.120691046, 7 : 0.032766283",3,
