ids,predictions,CLUSTER_ID
42783074031,"2 : 0.37858337, 11 : 0.21274713, 11 : 0.07431551",11
46679432772,"12 : 0.3068202, 2 : 0.10837446, 11 : 0.08196015",10
48573674527,"9 : 0.41350064, 7 : 0.05008681, 3 : 0.043321684",10
32449939024,"8 : 0.14170238, 8 : 0.13229564, 8 : 0.08424064",11
33164590971,"4 : 0.17279275, 2 : 0.14364079, 7 : 0.09887985",11
37506611471,"8 : 0.5631516, 8 : 0.15831202, 9 : 0.021489888",6
50142854863,"1 : 0.83015364, 1 : 0.049297042, 9 : 0.012606395",5
48948022591,"2 : 0.51484215, 11 : 0.3043156, 10 : 0.03287267",5
48947475478,"1 : 0.77379984, 1 : 0.041573808, 1 : 0.033931684",5
48102476736,"10 : 0.18387343, 1 : 0.1383521, 4 : 0.11457897",6
46732165601,"2 : 0.36028445, 11 : 0.17984733, 1 : 0.042837564",10
47131901891,"10 : 0.57482666, 7 : 0.06819494, 7 : 0.035810944",11
49221523093,"9 : 0.6333589, 9 : 0.05651972, 9 : 0.0396851",6
49222227142,"9 : 0.9738879, 4 : 0.016850125, 1 : 0.0005064408",6
33662440621,"1 : 0.9264152, 1 : 0.009716102, 11 : 0.007241775",10
40170889130,"3 : 0.487948, 12 : 0.34233835, 9 : 0.012792195",5
48092336133,"8 : 0.1745163, 8 : 0.17041829, 8 : 0.15748224",5
46732164031,"3 : 0.6087796, 7 : 0.22491448, 7 : 0.017492851",10
36994082796,"11 : 0.21357211, 1 : 0.20069587, 11 : 0.14229256",5
34414403673,"1 : 0.23965408, 2 : 0.20245425, 11 : 0.11928347",10
48892516077,"8 : 0.30843225, 8 : 0.14962842, 8 : 0.1368714",10
43931780362,"7 : 0.14760564, 7 : 0.07708134, 4 : 0.06255565",5
32873218301,"4 : 0.11609908, 9 : 0.07688038, 8 : 0.07234855",10
35722711996,"8 : 0.7409709, 8 : 0.044188317, 8 : 0.037066463",5
48677426446,"8 : 0.48106918, 8 : 0.23698674, 8 : 0.051921863",10
48677087283,"8 : 0.22944485, 8 : 0.09698338, 8 : 0.07033823",10
37025264063,"13 : 0.21866715, 13 : 0.14643326, 13 : 0.10518148",10
48947477033,"1 : 0.8803212, 1 : 0.0028520583, 1 : 0.0026795024",5
33542447552,"7 : 0.28967097, 13 : 0.089529574, 8 : 0.07300253",5
32975404942,"9 : 0.16380829, 9 : 0.048085798, 4 : 0.046279173",10
48573674652,"9 : 0.3613469, 13 : 0.045527287, 8 : 0.037827104",5
36994083426,"7 : 0.6295706, 3 : 0.106636986, 7 : 0.06824015",5
39968953333,"1 : 0.68249464, 11 : 0.043774772, 1 : 0.03609004",5
44728144741,"8 : 0.81415904, 8 : 0.032956526, 8 : 0.015563954",10
48948024641,"8 : 0.5015601, 8 : 0.12967728, 8 : 0.088701874",5
32321666455,"1 : 0.4262452, 11 : 0.0759452, 1 : 0.04576966",5
48948023201,"11 : 0.581799, 11 : 0.0844276, 2 : 0.07896499",5
48948022891,"11 : 0.669401, 11 : 0.1863693, 11 : 0.009871796",5
25743814907,"8 : 0.40767464, 9 : 0.3794188, 8 : 0.059459686",10
35183593766,"8 : 0.24786802, 4 : 0.048896648, 8 : 0.0488877",10
32648111567,"9 : 0.96451956, 1 : 0.008292422, 4 : 0.0050781015",6
35916771621,"3 : 0.8883509, 3 : 0.027660344, 3 : 0.015092943",11
32918523766,"4 : 0.44722947, 12 : 0.09178736, 1 : 0.015064191",5
39990053655,"8 : 0.87840927, 8 : 0.012303604, 8 : 0.0013785304",5
38793067934,"9 : 0.8895685, 5 : 0.08335483, 6 : 0.0007456175",5
42013320335,"1 : 0.4436456, 11 : 0.36985382, 1 : 0.03212365",5
35898124430,"8 : 0.83826077, 1 : 0.004135244, 8 : 0.0013861125",5
37359225850,"9 : 0.24257636, 4 : 0.1699856, 9 : 0.085087255",10
49255657022,"3 : 0.61393386, 7 : 0.100476995, 3 : 0.066286646",5
44934501135,"2 : 0.49055853, 9 : 0.27926457, 11 : 0.03698769",5
39113611251,"7 : 0.8390939, 4 : 0.027275225, 12 : 0.013613748",10
27336069459,"1 : 0.07723826, 11 : 0.047102664, 2 : 0.035435222",5
49222233382,"1 : 0.3667376, 11 : 0.22908907, 9 : 0.056099452",10
49204379621,"8 : 0.19552056, 8 : 0.05795064, 9 : 0.045963023",5
34242141900,"1 : 0.60348403, 1 : 0.054483127, 1 : 0.026282363",5
36501617030,"8 : 0.97096324, 8 : 0.0049982783, 8 : 0.0006712024",5
46127117665,"1 : 0.7634119, 11 : 0.036523227, 1 : 0.016844345",5
43259794261,"11 : 0.40387547, 9 : 0.2453912, 11 : 0.064683884",5
47537612602,"1 : 0.39993584, 11 : 0.1520747, 2 : 0.12006809",6
34823089523,"9 : 0.6010203, 2 : 0.029989203, 12 : 0.026341958",5
48170479611,"4 : 0.544876, 9 : 0.1994161, 8 : 0.04802439",10
25275835328,"1 : 0.24880572, 1 : 0.23331556, 11 : 0.1425669",6
27315041159,"8 : 0.52470815, 9 : 0.13611354, 8 : 0.0509093",11
39061893652,"9 : 0.8994998, 1 : 0.034121368, 11 : 0.023250185",11
39061893202,"1 : 0.5768118, 11 : 0.13509122, 11 : 0.032470938",11
39729154373,"1 : 0.6172175, 11 : 0.11627755, 1 : 0.08559905",5
32910569057,"12 : 0.3808049, 7 : 0.029569918, 10 : 0.025905613",5
47065133554,"11 : 0.16527396, 10 : 0.1526147, 9 : 0.038517788",5
36727508772,"8 : 0.90770704, 13 : 0.003730313, 8 : 0.0011178331",5
31510840027,"9 : 0.17612714, 9 : 0.101941034, 9 : 0.026107108",5
41486765555,"6 : 0.27501774, 9 : 0.14961912, 13 : 0.111129135",10
47216814351,"11 : 0.22166714, 9 : 0.14672536, 1 : 0.03097234",10
46405510385,"8 : 0.28025335, 8 : 0.0494164, 13 : 0.030560352",10
32936094904,"9 : 0.14426456, 9 : 0.090099424, 9 : 0.07125616",5
49172545653,"13 : 0.06961644, 13 : 0.053689193, 9 : 0.053491306",5
45223115301,"1 : 0.0801407, 9 : 0.079673834, 13 : 0.04711303",5
48386953191,"1 : 0.23734057, 1 : 0.123550355, 11 : 0.08252978",5
38432570724,"7 : 0.42899123, 7 : 0.03915516, 13 : 0.0348575",5
32494524757,"2 : 0.29418063, 2 : 0.0382954, 7 : 0.026946815",5
47383484722,"9 : 0.13288864, 1 : 0.06913727, 10 : 0.04039063",5
37496375230,"8 : 0.83656275, 9 : 0.024847005, 8 : 0.014241625",5
47944105998,"11 : 0.45736384, 1 : 0.19632545, 1 : 0.034211107",10
27363470079,"1 : 0.3917712, 1 : 0.1351715, 11 : 0.09462166",5
47071861194,"1 : 0.1999441, 9 : 0.10680926, 12 : 0.08539152",5
46679430142,"9 : 0.40847176, 13 : 0.027054098, 9 : 0.026182622",5
48573674742,"9 : 0.17517948, 11 : 0.120484255, 1 : 0.11288229",5
45623445061,"7 : 0.23855263, 3 : 0.17918009, 7 : 0.096732564",5
48310137987,"8 : 0.91027397, 8 : 0.008957795, 8 : 0.0015475933",5
27289081329,"13 : 0.17348053, 13 : 0.06333577, 6 : 0.048619818",10
31777271407,"1 : 0.2608947, 3 : 0.06490643, 9 : 0.059992157",5
38957477951,"13 : 0.3108462, 13 : 0.18673436, 1 : 0.11945894",5
36898318385,"8 : 0.3932258, 8 : 0.34011388, 8 : 0.0069601065",5
49242642261,"11 : 0.6127833, 11 : 0.06412162, 1 : 0.0326028",5
39280471941,"8 : 0.94123137, 8 : 0.001384334, 8 : 0.0012857569",5
25771489047,"5 : 0.18858571, 9 : 0.09597058, 9 : 0.068715245",5
39903089044,"9 : 0.28384998, 9 : 0.08872796, 3 : 0.05960877",5
34661996733,"3 : 0.46110964, 3 : 0.044808894, 11 : 0.041124165",5
31994093240,"8 : 0.8247899, 8 : 0.03394446, 8 : 0.0024934802",5
32843704752,"10 : 0.7851047, 11 : 0.02682575, 13 : 0.017816445",10
33464948278,"2 : 0.7604405, 11 : 0.031014476, 12 : 0.023089979",11
40375669303,"2 : 0.93788946, 11 : 0.008836346, 11 : 0.007931028",11
33464937318,"2 : 0.9707762, 11 : 0.0012650287, 13 : 0.000707463",11
46617533394,"2 : 0.66871977, 12 : 0.0790159, 9 : 0.044138975",11
46617537534,"11 : 0.33628017, 2 : 0.22744754, 1 : 0.1068099",11
33464938928,"2 : 0.42196077, 11 : 0.05550496, 1 : 0.050484825",11
46097904144,"1 : 0.9163422, 9 : 0.01439447, 1 : 0.003375139",5
46430934412,"9 : 0.48771182, 13 : 0.10601607, 11 : 0.095513016",5
46502610702,"2 : 0.3289387, 7 : 0.05272026, 9 : 0.040600225",5
24940996848,"8 : 0.88032, 13 : 0.0022459067, 8 : 0.0017767941",5
49017535033,"2 : 0.40351412, 7 : 0.0511655, 7 : 0.048960455",5
36790891104,"2 : 0.42070523, 1 : 0.4144155, 4 : 0.029310176",13
40884308734,"8 : 0.8455959, 8 : 0.0027839222, 8 : 0.0026951118",5
49682285236,"8 : 0.5927987, 8 : 0.18179913, 8 : 0.020653702",5
38851179151,"8 : 0.35880944, 1 : 0.14992827, 8 : 0.050958455",5
36483573302,"11 : 0.7935988, 2 : 0.015393926, 3 : 0.011345033",10
37887984751,"1 : 0.50719047, 1 : 0.18521619, 9 : 0.010217768",5
48857882007,"13 : 0.040690593, 2 : 0.03425358, 13 : 0.03265756",5
48857686521,"13 : 0.8384128, 7 : 0.032321766, 13 : 0.009186383",5
48857881907,"13 : 0.38264823, 2 : 0.10835177, 8 : 0.021381427",5
48857686451,"14 : 0.22696885, 13 : 0.1570793, 13 : 0.11744093",5
48857332258,"1 : 0.38497064, 8 : 0.11707125, 2 : 0.05630967",5
48857686361,"13 : 0.074037455, 7 : 0.034558367, 8 : 0.023889897",5
48857332183,"7 : 0.17099936, 10 : 0.16403927, 8 : 0.034953784",5
48857332153,"10 : 0.14610176, 2 : 0.062549934, 7 : 0.05079223",5
48857332123,"7 : 0.2658332, 7 : 0.19551632, 7 : 0.13216577",5
48857332018,"2 : 0.41445392, 3 : 0.04278646, 2 : 0.027935464",5
48857332063,"13 : 0.75111777, 13 : 0.042481847, 8 : 0.03240295",5
48857686106,"7 : 0.22161199, 7 : 0.12659307, 13 : 0.118682414",5
48857881627,"13 : 0.26272228, 13 : 0.13047194, 13 : 0.035577606",5
48857881582,"2 : 0.16439909, 13 : 0.11693528, 2 : 0.097664185",5
48857331893,"7 : 0.37559488, 7 : 0.15749638, 13 : 0.06648394",5
48857881447,"13 : 0.17456555, 2 : 0.12852846, 3 : 0.061481744",5
48857685926,"2 : 0.614204, 7 : 0.055113178, 7 : 0.041100316",5
48857881417,"13 : 0.2424268, 13 : 0.115065224, 13 : 0.07383527",5
48857685871,"7 : 0.2393416, 13 : 0.17228627, 7 : 0.09840163",5
48857881317,"7 : 0.15606773, 13 : 0.14217895, 13 : 0.062521644",5
48857331738,"13 : 0.4743864, 13 : 0.12384819, 13 : 0.05966495",5
48857881282,"7 : 0.13187702, 2 : 0.08956564, 2 : 0.055854037",5
48857685741,"7 : 0.46408057, 7 : 0.07170389, 2 : 0.06968944",5
48857685701,"7 : 0.197686, 2 : 0.07245795, 7 : 0.058148876",5
48857881197,"7 : 0.08233795, 13 : 0.0862996",5
48857685646,"13 : 0.13631406, 7 : 0.081787035, 7 : 0.038570598",5
48857331518,"9 : 0.070574805, 5 : 0.038878124, 13 : 0.038654435",5
48857331443,"13 : 0.03597042, 2 : 0.022768602, 8 : 0.019683119",5
48857685601,"13 : 0.22471198, 7 : 0.08587777, 7 : 0.05143966",5
48857881072,"7 : 0.658304, 10 : 0.03481259, 7 : 0.018144332",5
48857331383,"7 : 0.6776298, 7 : 0.024464846, 10 : 0.01187916",5
48857331363,"9 : 0.04995956, 2 : 0.046838764, 1 : 0.021022946",5
48857880997,"7 : 0.092008874, 7 : 0.089496106, 7 : 0.05944243",5
48857685461,"13 : 0.09618647, 13 : 0.074331075, 2 : 0.06612549",5
48857331243,"13 : 0.12140665, 2 : 0.07040091, 13 : 0.050569996",5
48857685311,"12 : 0.3540612, 7 : 0.17721242, 7 : 0.07657092",5
48857331123,"7 : 0.29041928, 13 : 0.051562086, 7 : 0.044940047",5
48857685286,"13 : 0.669054, 13 : 0.021243429, 7 : 0.017559204",5
48857880717,"2 : 0.31814602, 2 : 0.03848745, 12 : 0.025653161",5
48857331023,"13 : 0.11557605, 13 : 0.09398202, 13 : 0.087044336",5
48857330983,"2 : 0.21394302, 7 : 0.15035819, 7 : 0.05581149",5
48857330963,"7 : 0.937907, 2 : 0.0040144282, 13 : 0.0030237644",5
48857880612,"13 : 0.31371084, 13 : 0.19502774, 7 : 0.013247491",5
48857685071,"7 : 0.4726576, 10 : 0.021888996, 7 : 0.018734206",5
48857330838,"7 : 0.26973176, 2 : 0.15998119, 2 : 0.065624066",5
48857684991,"7 : 0.27488527, 2 : 0.057913236, 10 : 0.049492653",5
48857684971,"13 : 0.42528185, 7 : 0.33889097, 13 : 0.03915073",5
48857332428,"13 : 0.16589828, 2 : 0.08440728, 7 : 0.05862777",5
48857332363,"13 : 0.2140924, 13 : 0.09693607, 13 : 0.085344836",5
48857332298,"13 : 0.8456151, 13 : 0.028928874, 6 : 0.01103478",5
48857331783,"7 : 0.9171211, 8 : 0.007003161, 10 : 0.004429723",5
48857880692,"13 : 0.2097048, 6 : 0.036609616, 6 : 0.034440093",5
48857330873,"7 : 0.37827292, 10 : 0.11605962, 7 : 0.09332419",5
48857685411,"7 : 0.51937497, 13 : 0.03682184, 13 : 0.028808054",5
48857331233,"13 : 0.11112874, 13 : 0.06626201, 13 : 0.034126863",5
48280949161,"1 : 0.5397206, 11 : 0.07580009, 1 : 0.063745975",5
45538677271,"1 : 0.2563996, 8 : 0.2382985, 11 : 0.07732462",5
31725159533,"4 : 0.2299177, 1 : 0.21536867, 3 : 0.09844746",13
47537612702,"2 : 0.90860385, 11 : 0.029003689, 1 : 0.018357513",11
36064069141,"8 : 0.8505518, 8 : 0.013593061, 8 : 0.009458306",5
38260729055,"1 : 0.7743623, 11 : 0.046480574, 1 : 0.016896015",6
46107659091,"11 : 0.6345769, 11 : 0.10102902, 1 : 0.08154495",13
24282500137,"1 : 0.5166356, 8 : 0.058059655, 1 : 0.04383542",5
41665930080,"1 : 0.42043337, 11 : 0.1708247, 2 : 0.02988749",5
49495626847,"2 : 0.20758772, 2 : 0.12263098, 1 : 0.065281145",5
43993552515,"2 : 0.45131698, 2 : 0.05248959, 12 : 0.024578806",5
48154235676,"11 : 0.46800277, 1 : 0.10204135, 9 : 0.028969109",5
35654374215,"7 : 0.098953746, 7 : 0.05726714, 3 : 0.046751447",5
35029286075,"1 : 0.2256367, 11 : 0.1789333, 1 : 0.1071854",5
48692205683,"9 : 0.7502525, 11 : 0.124215566, 8 : 0.008425337",5
37345510516,"2 : 0.46934232, 7 : 0.12781033, 3 : 0.037867017",5
35183594796,"1 : 0.5402477, 11 : 0.0634535, 1 : 0.038075734",10
48092355602,"9 : 0.45221898, 9 : 0.30399603, 9 : 0.04038822",5
42425890670,"9 : 0.20150164, 11 : 0.10592377, 1 : 0.08102665",5
29529160757,"9 : 0.17564252, 2 : 0.12856293, 1 : 0.09965874",5
49303833348,"9 : 0.05157511, 9 : 0.032106522, 11 : 0.02888324",10
25275840138,"1 : 0.85680944, 11 : 0.03945093, 11 : 0.021765254",6
48439831756,"3 : 0.0714724, 12 : 0.04803466, 3 : 0.04430441",5
31549418957,"1 : 0.83165485, 11 : 0.07945194, 1 : 0.015119064",5
27352423139,"9 : 0.112874016, 1 : 0.092213914, 13 : 0.060954876",10
39180830511,"12 : 0.57082033, 9 : 0.07958779, 9 : 0.07155629",10
25262829068,"1 : 0.2875387, 9 : 0.21583931, 12 : 0.09145097",10
45847330751,"1 : 0.23016095, 11 : 0.22551988, 2 : 0.12217608",5
35518247261,"11 : 0.20265737, 11 : 0.13963096, 1 : 0.08831523",5
35648700955,"8 : 0.78997487, 8 : 0.16789006, 8 : 0.00889512",5
49060881098,"9 : 0.39248613, 5 : 0.15660386, 4 : 0.055986155",5
41258957681,"8 : 0.9538568, 8 : 0.0021727814, 1 : 0.0010661972",5
35319119594,"1 : 0.44626257, 8 : 0.20353287, 1 : 0.14735748",11
36002012061,"2 : 0.48860738, 9 : 0.16229768, 2 : 0.042386238",11
33835561888,"9 : 0.78412795, 8 : 0.038184542, 12 : 0.01599151",5
35843534513,"1 : 0.48444802, 9 : 0.14029363, 11 : 0.115770064",5
33697871504,"13 : 0.1490811, 13 : 0.12023244, 13 : 0.09390294",15
37964704306,"8 : 0.45657322, 9 : 0.36908615, 8 : 0.02475806",6
49061391306,"1 : 0.9047508, 2 : 0.0027863462, 1 : 0.0016431339",5
43260400241,"8 : 0.94246644, 1 : 0.0015594849, 8 : 0.0012560545",5
43259794891,"8 : 0.8474675, 1 : 0.006551863, 8 : 0.0032367206",5
32501543276,"3 : 0.45420772, 9 : 0.11232238, 8 : 0.03890224",5
31479933404,"11 : 0.76195514, 1 : 0.15593675, 1 : 0.011610387",5
47795974521,"12 : 0.10538637, 13 : 0.06422503, 5 : 0.041855827",10
33918945788,"13 : 0.94497657, 13 : 0.0028451812, 13 : 0.0022817815",10
40829681853,"13 : 0.5923922, 13 : 0.1265033, 8 : 0.081670016",10
33918894378,"11 : 0.5150596, 13 : 0.07547143, 7 : 0.050084393",10
46879567385,"13 : 0.3021677, 13 : 0.07554124, 12 : 0.05962626",10
47006604604,"2 : 0.43517685, 9 : 0.27824026, 2 : 0.03351847",10
47006552554,"3 : 0.09033259, 12 : 0.054042827, 2 : 0.04377586",10
40829496293,"9 : 0.647498, 2 : 0.31841242, 9 : 0.006444581",10
32852313187,"9 : 0.82521254, 2 : 0.03515607, 9 : 0.013301905",10
33905916478,"9 : 0.25574145, 12 : 0.17297006, 2 : 0.0491228",10
32839434337,"12 : 0.35034922, 3 : 0.116625026, 13 : 0.052739885",10
46866594855,"2 : 0.65305114, 9 : 0.1376923, 2 : 0.106118545",10
33918990768,"13 : 0.23265691, 9 : 0.04201307, 6 : 0.037098795",10
47782901631,"3 : 0.09959343, 13 : 0.09244905, 13 : 0.06367345",10
47743622152,"4 : 0.40557665, 12 : 0.043232903, 7 : 0.043000374",10
32648111717,"9 : 0.11657847, 8 : 0.06356084, 11 : 0.050670438",6
48947477863,"1 : 0.76239973, 1 : 0.013001548, 8 : 0.0067752153",5
48948024006,"3 : 0.14615686, 9 : 0.105983466, 9 : 0.090059526",5
48947477293,"1 : 0.952921, 1 : 0.00084946357, 8 : 0.0006277234",5
49693349477,"1 : 0.25958028, 1 : 0.14018512, 11 : 0.09546266",5
48057628271,"5 : 0.34308532, 3 : 0.17602113, 5 : 0.053167086",5
48072501068,"6 : 0.19130982, 2 : 0.10358813, 6 : 0.10246773",5
48386982362,"1 : 0.43386984, 11 : 0.2659566, 1 : 0.024219621",5
28506931428,"4 : 0.10601493, 8 : 0.07089335, 1 : 0.024800312",5
27510056847,"1 : 0.2642344, 7 : 0.18909615, 1 : 0.04075584",5
42380314071,"10 : 0.13814196, 7 : 0.080197625, 2 : 0.06264839",5
42380312661,"2 : 0.18437995, 13 : 0.09077849, 1 : 0.06717333",5
42380310961,"13 : 0.11804484, 13 : 0.052030656, 13 : 0.03011299",5
48092384043,"3 : 0.25466493, 12 : 0.19911253, 5 : 0.09583761",5
41477482135,"7 : 0.039974656, 2 : 0.037283618, 2 : 0.02837535",5
42380316811,"2 : 0.08884895, 13 : 0.08837782, 13 : 0.06468487",5
39468694372,"11 : 0.17859976, 1 : 0.059321094, 13 : 0.052283227",10
37372642790,"9 : 0.48406723, 8 : 0.043949027, 8 : 0.039299067",10
33249212084,"8 : 0.9248607, 8 : 0.016746871, 8 : 0.0023447156",5
33249212624,"1 : 0.39440337, 1 : 0.2156312, 8 : 0.02848127",5
48573676252,"7 : 0.16208726, 8 : 0.15679666, 7 : 0.13639551",5
35624654276,"11 : 0.7197646, 1 : 0.093385145, 1 : 0.074588895",6
27747751187,"1 : 0.73710346, 11 : 0.061634358, 1 : 0.011406833",5
32743406536,"9 : 0.2049839, 9 : 0.15429278, 9 : 0.12439764",5
41993638790,"11 : 0.27726713, 2 : 0.27293986, 11 : 0.058352076",5
36543300975,"8 : 0.9619317, 8 : 0.00070321135, 8 : 0.00059027533",5
33493509413,"1 : 0.41372824, 1 : 0.30530214, 7 : 0.050204765",5
50577973048,"1 : 0.60370153, 11 : 0.03397721, 9 : 0.026709896",5
50578836012,"7 : 0.23748444, 10 : 0.14137189, 2 : 0.05372897",5
30908065507,"1 : 0.73929286, 11 : 0.032279853, 3 : 0.025538472",5
44030882760,"2 : 0.6999668, 11 : 0.048368853, 1 : 0.03493115",5
45847328211,"2 : 0.6386666, 11 : 0.075028524, 11 : 0.064704105",5
32189711127,"1 : 0.4091689, 7 : 0.1182042, 1 : 0.080961645",5
25369638278,"8 : 0.8609973, 8 : 0.0061921817, 5 : 0.0030834011",5
49018054101,"10 : 0.06674421, 10 : 0.05506673, 2 : 0.04073827",5
48454565102,"8 : 0.6732193, 8 : 0.06278009, 8 : 0.055301726",5
48891810018,"2 : 0.09989828, 2 : 0.08776309, 2 : 0.06148145",5
48892342141,"13 : 0.22690979, 7 : 0.051365945, 2 : 0.04222188",5
48892521417,"13 : 0.9585208, 2 : 0.0019956534, 7 : 0.001537349",5
48892520997,"7 : 0.16953939, 7 : 0.12427133, 7 : 0.09171443",5
48892340851,"2 : 0.41296983, 9 : 0.0395236, 13 : 0.039473936",5
48891807618,"4 : 0.24616084, 10 : 0.10129848, 7 : 0.05283024",5
48892519637,"13 : 0.05413437, 13 : 0.053127125, 13 : 0.038688973",5
48892339536,"13 : 0.17397077, 9 : 0.1334934, 2 : 0.09455881",5
48892338551,"2 : 0.11150686, 14 : 0.04644799, 8 : 0.039255373",5
48892338336,"8 : 0.23118784, 8 : 0.085498475, 4 : 0.0726294",5
48892342691,"2 : 0.07491528, 13 : 0.07183956, 7 : 0.02800238",5
48891807348,"13 : 0.29028964, 3 : 0.15677913, 9 : 0.043883055",5
48892339011,"7 : 0.15350527, 3 : 0.04324481, 7 : 0.026957462",5
49658666801,"9 : 0.29680988, 4 : 0.12316339, 6 : 0.035011396",5
32403426698,"13 : 0.9509607, 13 : 0.009574284, 8 : 0.0023051237",5
34546229026,"1 : 0.4120812, 7 : 0.046618987, 1 : 0.045486346",5
31138250317,"1 : 0.32010508, 1 : 0.3098688, 9 : 0.065089785",5
35492066424,"8 : 0.93906844, 1 : 0.0031257935, 8 : 0.001513019",5
31275810998,"1 : 0.5306472, 11 : 0.06392711, 8 : 0.023858353",5
38470550701,"4 : 0.07582245, 6 : 0.065325305, 9 : 0.05083844",5
24174670497,"9 : 0.12620316, 9 : 0.08020397, 12 : 0.07947102",5
36780256236,"7 : 0.9926877, 7 : 0.002482235, 13 : 0.0010007276",10
32301952008,"7 : 0.90455914, 7 : 0.018715026, 7 : 0.013387948",10
29569611268,"2 : 0.15679166, 7 : 0.08669219, 12 : 0.02335615",10
29569604768,"2 : 0.10883244, 7 : 0.10882735, 2 : 0.091306314",10
43392282032,"13 : 0.16243374, 7 : 0.08903347, 7 : 0.07454742",10
42724099704,"7 : 0.123061426, 7 : 0.06202629, 3 : 0.043875366",10
41632565830,"7 : 0.5065939, 13 : 0.07176274, 7 : 0.04200838",10
42535552505,"7 : 0.47848654, 13 : 0.12471454, 7 : 0.05288875",10
42724054324,"2 : 0.22720908, 14 : 0.19183752, 7 : 0.02755192",10
43440084871,"10 : 0.21229443, 14 : 0.16350582, 2 : 0.09186815",10
43440075721,"12 : 0.1567405, 7 : 0.0960855, 2 : 0.07807067",10
42724022104,"3 : 0.21030734, 7 : 0.08157429, 14 : 0.066511445",10
42535520875,"7 : 0.083086126, 7 : 0.06340738, 7 : 0.059102233",10
29569533728,"7 : 0.564113, 13 : 0.07170309, 13 : 0.051558204",10
43440047131,"13 : 0.6471773, 13 : 0.065678194, 12 : 0.04783087",10
42535505885,"7 : 0.41263327, 14 : 0.10903148, 7 : 0.04817868",10
29569499228,"7 : 0.1552121, 7 : 0.104874834, 2 : 0.07351985",10
41632445610,"13 : 0.38555413, 13 : 0.22957942, 13 : 0.08027699",10
41632435650,"2 : 0.47106698, 2 : 0.45143571, 4 : 0.011109544",10
41632430010,"2 : 0.47666, 2 : 0.13816726, 3 : 0.042064916",10
42535454675,"2 : 0.1633336, 2 : 0.095656246, 4 : 0.044210926",10
43439937811,"14 : 0.11990242, 2 : 0.10486283, 7 : 0.078410886",10
43439933061,"8 : 0.13500457, 7 : 0.057172954, 4 : 0.037031893",10
43392110662,"7 : 0.36047408, 3 : 0.0768268, 4 : 0.06317425",10
42535402925,"3 : 0.07512144, 7 : 0.07247113, 14 : 0.05960866",10
41632322710,"13 : 0.16329601, 2 : 0.110016875, 7 : 0.088400155",10
41632306590,"13 : 0.12563282, 7 : 0.06253488, 13 : 0.04201568",10
29569405118,"12 : 0.18297213, 7 : 0.07965388, 4 : 0.06014629",10
42723843554,"2 : 0.52747095, 13 : 0.20258738, 2 : 0.06957108",10
42723841134,"7 : 0.7739449, 7 : 0.18551487, 7 : 0.010958736",10
42723837864,"7 : 0.5031881, 14 : 0.09250073, 7 : 0.062069423",10
42535341635,"7 : 0.056501135, 4 : 0.03944693, 2 : 0.029641798",10
43439825201,"7 : 0.16956148, 2 : 0.034519322, 8 : 0.03214707",10
42723806894,"7 : 0.24405529, 7 : 0.16031231, 10 : 0.08880719",10
29569329688,"7 : 0.6268253, 2 : 0.34319293, 10 : 0.0059143896",10
42535307655,"8 : 0.37832573, 7 : 0.110673115, 2 : 0.034303427",10
42723788254,"7 : 0.1225404, 7 : 0.121149495, 7 : 0.07757532",10
43439774801,"7 : 0.06984409, 14 : 0.047128554, 13 : 0.04315652",10
41632212500,"7 : 0.39697012, 13 : 0.240225, 7 : 0.10918522",10
29569299348,"7 : 0.8149162, 7 : 0.02260999, 7 : 0.011635868",10
29569289548,"7 : 0.718604, 7 : 0.19413258, 7 : 0.005534242",10
42723744274,"7 : 0.8090302, 7 : 0.023202622, 7 : 0.017584903",10
41632168810,"13 : 0.22053282, 7 : 0.19492853, 13 : 0.11975483",10
43391926882,"7 : 0.08214018, 13 : 0.07123706, 2 : 0.069438726",10
43391921832,"2 : 0.25782666, 7 : 0.15996209, 2 : 0.060634557",10
43439711131,"7 : 0.07211596, 7 : 0.069833085, 13 : 0.038960673",10
42723698724,"3 : 0.43372354, 7 : 0.12322961, 3 : 0.06154395",10
42535193725,"7 : 0.477094, 3 : 0.10047107, 7 : 0.09145574",10
42723661604,"3 : 0.7558018, 2 : 0.047464456, 7 : 0.00809333",10
43391852772,"7 : 0.3430642, 7 : 0.11277352, 7 : 0.09504497",10
29569191238,"13 : 0.7934385, 8 : 0.07868796, 13 : 0.024382181",10
43439632411,"13 : 0.14266495, 13 : 0.10877329, 13 : 0.07103961",10
42723619814,"2 : 0.12884073, 7 : 0.107371986, 7 : 0.0905746",10
42724106394,"13 : 0.33892995, 7 : 0.08583408, 2 : 0.06250664",10
43392263032,"2 : 0.5573194, 14 : 0.01656168, 7 : 0.016430985",10
42535572405,"2 : 0.38755146, 10 : 0.05251981, 2 : 0.019755049",10
43392247862,"13 : 0.14914972, 7 : 0.12274093, 7 : 0.08181441",10
43440025371,"2 : 0.1822993, 2 : 0.07294201, 7 : 0.07188083",10
42535391155,"3 : 0.25363806, 13 : 0.080931604, 7 : 0.0497265",10
41632338850,"3 : 0.19938195, 13 : 0.06743971, 13 : 0.042081103",10
43439812011,"2 : 0.07312599, 8 : 0.071964614, 13 : 0.05901714",10
43391959552,"2 : 0.36054754, 2 : 0.30586463, 7 : 0.10073402",10
42723728254,"7 : 0.15083943, 7 : 0.084405765, 7 : 0.0827794",10
