ids,predictions,lat,lng,CLUSTER_ID
2.16270694586632E+018,"12 : 0.13751152, 9 : 0.115723945, 12 : 0.06779543",45.0673922779,7.6894788163,10
2.16175197550776E+018,"4 : 0.15886651, 2 : 0.076281995, 13 : 0.06589055",45.0673922779,7.6894788163,10
2.16104836880422E+018,"7 : 0.37709162, 13 : 0.07870736, 13 : 0.045001045",45.0673922779,7.6894788163,10
2.16023900862504E+018,"14 : 0.39802969, 7 : 0.18650456, 7 : 0.16795947",45.0673922779,7.6894788163,10
2.15888399651433E+018,"2 : 0.5598771, 2 : 0.37455362, 4 : 0.013366958",45.0673922779,7.6894788163,10
2.15820493409978E+018,"4 : 0.91236484, 9 : 0.04041124, 9 : 0.004487011",45.0673922779,7.6894788163,10
2.1576962647672E+018,"3 : 0.7712687, 3 : 0.12507692, 3 : 0.04747674",45.0673922779,7.6894788163,10
2.15685696000687E+018,"2 : 0.5135582, 13 : 0.06418244, 9 : 0.05650013",45.0673922779,7.6894788163,10
2.15667424684697E+018,"13 : 0.06829242, 2 : 0.05515619, 12 : 0.049197815",45.0673922779,7.6894788163,10
2.15625573526792E+018,"13 : 0.48207, 2 : 0.046779912, 7 : 0.02178034",45.0673922779,7.6894788163,10
2.1561045383109E+018,"7 : 0.07857443, 2 : 0.024740592, 7 : 0.019929292",45.0673922779,7.6894788163,10
2.15581773042558E+018,"12 : 0.9230288, 7 : 0.006962143, 12 : 0.006953301",45.0673922779,7.6894788163,10
2.15535858179605E+018,"2 : 0.32228523, 12 : 0.15367614, 2 : 0.120983064",45.0673922779,7.6894788163,10
2.15526720260194E+018,"5 : 0.62591016, 5 : 0.025877958, 6 : 0.025476476",45.0673922779,7.6894788163,10
2.15516177646396E+018,"7 : 0.38557342, 3 : 0.30357403, 7 : 0.04104204",45.0673922779,7.6894788163,10
2.15508641306496E+018,"2 : 0.049184732, 2 : 0.03164848, 4 : 0.03130471",45.0673922779,7.6894788163,10
2.15475425177203E+018,"7 : 0.35377187, 7 : 0.086165234, 7 : 0.077915326",45.0673922779,7.6894788163,10
2.15466027954858E+018,"13 : 0.5464689, 9 : 0.12995814, 4 : 0.055742506",45.0673922779,7.6894788163,10
2.15432846215292E+018,"3 : 0.16770571, 2 : 0.09597741, 12 : 0.06579794",45.0673922779,7.6894788163,10
2.15291980411421E+018,"7 : 0.32941937, 5 : 0.21690069, 7 : 0.14282365",45.0673922779,7.6894788163,10
2.15229946379268E+018,"8 : 0.3850208, 7 : 0.06572544, 2 : 0.039647397",45.0673922779,7.6894788163,10
2.15154625827206E+018,"7 : 0.67869323, 7 : 0.11893916, 7 : 0.1030019",45.0673922779,7.6894788163,10
2.15151424733532E+018,"4 : 0.52486515, 8 : 0.11513287, 13 : 0.022481829",45.0673922779,7.6894788163,10
2.15086034206274E+018,"4 : 0.08754928, 9 : 0.0819652, 2 : 0.048643634",45.0673922779,7.6894788163,10
2.15011682580365E+018,"9 : 0.3748952, 2 : 0.0435853, 9 : 0.024150692",45.0673922779,7.6894788163,10
2.14969161360454E+018,"3 : 0.0585696, 3 : 0.05369402, 9 : 0.052733555",45.0673922779,7.6894788163,10
2.14742165737198E+018,"7 : 0.358938, 2 : 0.11560993, 7 : 0.08329902",45.0673922779,7.6894788163,10
2.14458320752907E+018,"5 : 0.57994723, 9 : 0.15591885, 11 : 0.031266164",45.0673922779,7.6894788163,10
2.14141581144592E+018,"7 : 0.47004062, 13 : 0.07318197, 7 : 0.07034745",45.0673922779,7.6894788163,10
2.14004219439292E+018,"7 : 0.6411567, 13 : 0.07612725, 7 : 0.033709563",45.0673922779,7.6894788163,10
2.13844899253982E+018,"8 : 0.13843438, 12 : 0.052706446, 10 : 0.04053783",45.0673922779,7.6894788163,10
2.13727430316192E+018,"6 : 0.87061286, 3 : 0.01621119, 6 : 0.014687313",45.0673922779,7.6894788163,10
2.13628110491835E+018,"4 : 0.23901221, 2 : 0.20805298, 12 : 0.13324478",45.0673922779,7.6894788163,10
2.13407846550339E+018,"13 : 0.07716722, 12 : 0.062509716, 10 : 0.048206434",45.0673922779,7.6894788163,10
2.1311741747598E+018,"2 : 0.24712569, 2 : 0.14360577, 2 : 0.08934731",45.0673922779,7.6894788163,10
2.12782575946985E+018,"7 : 0.31959125, 7 : 0.25931492, 2 : 0.046927374",45.0673922779,7.6894788163,10
2.11955091511096E+018,"8 : 0.95148396, 8 : 0.0073038843, 8 : 0.0033348077",45.0673922779,7.6894788163,10
2.10881492363839E+018,"7 : 0.71966785, 2 : 0.036291994, 7 : 0.036013193",45.0673922779,7.6894788163,10
2.10521646278334E+018,"9 : 0.8864509, 7 : 0.021180935, 4 : 0.013434423",45.0673922779,7.6894788163,10
2.09872300200801E+018,"7 : 0.81337297, 9 : 0.01370595, 2 : 0.00946789",45.0673922779,7.6894788163,10
2.09022376605207E+018,"14 : 0.9152018, 7 : 0.022858778, 12 : 0.003782202",45.0673922779,7.6894788163,10
2.08869697461951E+018,"4 : 0.114991605, 12 : 0.10293341, 7 : 0.09846091",45.0673922779,7.6894788163,10
2.07410599630271E+018,"2 : 0.645029, 7 : 0.083272904, 12 : 0.06251078",45.0673922779,7.6894788163,10
2.06045078504224E+018,"5 : 0.09410667, 13 : 0.061868135, 2 : 0.054632377",45.0673922779,7.6894788163,10
2.04443016604367E+018,"2 : 0.45694354, 9 : 0.14996347, 1 : 0.049858153",45.0673922779,7.6894788163,10
2.03784204523607E+018,"2 : 0.9149532, 7 : 0.0035664635, 3 : 0.0021476008",45.0673922779,7.6894788163,10
2.02699360048074E+018,"7 : 0.35346025, 3 : 0.2724278, 12 : 0.059907228",45.0673922779,7.6894788163,10
2.01908882488954E+018,"7 : 0.83679694, 7 : 0.06314978, 3 : 0.010176041",45.0673922779,7.6894788163,10
2.01397900562922E+018,"1 : 0.46033427, 1 : 0.30177942, 1 : 0.042563852",45.0673922779,7.6894788163,10
2.01040205337315E+018,"7 : 0.50258887, 13 : 0.10949106, 2 : 0.06419431",45.0673922779,7.6894788163,10
2.00390800046875E+018,"9 : 0.20286784, 2 : 0.114680625, 2 : 0.048059106",45.0673922779,7.6894788163,10
2.00321606052605E+018,"10 : 0.19198982, 13 : 0.051687133, 7 : 0.048806574",45.0673922779,7.6894788163,10
2.00256386013012E+018,"6 : 0.70118755, 7 : 0.087851584, 14 : 0.014708563",45.0673922779,7.6894788163,10
2.00019881522302E+018,"13 : 0.052854683, 5 : 0.04674917, 3 : 0.040959094",45.0673922779,7.6894788163,10
1.99901359045093E+018,"2 : 0.9834895, 1 : 0.0009240209, 12 : 0.00077412045",45.0673922779,7.6894788163,10
1.99786130713882E+018,"3 : 0.5642321, 13 : 0.100827605, 13 : 0.039815485",45.0673922779,7.6894788163,10
1.99735183288392E+018,"14 : 0.30449083, 14 : 0.15296385, 7 : 0.10072265",45.0673922779,7.6894788163,10
1.99720138139738E+018,"7 : 0.45456958, 7 : 0.039108075, 3 : 0.018016472",45.0673922779,7.6894788163,10
1.98983226947352E+018,"13 : 0.27201098, 9 : 0.06255611, 2 : 0.045398742",45.0673922779,7.6894788163,10
1.98414137565415E+018,"12 : 0.08811569, 2 : 0.044272296, 3 : 0.039939266",45.0673922779,7.6894788163,10
1.98079750870119E+018,"7 : 0.29987746, 7 : 0.2469189, 14 : 0.22188999",45.0673922779,7.6894788163,10
1.97930778008418E+018,"7 : 0.17607613, 7 : 0.17230384, 7 : 0.06895556",45.0673922779,7.6894788163,10
1.97704862768993E+018,"7 : 0.44424498, 9 : 0.19306262, 3 : 0.14751743",45.0673922779,7.6894788163,10
1.976222328159E+018,"7 : 0.22586933, 7 : 0.0718356, 7 : 0.030414525",45.0673922779,7.6894788163,10
1.97567194973386E+018,"2 : 0.46562356, 2 : 0.20753582, 7 : 0.12214948",45.0673922779,7.6894788163,10
1.9740650475043E+018,"2 : 0.41582635, 3 : 0.11748417, 7 : 0.07823398",45.0673922779,7.6894788163,10
1.96712255752621E+018,"13 : 0.8196212, 13 : 0.05116022, 6 : 0.0051747905",45.0673922779,7.6894788163,10
1.96618281946203E+018,"13 : 0.5720872, 13 : 0.09259632, 13 : 0.011366488",45.0673922779,7.6894788163,10
1.96453336212911E+018,"2 : 0.8460233, 2 : 0.014270449, 3 : 0.01265518",45.0673922779,7.6894788163,10
1.96282002277647E+018,"3 : 0.7026707, 7 : 0.02471394, 7 : 0.014843638",45.0673922779,7.6894788163,10
1.96236009488617E+018,"3 : 0.124197274, 11 : 0.09391891, 12 : 0.067453705",45.0673922779,7.6894788163,10
1.96012568974084E+018,"7 : 0.7965168, 12 : 0.015708137, 2 : 0.014802803",45.0673922779,7.6894788163,10
1.95740846833723E+018,"9 : 0.2693045, 7 : 0.06071473, 8 : 0.050418157",45.0673922779,7.6894788163,10
1.95671510850562E+018,"7 : 0.033192355, 7 : 0.3541335",45.0673922779,7.6894788163,10
1.94580014795096E+018,"12 : 0.4805694, 13 : 0.11822136, 13 : 0.061976943",45.0673922779,7.6894788163,10
1.92929426989894E+018,"11 : 0.26171854, 7 : 0.12551646, 12 : 0.09840472",45.0673922779,7.6894788163,10
1.92485311002964E+018,"13 : 0.28816637, 2 : 0.1330815, 7 : 0.019589968",45.0673922779,7.6894788163,10
1.92260649671415E+018,"2 : 0.15914202, 14 : 0.06351627, 7 : 0.04307171",45.0673922779,7.6894788163,10
1.91047123191702E+018,"13 : 0.36935762, 5 : 0.334464, 10 : 0.022053963",45.0673922779,7.6894788163,10
1.90612345747135E+018,"7 : 0.34512466, 7 : 0.25534147, 7 : 0.041902367",45.0673922779,7.6894788163,10
1.90375142251342E+018,"7 : 0.69362384, 7 : 0.07695239, 10 : 0.021598076",45.0673922779,7.6894788163,10
1.90147129887575E+018,"7 : 0.17810087, 2 : 0.09614416, 2 : 0.03199856",45.0673922779,7.6894788163,10
1.89802596365328E+018,"9 : 0.7683403, 11 : 0.11484996, 3 : 0.025559723",45.0673922779,7.6894788163,10
1.8943745421183E+018,"7 : 0.35406917, 12 : 0.2325699, 12 : 0.17122155",45.0673922779,7.6894788163,10
1.88872771341574E+018,"3 : 0.14944981, 7 : 0.1477105, 13 : 0.11285303",45.0673922779,7.6894788163,10
1.886945536885E+018,"2 : 0.9794378, 2 : 0.0027065668, 6 : 0.0017458485",45.0673922779,7.6894788163,10
1.88645060521383E+018,"3 : 0.41232538, 12 : 0.12737074, 13 : 0.10660666",45.0673922779,7.6894788163,10
1.87320815231534E+018,"1 : 0.23470105, 7 : 0.040376615, 5 : 0.030832147",45.0673922779,7.6894788163,10
1.87169839463056E+018,"2 : 0.2032752, 7 : 0.11165731, 2 : 0.08630557",45.0673922779,7.6894788163,10
1.85884012136186E+018,"11 : 0.8898632, 10 : 0.040426884, 2 : 0.0013063193",45.0673922779,7.6894788163,10
1.84225919434435E+018,"3 : 0.9195716, 2 : 0.017633434, 7 : 0.010028791",45.0673922779,7.6894788163,10
1.82637625934713E+018,"14 : 0.3739772, 6 : 0.033612944, 7 : 0.030415036",45.0673922779,7.6894788163,10
1.82534074830152E+018,"7 : 0.50210404, 12 : 0.14143288, 7 : 0.03012607",45.0673922779,7.6894788163,10
1.82484095180761E+018,"14 : 0.5373364, 7 : 0.32898474, 7 : 0.0072904243",45.0673922779,7.6894788163,10
1.81388952441454E+018,"12 : 0.070453234, 13 : 0.07014006, 13 : 0.04694612",45.0673922779,7.6894788163,10
1.80880133338266E+018,"13 : 0.40804374, 7 : 0.07006443, 3 : 0.04113843",45.0673922779,7.6894788163,10
1.80371729454446E+018,"12 : 0.38744596, 12 : 0.044170372, 3 : 0.026278483",45.0673922779,7.6894788163,10
1.79745620644585E+018,"4 : 0.9739421, 9 : 0.0065728114, 7 : 0.0012161036",45.0673922779,7.6894788163,10
1.79658333793692E+018,"2 : 0.34327763, 12 : 0.18004265, 12 : 0.044462398",45.0673922779,7.6894788163,10
1.79516233669086E+018,"3 : 0.7557445, 10 : 0.06662928, 7 : 0.0090417955",45.0673922779,7.6894788163,10
1.79211717035769E+018,"2 : 0.07190991, 7 : 0.04515882, 2 : 0.03634719",45.0673922779,7.6894788163,10
1.78784988510672E+018,"7 : 0.41784808, 2 : 0.030197179, 7 : 0.027925747",45.0673922779,7.6894788163,10
1.78206624213229E+018,"13 : 0.6492592, 9 : 0.05550332, 2 : 0.04287733",45.0673922779,7.6894788163,10
1.77890001629199E+018,"2 : 0.08377404, 9 : 0.05461391, 8 : 0.041713312",45.0673922779,7.6894788163,10
1.77114962423531E+018,"3 : 0.3955015, 6 : 0.20723674, 6 : 0.016684074",45.0673922779,7.6894788163,10
1.77106407299997E+018,"2 : 0.21230546, 9 : 0.07172646, 10 : 0.066966034",45.0673922779,7.6894788163,10
1.76987903058657E+018,"12 : 0.594858, 13 : 0.17941557, 13 : 0.10924233",45.0673922779,7.6894788163,10
1.76910016525518E+018,"2 : 0.2672974, 12 : 0.13114615, 2 : 0.060997814",45.0673922779,7.6894788163,10
1.76670856974878E+018,"12 : 0.9421646, 1 : 0.0027676218, 2 : 0.0023794838",45.0673922779,7.6894788163,10
1.76400886189716E+018,"12 : 0.48414996, 3 : 0.063317396, 12 : 0.048580527",45.0673922779,7.6894788163,10
1.76267381644399E+018,"13 : 0.953638, 13 : 0.02204693, 13 : 0.004526515",45.0673922779,7.6894788163,10
1.76016980402179E+018,"3 : 0.32732472, 13 : 0.20828895, 2 : 0.079120964",45.0673922779,7.6894788163,10
1.75821657294439E+018,"13 : 0.18156052, 7 : 0.13453564, 2 : 0.049699567",45.0673922779,7.6894788163,10
1.75507615356687E+018,"2 : 0.27500552, 3 : 0.16365477, 7 : 0.08799345",45.0673922779,7.6894788163,10
1.75150029072271E+018,"7 : 0.2756145, 2 : 0.05058762, 2 : 0.041272033",45.0673922779,7.6894788163,10
1.74231285964151E+018,"7 : 0.38964674, 7 : 0.11342276, 7 : 0.072710946",45.0673922779,7.6894788163,10
1.73990268940972E+018,"2 : 0.648486, 13 : 0.17176804, 7 : 0.0127264755",45.0673922779,7.6894788163,10
1.73662126087001E+018,"14 : 0.3331657, 7 : 0.11736221, 9 : 0.05369087",45.0673922779,7.6894788163,10
1.73564591002815E+018,"6 : 0.8390803, 7 : 0.0071311207, 2 : 0.006187972",45.0673922779,7.6894788163,10
1.73478296097896E+018,"7 : 0.50776917, 7 : 0.081422, 7 : 0.074327245",45.0673922779,7.6894788163,10
1.7335211993286E+018,"7 : 0.36325252, 12 : 0.06037833, 3 : 0.04878859",45.0673922779,7.6894788163,10
1.70801789829886E+018,"2 : 0.11421536, 7 : 0.037715968, 9 : 0.036970273",45.0673922779,7.6894788163,10
1.67400022797022E+018,"13 : 0.22436884, 9 : 0.07593862, 8 : 0.04850884",45.0673922779,7.6894788163,10
1.66956724414821E+018,"10 : 0.9979152, 3 : 0.0004536858, 12 : 9.6541364e-05",45.0673922779,7.6894788163,10
1.65434020017383E+018,"11 : 0.16423775, 7 : 0.13392313, 13 : 0.031865355",45.0673922779,7.6894788163,10
1.64972485451644E+018,"1 : 0.44774804, 11 : 0.14160255, 2 : 0.052630045",45.0673922779,7.6894788163,10
1.64450819270697E+018,"2 : 0.118787095, 14 : 0.092831194, 2 : 0.08948252",45.0673922779,7.6894788163,10
1.62692341072658E+018,"2 : 0.87296736, 13 : 0.030260734, 7 : 0.0104934955",45.0673922779,7.6894788163,10
1.62321123645056E+018,"7 : 0.9351858, 7 : 0.031904355, 14 : 0.003550477",45.0673922779,7.6894788163,10
1.61519509334158E+018,"9 : 0.9835601, 11 : 0.0045740944, 12 : 0.001731622",45.0673922779,7.6894788163,10
1.56693538629339E+018,"8 : 0.21289426, 7 : 0.10663678, 2 : 0.06917646",45.0673922779,7.6894788163,10
1.55672882309317E+018,"13 : 0.7248807, 2 : 0.028438285, 3 : 0.014078335",45.0673922779,7.6894788163,10
1.54381596987576E+018,"2 : 0.26811102, 10 : 0.11400087, 2 : 0.08422881",45.0673922779,7.6894788163,10
1.52205192453364E+018,"9 : 0.15289329, 2 : 0.071783476, 12 : 0.06876616",45.0673922779,7.6894788163,10
1.52035470993086E+018,"10 : 0.679969, 10 : 0.18471482, 7 : 0.022293124",45.0673922779,7.6894788163,10
1.51022562491218E+018,"2 : 0.09082276, 2 : 0.043472074, 3 : 0.03914521",45.0673922779,7.6894788163,10
1.5079953840979E+018,"11 : 0.49243307, 11 : 0.16628416, 11 : 0.052056678",45.0673922779,7.6894788163,10
1.48989799276833E+018,"1 : 0.11728004, 14 : 0.080698274, 2 : 0.06528234",45.0673922779,7.6894788163,10
1.46078816177258E+018,"12 : 0.19966234, 3 : 0.09672509, 2 : 0.080613",45.0673922779,7.6894788163,10
2.20536198969786E+018,"3 : 0.41948524, 3 : 0.118563876, 3 : 0.108654015",45.06909,7.68848,10
2.20223646574495E+018,"3 : 0.7448463, 3 : 0.0891409, 3 : 0.07961759",45.06909,7.68848,10
2.20028926739405E+018,"3 : 0.26438066, 7 : 0.11677359, 12 : 0.09633597",45.06909,7.68848,10
2.19894489593106E+018,"3 : 0.33789712, 3 : 0.24612318, 3 : 0.06721594",45.06909,7.68848,10
2.19468356194515E+018,"5 : 0.77243376, 3 : 0.037976637, 7 : 0.0045066406",45.06909,7.68848,10
2.19323838496583E+018,"13 : 0.4492394, 7 : 0.11405199, 7 : 0.010901689",45.06909,7.68848,10
2.18383545401783E+018,"3 : 0.3892252, 3 : 0.31860065, 3 : 0.06496085",45.06909,7.68848,10
2.18046308123937E+018,"3 : 0.43671104, 12 : 0.09565309, 3 : 0.088665456",45.06909,7.68848,10
2.17921258313171E+018,"13 : 0.55274445, 7 : 0.059264045, 7 : 0.05638275",45.06909,7.68848,10
2.17417924593742E+018,"2 : 0.870719, 7 : 0.0034805299, 3 : 0.0033048654",45.06909,7.68848,10
2.17111629962197E+018,"3 : 0.70161647, 3 : 0.19813229, 3 : 0.03613698",45.06909,7.68848,10
2.16992551677859E+018,"7 : 0.25934362, 7 : 0.06660739, 7 : 0.05848728",45.06909,7.68848,10
2.16883151748944E+018,"2 : 0.05353985, 2 : 0.039819457, 2 : 0.03911038",45.06909,7.68848,10
2.16823404086291E+018,"12 : 0.30526942, 2 : 0.124802455, 3 : 0.07370143",45.06909,7.68848,10
2.16690468183891E+018,"7 : 0.24600185, 7 : 0.2102667, 7 : 0.083421",45.06909,7.68848,10
2.1648442931735E+018,"3 : 0.4139988, 3 : 0.11641951, 3 : 0.097495876",45.06909,7.68848,10
2.16473464008304E+018,"2 : 0.8363677, 3 : 0.057848886, 7 : 0.011323336",45.06909,7.68848,10
2.16403436427148E+018,"3 : 0.17300858, 3 : 0.1683227, 3 : 0.11784728",45.06909,7.68848,10
2.1589162544283E+018,"3 : 0.903593, 3 : 0.019952862, 3 : 0.0060182367",45.06909,7.68848,10
2.15891550885083E+018,"3 : 0.5551503, 3 : 0.23814814, 3 : 0.0083764335",45.06909,7.68848,10
2.15793159736666E+018,"2 : 0.15499584, 3 : 0.14385697, 7 : 0.08078388",45.06909,7.68848,10
2.15238397901836E+018,"2 : 0.32974783, 2 : 0.09393848, 7 : 0.08936674",45.06909,7.68848,10
2.14939088026235E+018,"3 : 0.43370095, 3 : 0.12146426, 3 : 0.09317133",45.06909,7.68848,10
2.14786075449438E+018,"12 : 0.23220399, 3 : 0.13821076, 10 : 0.11397539",45.06909,7.68848,10
2.14296129412328E+018,"3 : 0.7425706, 7 : 0.114589036, 7 : 0.032918736",45.06909,7.68848,10
2.14131123272514E+018,"3 : 0.9042083, 13 : 0.026875662, 7 : 0.012885705",45.06909,7.68848,10
2.13844190940911E+018,"3 : 0.24001516, 3 : 0.24000143, 3 : 0.20720813",45.06909,7.68848,10
2.13763217610401E+018,"2 : 0.23209989, 11 : 0.122522384, 7 : 0.04504225",45.06909,7.68848,10
2.13720601317506E+018,"3 : 0.18583864, 3 : 0.08888567, 3 : 0.05944174",45.06909,7.68848,10
2.13713174095164E+018,"7 : 0.48895547, 7 : 0.3629245, 3 : 0.0773305",45.06909,7.68848,10
2.13408932307166E+018,"3 : 0.28777114, 14 : 0.13674702, 3 : 0.097242646",45.06909,7.68848,10
2.13368158956201E+018,"12 : 0.5810231, 7 : 0.05214512, 7 : 0.013597231",45.06909,7.68848,10
2.13293370558982E+018,"3 : 0.48045996, 3 : 0.33892867, 3 : 0.02190236",45.06909,7.68848,10
2.13141592930156E+018,"7 : 0.44902894, 3 : 0.04161551, 2 : 0.026686745",45.06909,7.68848,10
2.13072569525773E+018,"3 : 0.22957042, 3 : 0.17114441, 3 : 0.06011032",45.06909,7.68848,10
2.12990340033959E+018,"3 : 0.29262486, 3 : 0.11864827, 2 : 0.06959952",45.06909,7.68848,10
2.12771880042289E+018,"7 : 0.18788174, 3 : 0.08548317, 3 : 0.042359106",45.06909,7.68848,10
2.12716758375807E+018,"7 : 0.25502637, 7 : 0.08604674, 7 : 0.05019502",45.06909,7.68848,10
2.12632861134764E+018,"3 : 0.12110242, 3 : 0.07062905, 3 : 0.05388449",45.06909,7.68848,10
2.12477862340903E+018,"7 : 0.108011805, 2 : 0.08477345, 2 : 0.05222903",45.06909,7.68848,10
2.1246829254308E+018,"9 : 0.9302771, 2 : 0.055022113, 3 : 0.0006860401",45.06909,7.68848,10
2.1241800106964E+018,"12 : 0.88044703, 3 : 0.029408287, 11 : 0.00425747",45.06909,7.68848,10
2.12416242687539E+018,"3 : 0.55061215, 4 : 0.10072035, 2 : 0.0960231",45.06909,7.68848,10
2.12319915488177E+018,"6 : 0.11606803, 6 : 0.056724835, 6 : 0.056533225",45.06909,7.68848,10
2.12256453529549E+018,"7 : 0.23983961, 7 : 0.12961657, 2 : 0.09487894",45.06909,7.68848,10
2.12245890695016E+018,"7 : 0.16676962, 3 : 0.14635676, 3 : 0.04413684",45.06909,7.68848,10
2.12204407657776E+018,"2 : 0.18632543, 2 : 0.109148204, 3 : 0.07034447",45.06909,7.68848,10
2.12176416236851E+018,"3 : 0.50291836, 10 : 0.020051371, 3 : 0.014342415",45.06909,7.68848,10
2.12110764602424E+018,"5 : 0.32905152, 7 : 0.17373846, 5 : 0.148871",45.06909,7.68848,10
2.11981419512297E+018,"3 : 0.5777626, 3 : 0.3332071, 6 : 0.022405878",45.06909,7.68848,10
2.11966221225252E+018,"2 : 0.46377006, 3 : 0.09485984, 3 : 0.089729905",45.06909,7.68848,10
2.1145975279124E+018,"3 : 0.43786523, 3 : 0.07889748, 3 : 0.04074207",45.06909,7.68848,10
2.11395975763206E+018,"7 : 0.13823035, 7 : 0.06508237, 7 : 0.054924123",45.06909,7.68848,10
2.11369551064996E+018,"3 : 0.5219014, 3 : 0.093988225, 7 : 0.029277707",45.06909,7.68848,10
2.11322536989006E+018,"6 : 0.9173334, 2 : 0.013310018, 2 : 0.010380582",45.06909,7.68848,10
2.11267548974004E+018,"3 : 0.48868036, 3 : 0.13026755, 3 : 0.053789224",45.06909,7.68848,10
2.11250994524198E+018,"12 : 0.0898647, 3 : 0.07036398, 7 : 0.069525786",45.06909,7.68848,10
2.1122930045314E+018,"2 : 0.31173536, 7 : 0.086986765, 7 : 0.05766505",45.06909,7.68848,10
2.11083692329251E+018,"7 : 0.09506605, 5 : 0.08507265, 5 : 0.05765852",45.06909,7.68848,10
2.11034617543888E+018,"12 : 0.8756402, 3 : 0.03714533, 2 : 0.010412521",45.06909,7.68848,10
2.10955406584421E+018,"7 : 0.32346815, 3 : 0.067838535, 3 : 0.056081958",45.06909,7.68848,10
2.10943677553878E+018,"12 : 0.2632258, 3 : 0.11075547, 9 : 0.04661499",45.06909,7.68848,10
2.10862035331726E+018,"7 : 0.3446618, 7 : 0.14355588, 2 : 0.10094381",45.06909,7.68848,10
2.10813983250201E+018,"7 : 0.19418408, 2 : 0.09589108, 2 : 0.06459119",45.06909,7.68848,10
2.10732638369796E+018,"5 : 0.35774854, 2 : 0.087416165, 6 : 0.05884045",45.06909,7.68848,10
2.10672907085223E+018,"7 : 0.19904834, 10 : 0.068057, 7 : 0.04260643",45.06909,7.68848,10
2.10611464810426E+018,"3 : 0.31878546, 9 : 0.19074537, 3 : 0.0665883",45.06909,7.68848,10
2.10585714858508E+018,"5 : 0.7933127, 5 : 0.039963968, 5 : 0.024544694",45.06909,7.68848,10
2.10512173383415E+018,"8 : 0.7199537, 8 : 0.05792946, 8 : 0.05563389",45.06909,7.68848,10
2.10433062077276E+018,"2 : 0.22922325, 2 : 0.07644124, 12 : 0.06894233",45.06909,7.68848,10
2.10298671516254E+018,"7 : 0.48713115, 13 : 0.038530283, 12 : 0.030758113",45.06909,7.68848,10
2.10211620389955E+018,"5 : 0.93610215, 6 : 0.0054738563, 2 : 0.0026701293",45.06909,7.68848,10
2.10211166009428E+018,"7 : 0.96416473, 7 : 0.015905214, 7 : 0.0043962616",45.06909,7.68848,10
2.10155574645514E+018,"2 : 0.858222, 2 : 0.05722192, 2 : 0.0080183055",45.06909,7.68848,10
2.09938919582622E+018,"3 : 0.31978905, 7 : 0.14202501, 7 : 0.083307795",45.06909,7.68848,10
2.09674576817935E+018,"7 : 0.42102295, 7 : 0.15526769, 3 : 0.08295373",45.06909,7.68848,10
2.09216722252178E+018,"12 : 0.5768977, 3 : 0.04987251, 7 : 0.04868159",45.06909,7.68848,10
2.08953705825218E+018,"3 : 0.1929593, 4 : 0.100905545, 7 : 0.07881975",45.06909,7.68848,10
2.08763171296518E+018,"7 : 0.12860058, 9 : 0.09789646, 2 : 0.049320117",45.06909,7.68848,10
2.08108599599026E+018,"3 : 0.94081265, 3 : 0.0024964083, 3 : 0.0021307885",45.06909,7.68848,10
2.07763173199495E+018,"2 : 0.63554776, 7 : 0.022981878, 7 : 0.018060464",45.06909,7.68848,10
2.07673992329945E+018,"7 : 0.44772246, 12 : 0.05259352, 7 : 0.04923914",45.06909,7.68848,10
2.07555913329943E+018,"2 : 0.97012323, 3 : 0.008088004, 5 : 0.0048591536",45.06909,7.68848,10
2.07544486398329E+018,"3 : 0.26177618, 3 : 0.119896285, 3 : 0.06580782",45.06909,7.68848,10
2.07478653718278E+018,"3 : 0.0964236, 3 : 0.0949277, 3 : 0.08631803",45.06909,7.68848,10
2.0735083846446E+018,"3 : 0.88537717, 3 : 0.023959275, 3 : 0.011038374",45.06909,7.68848,10
2.07278851748373E+018,"3 : 0.2558436, 3 : 0.12529865, 3 : 0.040918015",45.06909,7.68848,10
2.07116213468481E+018,"3 : 0.23797713, 3 : 0.15735023, 3 : 0.07667822",45.06909,7.68848,10
2.06819849605754E+018,"3 : 0.59312046, 2 : 0.03477472, 3 : 0.034505304",45.06909,7.68848,10
2.06395890784551E+018,"6 : 0.5091615, 3 : 0.22745086, 3 : 0.061835397",45.06909,7.68848,10
2.05826877596429E+018,"3 : 0.22705053, 3 : 0.15064079, 2 : 0.04977014",45.06909,7.68848,10
2.05460581012805E+018,"7 : 0.51803833, 7 : 0.10667375, 2 : 0.06981416",45.06909,7.68848,10
2.05385415092155E+018,"12 : 0.38772547, 7 : 0.25577536, 12 : 0.20117399",45.06909,7.68848,10
2.04797864238848E+018,"3 : 0.17790529, 3 : 0.151092, 3 : 0.10682806",45.06909,7.68848,10
2.04219764198438E+018,"3 : 0.25182426, 3 : 0.12719591, 3 : 0.0685771",45.06909,7.68848,10
2.04211775677543E+018,"3 : 0.8797297, 7 : 0.05532632, 3 : 0.011420421",45.06909,7.68848,10
2.03796437711968E+018,"7 : 0.13906185, 12 : 0.050916556, 7 : 0.048440386",45.06909,7.68848,10
2.03475036457542E+018,"3 : 0.18843079, 3 : 0.14849673, 2 : 0.061860837",45.06909,7.68848,10
2.03474993818258E+018,"3 : 0.32654285, 3 : 0.11199932, 3 : 0.109282695",45.06909,7.68848,10
2.0347496276782E+018,"3 : 0.24479003, 3 : 0.16349386, 7 : 0.07456619",45.06909,7.68848,10
