field_1,lat,lng,label,cores,CLUSTER_ID,CLUSTER_SIZE,CLUSTER_ID_2,CLUSTER_SIZE_2
"15727",45.070202,7.682611,"1","1","14","6064","2","2053"
"15728",45.070202,7.686558,"1","1","14","6064","0","2314"
"15733",45.070217,7.686653,"1","1","14","6064","0","2314"
"15737",45.070224,7.684271,"1","1","14","6064","2","2053"
"15739",45.070225,7.685997,"1","1","14","6064","0","2314"
"15740",45.070232,7.686234,"1","1","14","6064","0","2314"
"15741",45.070232,7.687103,"1","1","14","6064","0","2314"
"15742",45.070233,7.685772,"1","1","14","6064","0","2314"
"15743",45.070236,7.68675,"1","1","14","6064","0","2314"
"15751",45.070264,7.6872,"1","1","14","6064","0","2314"
"15752",45.070271,7.683434,"1","1","14","6064","2","2053"
"15753",45.070272,7.687108,"1","1","14","6064","0","2314"
"15754",45.070277,7.68646,"1","1","14","6064","0","2314"
"15758",45.070285,7.682973,"1","1","14","6064","2","2053"
"15759",45.070285,7.68603,"1","1","14","6064","0","2314"
"15762",45.070292,7.684314,"1","1","14","6064","2","2053"
"15763",45.070292,7.686524,"1","1","14","6064","0","2314"
"15765",45.070294,7.679361,"1","1","14","6064","2","2053"
"15768",45.0703,7.684346,"1","1","14","6064","0","2314"
"15769",45.070301,7.687146,"1","1","14","6064","0","2314"
"15770",45.070302,7.678971,"1","1","14","6064","2","2053"
"15771",45.070307,7.681524,"1","1","14","6064","2","2053"
"15772",45.070307,7.681524,"1","1","14","6064","2","2053"
"15773",45.070307,7.681524,"1","1","14","6064","2","2053"
"15775",45.070308,7.68665,"1","1","14","6064","0","2314"
"15776",45.070311,7.686855,"1","1","14","6064","0","2314"
"15777",45.070311,7.686855,"1","1","14","6064","0","2314"
"15778",45.070315,7.685687,"1","1","14","6064","0","2314"
"15782",45.070325,7.685858,"1","1","14","6064","0","2314"
"15787",45.070328,7.687514,"1","1","14","6064","0","2314"
"15788",45.070328,7.687514,"1","1","14","6064","0","2314"
"15789",45.070328,7.687514,"1","1","14","6064","0","2314"
"15791",45.07033,7.685955,"1","1","14","6064","0","2314"
"15792",45.07033,7.686294,"1","1","14","6064","0","2314"
"15793",45.070334,7.684046,"1","1","14","6064","2","2053"
"15794",45.070334,7.684046,"1","1","14","6064","2","2053"
"15797",45.070338,7.686867,"1","1","14","6064","0","2314"
"15819",45.070352,7.686269,"1","1","14","6064","0","2314"
"15820",45.070352,7.686269,"1","1","14","6064","0","2314"
"15821",45.070353,7.686824,"1","1","14","6064","0","2314"
"15822",45.070354,7.687611,"1","1","14","6064","0","2314"
"15826",45.070361,7.68647,"1","1","14","6064","0","2314"
"15830",45.070368,7.684357,"1","1","14","6064","0","2314"
"15838",45.070369,7.686683,"1","1","14","6064","0","2314"
"15842",45.070372,7.686602,"1","1","14","6064","0","2314"
"15843",45.070376,7.68662,"1","1","14","6064","0","2314"
"15845",45.070377,7.686394,"1","1","14","6064","0","2314"
"15846",45.070377,7.687944,"1","1","14","6064","0","2314"
"15847",45.070383,7.684528,"1","1","14","6064","0","2314"
"15848",45.070383,7.685269,"1","1","14","6064","0","2314"
"15849",45.070383,7.685397,"1","1","14","6064","0","2314"
"15850",45.070383,7.685708,"1","1","14","6064","0","2314"
"15851",45.070383,7.686438,"1","1","14","6064","0","2314"
"15858",45.070388,7.684397,"1","1","14","6064","0","2314"
"15859",45.070388,7.684397,"1","1","14","6064","0","2314"
"15860",45.070388,7.686291,"1","1","14","6064","0","2314"
"15861",45.070388,7.686952,"1","1","14","6064","0","2314"
"15863",45.070391,7.687436,"1","1","14","6064","0","2314"
"15867",45.070398,7.682361,"1","1","14","6064","2","2053"
"15868",45.070398,7.682361,"1","1","14","6064","2","2053"
"15869",45.070398,7.682361,"1","1","14","6064","2","2053"
"15870",45.070398,7.682361,"1","1","14","6064","2","2053"
"15871",45.070398,7.682361,"1","1","14","6064","2","2053"
"15872",45.070398,7.682361,"1","1","14","6064","2","2053"
"15873",45.070398,7.686953,"1","1","14","6064","0","2314"
"15874",45.070398,7.686953,"1","1","14","6064","0","2314"
"15875",45.0704,7.684322,"1","1","14","6064","0","2314"
"15877",45.070406,7.685376,"1","1","14","6064","0","2314"
"15879",45.070408,7.684121,"1","1","14","6064","2","2053"
"15883",45.070414,7.668918,"1","1","14","6064","1","378"
"15884",45.070414,7.685515,"1","1","14","6064","0","2314"
"15885",45.070414,7.686245,"1","1","14","6064","0","2314"
"15886",45.070414,7.686524,"1","1","14","6064","0","2314"
"15887",45.070416,7.687325,"1","1","14","6064","0","2314"
"15893",45.070436,7.684477,"1","1","14","6064","0","2314"
"15894",45.070436,7.684711,"1","1","14","6064","0","2314"
"15895",45.070436,7.684711,"1","1","14","6064","0","2314"
"15896",45.070436,7.684711,"1","1","14","6064","0","2314"
"15897",45.070436,7.684711,"1","1","14","6064","0","2314"
"15898",45.070436,7.684711,"1","1","14","6064","0","2314"
"15899",45.070436,7.684711,"1","1","14","6064","0","2314"
"15900",45.070436,7.684711,"1","1","14","6064","0","2314"
"15901",45.070436,7.684711,"1","1","14","6064","0","2314"
"15902",45.070436,7.684711,"1","1","14","6064","0","2314"
"15903",45.070436,7.684711,"1","1","14","6064","0","2314"
"15904",45.070436,7.684711,"1","1","14","6064","0","2314"
"15905",45.070436,7.684711,"1","1","14","6064","0","2314"
"15906",45.070436,7.684711,"1","1","14","6064","0","2314"
"15907",45.070436,7.684711,"1","1","14","6064","0","2314"
"15908",45.070436,7.684711,"1","1","14","6064","0","2314"
"15909",45.070436,7.684711,"1","1","14","6064","0","2314"
"15910",45.070436,7.684711,"1","1","14","6064","0","2314"
"15911",45.070436,7.684711,"1","1","14","6064","0","2314"
"15912",45.070436,7.684711,"1","1","14","6064","0","2314"
"15913",45.070436,7.684711,"1","1","14","6064","0","2314"
"15914",45.070436,7.684711,"1","1","14","6064","0","2314"
"15915",45.070436,7.684711,"1","1","14","6064","0","2314"
"15916",45.070436,7.684711,"1","1","14","6064","0","2314"
"15917",45.070436,7.684711,"1","1","14","6064","0","2314"
"15918",45.070436,7.684711,"1","1","14","6064","0","2314"
"15919",45.070436,7.684711,"1","1","14","6064","0","2314"
"15920",45.070436,7.684711,"1","1","14","6064","0","2314"
"15921",45.070436,7.684711,"1","1","14","6064","0","2314"
"15922",45.070436,7.684711,"1","1","14","6064","0","2314"
"15923",45.070436,7.684711,"1","1","14","6064","0","2314"
"15924",45.070436,7.684711,"1","1","14","6064","0","2314"
"15925",45.070436,7.684711,"1","1","14","6064","0","2314"
"15926",45.070436,7.684711,"1","1","14","6064","0","2314"
"15927",45.070436,7.684711,"1","1","14","6064","0","2314"
"15928",45.070436,7.684711,"1","1","14","6064","0","2314"
"15929",45.070436,7.684711,"1","1","14","6064","0","2314"
"15930",45.070436,7.684711,"1","1","14","6064","0","2314"
"15931",45.070436,7.684711,"1","1","14","6064","0","2314"
"15932",45.070436,7.684711,"1","1","14","6064","0","2314"
"15933",45.070436,7.684711,"1","1","14","6064","0","2314"
"15934",45.070436,7.684711,"1","1","14","6064","0","2314"
"15935",45.070436,7.684711,"1","1","14","6064","0","2314"
"15936",45.070436,7.684711,"1","1","14","6064","0","2314"
"15937",45.070436,7.684711,"1","1","14","6064","0","2314"
"15938",45.070436,7.684711,"1","1","14","6064","0","2314"
"15939",45.070436,7.684711,"1","1","14","6064","0","2314"
"15940",45.070436,7.684711,"1","1","14","6064","0","2314"
"15941",45.070436,7.684711,"1","1","14","6064","0","2314"
"15942",45.070436,7.684711,"1","1","14","6064","0","2314"
"15943",45.070436,7.684711,"1","1","14","6064","0","2314"
"15944",45.070436,7.684711,"1","1","14","6064","0","2314"
"15945",45.070436,7.684711,"1","1","14","6064","0","2314"
"15946",45.070436,7.684711,"1","1","14","6064","0","2314"
"15947",45.070436,7.684711,"1","1","14","6064","0","2314"
"15948",45.070436,7.684711,"1","1","14","6064","0","2314"
"15949",45.070436,7.68544,"1","1","14","6064","0","2314"
"15951",45.07044,7.684464,"1","1","14","6064","0","2314"
"15952",45.070444,7.670431,"1","1","14","6064","1","378"
"15954",45.070447,7.681511,"1","1","14","6064","2","2053"
"15955",45.070451,7.686706,"1","1","14","6064","0","2314"
"15961",45.070461,7.677823,"1","1","14","6064","4","522"
"15963",45.070466,7.673986,"1","1","14","6064","1","378"
"15964",45.070468,7.683252,"1","1","14","6064","2","2053"
"15966",45.070472,7.684482,"1","1","14","6064","0","2314"
"15967",45.070472,7.684766,"1","1","14","6064","0","2314"
"15968",45.070472,7.684766,"1","1","14","6064","0","2314"
"15972",45.07048,7.686802,"1","1","14","6064","0","2314"
"15973",45.070481,7.684917,"1","1","14","6064","0","2314"
"15975",45.070482,7.686502,"1","1","14","6064","0","2314"
"15977",45.070486,7.685966,"1","1","14","6064","0","2314"
"15978",45.070489,7.686234,"1","1","14","6064","0","2314"
"15979",45.070497,7.689678,"1","1","14","6064","0","2314"
"15985",45.070509,7.686073,"1","1","14","6064","0","2314"
"15986",45.070511,7.68648,"1","1","14","6064","0","2314"
"15987",45.070512,7.687082,"1","1","14","6064","0","2314"
"15988",45.070512,7.688029,"1","1","14","6064","0","2314"
"15989",45.070514,7.678842,"1","1","14","6064","2","2053"
"15991",45.07052,7.68588,"1","1","14","6064","0","2314"
"15992",45.07052,7.686867,"1","1","14","6064","0","2314"
"15993",45.070521,7.687758,"1","1","14","6064","0","2314"
"15994",45.070521,7.687758,"1","1","14","6064","0","2314"
"15995",45.070521,7.687758,"1","1","14","6064","0","2314"
"15996",45.070522,7.687,"1","1","14","6064","0","2314"
"15997",45.070527,7.683906,"1","1","14","6064","2","2053"
"15998",45.070527,7.683906,"1","1","14","6064","2","2053"
"15999",45.070527,7.686355,"1","1","14","6064","0","2314"
"16000",45.070527,7.686685,"1","1","14","6064","0","2314"
"16001",45.070528,7.68191,"1","1","14","6064","2","2053"
"16002",45.070528,7.68191,"1","1","14","6064","2","2053"
"16003",45.07053,7.684518,"1","1","14","6064","0","2314"
"16004",45.07053,7.686847,"1","1","14","6064","0","2314"
"16005",45.070535,7.69133,"1","1","14","6064","0","2314"
"16008",45.070538,7.680022,"1","1","14","6064","2","2053"
"16009",45.070538,7.68635,"1","1","14","6064","0","2314"
"16014",45.070542,7.686342,"1","1","14","6064","0","2314"
"16015",45.070542,7.686342,"1","1","14","6064","0","2314"
"16020",45.07055,7.684539,"1","1","14","6064","0","2314"
"16021",45.07055,7.6857,"1","1","14","6064","0","2314"
"16022",45.07055,7.687962,"1","1","14","6064","0","2314"
"16023",45.07055,7.687962,"1","1","14","6064","0","2314"
"16024",45.07055,7.687962,"1","1","14","6064","0","2314"
"16025",45.07055,7.687962,"1","1","14","6064","0","2314"
"16026",45.07055,7.687962,"1","1","14","6064","0","2314"
"16027",45.07055,7.687962,"1","1","14","6064","0","2314"
"16028",45.07055,7.687962,"1","1","14","6064","0","2314"
"16029",45.07055,7.687962,"1","1","14","6064","0","2314"
"16030",45.07055,7.687962,"1","1","14","6064","0","2314"
"16031",45.07055,7.687962,"1","1","14","6064","0","2314"
"16032",45.07055,7.687962,"1","1","14","6064","0","2314"
"16033",45.07055,7.687962,"1","1","14","6064","0","2314"
"16034",45.07055,7.687962,"1","1","14","6064","0","2314"
"16035",45.07055,7.687962,"1","1","14","6064","0","2314"
"16036",45.07055,7.687962,"1","1","14","6064","0","2314"
"16037",45.070555,7.679305,"1","1","14","6064","2","2053"
"16038",45.070555,7.684722,"1","1","14","6064","0","2314"
"16039",45.070555,7.684722,"1","1","14","6064","0","2314"
"16040",45.070555,7.684722,"1","1","14","6064","0","2314"
"16041",45.070555,7.685555,"1","1","14","6064","0","2314"
"16042",45.070555,7.685555,"1","1","14","6064","0","2314"
"16043",45.070555,7.685833,"1","1","14","6064","0","2314"
"16044",45.070555,7.686111,"1","1","14","6064","0","2314"
"16045",45.070555,7.686388,"1","1","14","6064","0","2314"
"16046",45.070555,7.686388,"1","1","14","6064","0","2314"
"16047",45.070555,7.686388,"1","1","14","6064","0","2314"
"16048",45.070555,7.686388,"1","1","14","6064","0","2314"
"16049",45.070555,7.686388,"1","1","14","6064","0","2314"
"16050",45.070555,7.686388,"1","1","14","6064","0","2314"
"16051",45.070555,7.686666,"1","1","14","6064","0","2314"
"16052",45.070555,7.686666,"1","1","14","6064","0","2314"
"16053",45.070555,7.688055,"1","1","14","6064","0","2314"
"16054",45.070558,7.687168,"1","1","14","6064","0","2314"
"16055",45.07056,7.684546,"1","1","14","6064","0","2314"
"16056",45.07056,7.684546,"1","1","14","6064","0","2314"
"16058",45.070561,7.686855,"1","1","14","6064","0","2314"
"16059",45.070563,7.680563,"1","1","14","6064","2","2053"
"16060",45.070563,7.685522,"1","1","14","6064","0","2314"
"16061",45.070563,7.686761,"1","1","14","6064","0","2314"
"16062",45.070564,7.6828,"1","1","14","6064","2","2053"
"16063",45.070565,7.68676,"1","1","14","6064","0","2314"
"16064",45.070565,7.686803,"1","1","14","6064","0","2314"
"16066",45.070568,7.68617,"1","1","14","6064","0","2314"
"16067",45.070568,7.68617,"1","1","14","6064","0","2314"
"16069",45.070569,7.682669,"1","1","14","6064","2","2053"
"16070",45.070569,7.682669,"1","1","14","6064","2","2053"
"16071",45.070569,7.682669,"1","1","14","6064","2","2053"
"16072",45.070569,7.68288,"1","1","14","6064","2","2053"
"16075",45.070573,7.684046,"1","1","14","6064","0","2314"
"16076",45.070574,7.686202,"1","1","14","6064","0","2314"
"16077",45.070577,7.684577,"1","1","14","6064","0","2314"
"16078",45.070577,7.685061,"1","1","14","6064","0","2314"
"16079",45.070577,7.685061,"1","1","14","6064","0","2314"
"16080",45.070577,7.685061,"1","1","14","6064","0","2314"
"16081",45.070577,7.685061,"1","1","14","6064","0","2314"
"16082",45.070577,7.685061,"1","1","14","6064","0","2314"
"16083",45.070577,7.685061,"1","1","14","6064","0","2314"
"16084",45.070577,7.685061,"1","1","14","6064","0","2314"
"16085",45.070577,7.685061,"1","1","14","6064","0","2314"
"16086",45.070577,7.685061,"1","1","14","6064","0","2314"
"16087",45.070577,7.685061,"1","1","14","6064","0","2314"
"16088",45.070577,7.685061,"1","1","14","6064","0","2314"
"16089",45.070577,7.685061,"1","1","14","6064","0","2314"
"16090",45.070577,7.685061,"1","1","14","6064","0","2314"
"16091",45.070577,7.68548,"1","1","14","6064","0","2314"
"16093",45.07058,7.684389,"1","1","14","6064","0","2314"
"16094",45.07058,7.6847,"1","1","14","6064","0","2314"
"16095",45.07058,7.6847,"1","1","14","6064","0","2314"
"16096",45.07058,7.686717,"1","1","14","6064","0","2314"
"16097",45.070586,7.682738,"1","1","14","6064","2","2053"
"16098",45.070588,7.685365,"1","1","14","6064","0","2314"
"16099",45.070588,7.685365,"1","1","14","6064","0","2314"
"16100",45.070588,7.687963,"1","1","14","6064","0","2314"
"16101",45.070588,7.687963,"1","1","14","6064","0","2314"
"16102",45.070588,7.688015,"1","1","14","6064","0","2314"
"16103",45.070588,7.688015,"1","1","14","6064","0","2314"
"16104",45.070588,7.688015,"1","1","14","6064","0","2314"
"16105",45.070588,7.688015,"1","1","14","6064","0","2314"
"16106",45.070588,7.688015,"1","1","14","6064","0","2314"
"16107",45.070588,7.688015,"1","1","14","6064","0","2314"
"16108",45.070588,7.688015,"1","1","14","6064","0","2314"
"16109",45.070588,7.688015,"1","1","14","6064","0","2314"
"16110",45.070588,7.688015,"1","1","14","6064","0","2314"
"16111",45.070588,7.688015,"1","1","14","6064","0","2314"
"16112",45.070588,7.688015,"1","1","14","6064","0","2314"
"16113",45.070588,7.688015,"1","1","14","6064","0","2314"
"16114",45.070588,7.688015,"1","1","14","6064","0","2314"
"16115",45.070588,7.688015,"1","1","14","6064","0","2314"
"16116",45.070588,7.688015,"1","1","14","6064","0","2314"
"16117",45.070588,7.688015,"1","1","14","6064","0","2314"
"16118",45.070588,7.688015,"1","1","14","6064","0","2314"
"16119",45.070588,7.688015,"1","1","14","6064","0","2314"
"16120",45.070588,7.688015,"1","1","14","6064","0","2314"
"16121",45.070588,7.688015,"1","1","14","6064","0","2314"
"16122",45.070588,7.688015,"1","1","14","6064","0","2314"
"16123",45.070588,7.688015,"1","1","14","6064","0","2314"
"16124",45.070588,7.688015,"1","1","14","6064","0","2314"
"16125",45.070588,7.688015,"1","1","14","6064","0","2314"
"16126",45.070588,7.688015,"1","1","14","6064","0","2314"
"16127",45.070588,7.688015,"1","1","14","6064","0","2314"
"16128",45.070588,7.688015,"1","1","14","6064","0","2314"
"16129",45.070588,7.688015,"1","1","14","6064","0","2314"
"16130",45.070588,7.688015,"1","1","14","6064","0","2314"
"16131",45.070588,7.688015,"1","1","14","6064","0","2314"
"16132",45.070588,7.688015,"1","1","14","6064","0","2314"
"16133",45.070588,7.688015,"1","1","14","6064","0","2314"
"16134",45.070588,7.688015,"1","1","14","6064","0","2314"
"16135",45.070588,7.688015,"1","1","14","6064","0","2314"
"16136",45.070588,7.688015,"1","1","14","6064","0","2314"
"16137",45.070588,7.688015,"1","1","14","6064","0","2314"
"16138",45.070588,7.688015,"1","1","14","6064","0","2314"
"16139",45.070588,7.688015,"1","1","14","6064","0","2314"
"16140",45.070588,7.688015,"1","1","14","6064","0","2314"
"16141",45.070588,7.688015,"1","1","14","6064","0","2314"
"16142",45.070588,7.688015,"1","1","14","6064","0","2314"
"16143",45.070588,7.688015,"1","1","14","6064","0","2314"
"16144",45.070588,7.688015,"1","1","14","6064","0","2314"
"16145",45.070588,7.688015,"1","1","14","6064","0","2314"
"16146",45.070588,7.688015,"1","1","14","6064","0","2314"
"16147",45.070588,7.688015,"1","1","14","6064","0","2314"
"16148",45.070588,7.688015,"1","1","14","6064","0","2314"
"16149",45.070588,7.688015,"1","1","14","6064","0","2314"
"16150",45.070588,7.688015,"1","1","14","6064","0","2314"
"16151",45.070588,7.688015,"1","1","14","6064","0","2314"
"16152",45.070588,7.688015,"1","1","14","6064","0","2314"
"16153",45.070588,7.688015,"1","1","14","6064","0","2314"
"16154",45.070588,7.688015,"1","1","14","6064","0","2314"
"16155",45.070588,7.688015,"1","1","14","6064","0","2314"
"16156",45.070588,7.688015,"1","1","14","6064","0","2314"
"16157",45.070588,7.688015,"1","1","14","6064","0","2314"
"16158",45.070588,7.688015,"1","1","14","6064","0","2314"
"16159",45.070588,7.688015,"1","1","14","6064","0","2314"
"16160",45.070588,7.688015,"1","1","14","6064","0","2314"
"16161",45.070588,7.688015,"1","1","14","6064","0","2314"
"16162",45.070588,7.688015,"1","1","14","6064","0","2314"
"16163",45.070588,7.688015,"1","1","14","6064","0","2314"
"16164",45.070588,7.688015,"1","1","14","6064","0","2314"
"16165",45.070588,7.688015,"1","1","14","6064","0","2314"
"16166",45.070589,7.682039,"1","1","14","6064","2","2053"
"16173",45.070595,7.68573,"1","1","14","6064","0","2314"
"16174",45.070595,7.68676,"1","1","14","6064","0","2314"
"16175",45.070595,7.68676,"1","1","14","6064","0","2314"
"16176",45.070595,7.68676,"1","1","14","6064","0","2314"
"16177",45.070595,7.68676,"1","1","14","6064","0","2314"
"16178",45.070595,7.68676,"1","1","14","6064","0","2314"
"16179",45.070595,7.68676,"1","1","14","6064","0","2314"
"16180",45.070595,7.68676,"1","1","14","6064","0","2314"
"16181",45.070595,7.68676,"1","1","14","6064","0","2314"
"16182",45.0706,7.686469,"1","1","14","6064","0","2314"
"16184",45.070602,7.685694,"1","1","14","6064","0","2314"
"16185",45.070602,7.685713,"1","1","14","6064","0","2314"
"16187",45.070605,7.68411,"1","1","14","6064","0","2314"
"16188",45.070605,7.68411,"1","1","14","6064","0","2314"
"16189",45.070605,7.68411,"1","1","14","6064","0","2314"
"16190",45.070605,7.68411,"1","1","14","6064","0","2314"
"16191",45.070605,7.685138,"1","1","14","6064","0","2314"
"16192",45.070605,7.685138,"1","1","14","6064","0","2314"
"16193",45.070605,7.686491,"1","1","14","6064","0","2314"
"16196",45.070611,7.681664,"1","1","14","6064","2","2053"
"16197",45.070611,7.686738,"1","1","14","6064","0","2314"
"16198",45.070611,7.687082,"1","1","14","6064","0","2314"
"16199",45.070611,7.68867,"1","1","14","6064","0","2314"
"16201",45.070612,7.685065,"1","1","14","6064","0","2314"
"16203",45.070615,7.680623,"1","1","14","6064","2","2053"
"16205",45.070616,7.682663,"1","1","14","6064","2","2053"
"16208",45.070619,7.684552,"1","1","14","6064","0","2314"
"16209",45.070619,7.685505,"1","1","14","6064","0","2314"
"16210",45.070619,7.685505,"1","1","14","6064","0","2314"
"16211",45.070619,7.685505,"1","1","14","6064","0","2314"
"16213",45.070622,7.685263,"1","1","14","6064","0","2314"
"16214",45.070622,7.685263,"1","1","14","6064","0","2314"
"16215",45.070624,7.685308,"1","1","14","6064","0","2314"
"16219",45.070625,7.684491,"1","1","14","6064","0","2314"
"16220",45.070625,7.688419,"1","1","14","6064","0","2314"
"16221",45.070625,7.688419,"1","1","14","6064","0","2314"
"16222",45.070625,7.688419,"1","1","14","6064","0","2314"
"16223",45.070626,7.686299,"1","1","14","6064","0","2314"
"16225",45.070628,7.686649,"1","1","14","6064","0","2314"
"16227",45.070633,7.68146,"1","1","14","6064","2","2053"
"16228",45.070633,7.686811,"1","1","14","6064","0","2314"
"16229",45.070633,7.687027,"1","1","14","6064","0","2314"
"16230",45.070635,7.684968,"1","1","14","6064","0","2314"
"16232",45.070644,7.686727,"1","1","14","6064","0","2314"
"16234",45.07065,7.685011,"1","1","14","6064","0","2314"
"16237",45.070656,7.686696,"1","1","14","6064","0","2314"
"16238",45.070656,7.687318,"1","1","14","6064","0","2314"
"16240",45.070658,7.686994,"1","1","14","6064","0","2314"
"16241",45.070661,7.680847,"1","1","14","6064","2","2053"
"16242",45.070663,7.684177,"1","1","14","6064","0","2314"
"16243",45.070663,7.687005,"1","1","14","6064","0","2314"
"16244",45.070666,7.686605,"1","1","14","6064","0","2314"
"16245",45.070671,7.680891,"1","1","14","6064","2","2053"
"16246",45.070671,7.681589,"1","1","14","6064","2","2053"
"16247",45.070671,7.681728,"1","1","14","6064","2","2053"
"16248",45.070671,7.681771,"1","1","14","6064","2","2053"
"16249",45.070671,7.684357,"1","1","14","6064","0","2314"
"16250",45.070671,7.687275,"1","1","14","6064","0","2314"
"16252",45.070675,7.682808,"1","1","14","6064","2","2053"
"16253",45.070675,7.686636,"1","1","14","6064","0","2314"
"16256",45.070679,7.681546,"1","1","14","6064","2","2053"
"16257",45.070679,7.681578,"1","1","14","6064","2","2053"
"16258",45.070679,7.681642,"1","1","14","6064","2","2053"
"16259",45.070683,7.685955,"1","1","14","6064","0","2314"
"16262",45.070686,7.681838,"1","1","14","6064","2","2053"
"16263",45.070686,7.686781,"1","1","14","6064","0","2314"
"16266",45.070691,7.685483,"1","1","14","6064","0","2314"
"16268",45.070694,7.681674,"1","1","14","6064","2","2053"
"16269",45.070694,7.681674,"1","1","14","6064","2","2053"
"16270",45.070694,7.684827,"1","1","14","6064","0","2314"
"16273",45.070702,7.681546,"1","1","14","6064","2","2053"
"16274",45.070702,7.68175,"1","1","14","6064","2","2053"
"16275",45.070702,7.686225,"1","1","14","6064","0","2314"
"16276",45.070702,7.686225,"1","1","14","6064","0","2314"
"16277",45.070702,7.686225,"1","1","14","6064","0","2314"
"16280",45.070707,7.679722,"1","1","14","6064","2","2053"
"16283",45.070709,7.68161,"1","1","14","6064","2","2053"
"16284",45.070709,7.684389,"1","1","14","6064","0","2314"
"16285",45.070709,7.686781,"1","1","14","6064","0","2314"
"16286",45.070713,7.682902,"1","1","14","6064","2","2053"
"16287",45.070713,7.682902,"1","1","14","6064","2","2053"
"16288",45.070713,7.682902,"1","1","14","6064","2","2053"
"16289",45.070713,7.684688,"1","1","14","6064","0","2314"
"16290",45.070713,7.686608,"1","1","14","6064","0","2314"
"16293",45.070716,7.686744,"1","1","14","6064","0","2314"
"16294",45.070716,7.686744,"1","1","14","6064","0","2314"
"16295",45.070717,7.680977,"1","1","14","6064","2","2053"
"16296",45.070717,7.68661,"1","1","14","6064","0","2314"
"16297",45.070717,7.686824,"1","1","14","6064","0","2314"
"16299",45.070718,7.680614,"1","1","14","6064","2","2053"
"16300",45.070718,7.686158,"1","1","14","6064","0","2314"
"16301",45.070718,7.686158,"1","1","14","6064","0","2314"
"16302",45.070718,7.686158,"1","1","14","6064","0","2314"
"16303",45.070718,7.686158,"1","1","14","6064","0","2314"
"16305",45.070719,7.682861,"1","1","14","6064","2","2053"
"16307",45.070724,7.68676,"1","1","14","6064","0","2314"
"16310",45.070732,7.682189,"1","1","14","6064","2","2053"
"16311",45.070732,7.685408,"1","1","14","6064","0","2314"
"16312",45.070732,7.68588,"1","1","14","6064","0","2314"
"16313",45.070732,7.686545,"1","1","14","6064","0","2314"
"16314",45.070732,7.686545,"1","1","14","6064","0","2314"
"16315",45.070732,7.686545,"1","1","14","6064","0","2314"
"16316",45.070732,7.686545,"1","1","14","6064","0","2314"
"16317",45.070732,7.686545,"1","1","14","6064","0","2314"
"16319",45.070739,7.682071,"1","1","14","6064","2","2053"
"16320",45.070739,7.682522,"1","1","14","6064","2","2053"
"16321",45.070741,7.686247,"1","1","14","6064","0","2314"
"16322",45.070741,7.686247,"1","1","14","6064","0","2314"
"16323",45.070743,7.687018,"1","1","14","6064","0","2314"
"16324",45.070743,7.687018,"1","1","14","6064","0","2314"
"16325",45.070747,7.686352,"1","1","14","6064","0","2314"
"16326",45.070747,7.68646,"1","1","14","6064","0","2314"
"16327",45.070747,7.68646,"1","1","14","6064","0","2314"
"16328",45.070747,7.68646,"1","1","14","6064","0","2314"
"16330",45.070749,7.685022,"1","1","14","6064","0","2314"
"16331",45.07075,7.686395,"1","1","14","6064","0","2314"
"16332",45.070755,7.686916,"1","1","14","6064","0","2314"
"16333",45.070755,7.686916,"1","1","14","6064","0","2314"
"16334",45.070755,7.687275,"1","1","14","6064","0","2314"
"16336",45.070759,7.685115,"1","1","14","6064","0","2314"
"16337",45.070759,7.685115,"1","1","14","6064","0","2314"
"16338",45.070759,7.685115,"1","1","14","6064","0","2314"
"16339",45.070759,7.685115,"1","1","14","6064","0","2314"
"16340",45.070759,7.685115,"1","1","14","6064","0","2314"
"16341",45.070759,7.685115,"1","1","14","6064","0","2314"
"16342",45.070759,7.685115,"1","1","14","6064","0","2314"
"16343",45.070762,7.686696,"1","1","14","6064","0","2314"
"16344",45.070763,7.680888,"1","1","14","6064","2","2053"
"16345",45.070764,7.687393,"1","1","14","6064","0","2314"
"16346",45.070764,7.687393,"1","1","14","6064","0","2314"
"16347",45.070764,7.687393,"1","1","14","6064","0","2314"
"16349",45.070766,7.674066,"1","1","14","6064","1","378"
"16350",45.070766,7.685227,"1","1","14","6064","0","2314"
"16353",45.07077,7.686749,"1","1","14","6064","0","2314"
"16354",45.070775,7.674038,"1","1","14","6064","1","378"
"16355",45.070777,7.6797,"1","1","14","6064","2","2053"
"16356",45.070777,7.683928,"1","1","14","6064","0","2314"
"16357",45.07078,7.684572,"1","1","14","6064","0","2314"
"16358",45.070781,7.687275,"1","1","14","6064","0","2314"
"16359",45.070782,7.682767,"1","1","14","6064","2","2053"
"16360",45.070782,7.682767,"1","1","14","6064","2","2053"
"16361",45.070782,7.682767,"1","1","14","6064","2","2053"
"16362",45.070783,7.686419,"1","1","14","6064","0","2314"
"16363",45.070784,7.686824,"1","1","14","6064","0","2314"
"16365",45.070785,7.683831,"1","1","14","6064","0","2314"
"16366",45.070785,7.686835,"1","1","14","6064","0","2314"
"16367",45.070785,7.686846,"1","1","14","6064","0","2314"
"16368",45.070785,7.686846,"1","1","14","6064","0","2314"
"16369",45.070788,7.682938,"1","1","14","6064","2","2053"
"16370",45.070788,7.686969,"1","1","14","6064","0","2314"
"16371",45.070789,7.688369,"1","1","14","6064","0","2314"
"16372",45.070792,7.686363,"1","1","14","6064","0","2314"
