,lat,lng,ids,predictions,label,cores
1332,45.04228,7.649794,49315396472,"13 : 0.41592947, 13 : 0.07409085, 5 : 0.04885042",4,1
1333,45.04228,7.649794,49314688373,"9 : 0.24147336, 13 : 0.20223793, 8 : 0.08000313",4,1
1334,45.042288,7.652621,33125379910,"2 : 0.22133715, 13 : 0.06881759, 13 : 0.05245587",4,1
1335,45.042288,7.652621,33125377900,"2 : 0.20810968, 13 : 0.08310573, 10 : 0.042495098",4,1
1336,45.042288,7.652621,33352506642,"13 : 0.55175835, 9 : 0.31492886, 8 : 0.024215132",4,1
1337,45.042288,7.652621,32665519024,"13 : 0.44510835, 9 : 0.175052, 6 : 0.017886875",4,1
1338,45.042288,7.652621,32665514554,"13 : 0.85885733, 1 : 0.005744963, 2 : 0.0052164984",4,1
1339,45.042288,7.652621,32665508064,"13 : 0.7736499, 9 : 0.036819246, 7 : 0.017275505",4,1
1340,45.042288,7.652621,32665501034,"13 : 0.88277453, 13 : 0.0361072, 13 : 0.022577472",4,1
1341,45.042288,7.652621,33352470992,"13 : 0.7096882, 13 : 0.24436165, 11 : 0.0068077384",4,1
1342,45.042288,7.652621,33467907746,"13 : 0.6550515, 13 : 0.30099383, 13 : 0.0044717537",4,1
1343,45.042288,7.652621,33125332920,"13 : 0.29461896, 8 : 0.07419827, 12 : 0.035806753",4,1
1344,45.042288,7.652621,33509117625,"9 : 0.24898389, 13 : 0.13744415, 8 : 0.096078664",4,1
1345,45.042288,7.652621,33509113175,"13 : 0.77409554, 13 : 0.06237246, 9 : 0.014159489",4,1
1346,45.042288,7.652621,33352444082,"13 : 0.9387628, 13 : 0.033438206, 13 : 0.006182763",4,1
1347,45.042288,7.652621,33380479481,"13 : 0.51614743, 13 : 0.24948312, 13 : 0.074248604",4,1
1348,45.042288,7.652621,33125317080,"13 : 0.9845313, 13 : 0.0036916684, 10 : 0.0019082486",4,1
1349,45.042288,7.652621,33380466731,"13 : 0.3246567, 13 : 0.22707063, 13 : 0.08053316",4,1
1350,45.042288,7.652621,32665470224,"13 : 0.9280839, 13 : 0.039733574, 13 : 0.0040276423",4,1
1351,45.042288,7.652621,33509082935,"13 : 0.9285015, 13 : 0.029239215, 10 : 0.016131736",4,1
1352,45.042288,7.652621,33380440991,"13 : 0.987973, 13 : 0.0035960565, 13 : 0.00093815447",4,1
1353,45.042288,7.652621,33467871116,"13 : 0.97381616, 13 : 0.021251021, 13 : 0.0011762399",4,1
1354,45.042288,7.652621,33467862726,"13 : 0.89884055, 13 : 0.07002959, 13 : 0.012874381",4,1
1355,45.042288,7.652621,33125291770,"13 : 0.8515736, 13 : 0.13978796, 13 : 0.002439608",4,1
1356,45.042288,7.652621,33467853246,"7 : 0.103225686, 13 : 0.03899187, 13 : 0.032458827",4,1
1357,45.042288,7.652621,32694469223,"13 : 0.9016503, 13 : 0.028792983, 13 : 0.019136082",4,1
1358,45.042288,7.652621,32694462563,"13 : 0.22229336, 13 : 0.08206349, 6 : 0.069905765",4,1
1359,45.042288,7.652621,32694458483,"13 : 0.20399813, 13 : 0.18227226, 13 : 0.05652021",4,1
1360,45.042288,7.652621,32694455283,"13 : 0.576415, 13 : 0.16965005, 13 : 0.060574003",4,1
1361,45.042288,7.652621,33509032125,"13 : 0.2612856, 13 : 0.17213598, 2 : 0.07903276",4,1
1362,45.042288,7.652621,32665408124,"13 : 0.5907608, 13 : 0.10621911, 13 : 0.08572487",4,1
1363,45.042288,7.652621,33509025905,"13 : 0.6064921, 13 : 0.120360434, 13 : 0.049855217",4,1
1364,45.042288,7.652621,32665400944,"13 : 0.4541435, 13 : 0.15476997, 13 : 0.14962001",4,1
1365,45.042288,7.652621,33509018595,"13 : 0.54599804, 13 : 0.164806, 13 : 0.10808333",4,1
1366,45.042288,7.652621,33380369111,"13 : 0.7402568, 13 : 0.124808125, 13 : 0.021655064",4,1
1367,45.042288,7.652621,33509005415,"13 : 0.34256312, 13 : 0.18961562, 13 : 0.08853319",4,1
1368,45.042288,7.652621,33380364121,"13 : 0.4134567, 13 : 0.24370274, 13 : 0.057838317",4,1
1369,45.042288,7.652621,33380345661,"13 : 0.57669884, 13 : 0.18657087, 13 : 0.05842858",4,1
1370,45.042288,7.652621,33352339832,"13 : 0.43047315, 13 : 0.28428075, 13 : 0.061744135",4,1
1371,45.042288,7.652621,33380335971,"13 : 0.79858536, 13 : 0.09367379, 13 : 0.04611348",4,1
1372,45.042288,7.652621,33380327041,"13 : 0.46284658, 13 : 0.34765425, 13 : 0.045596834",4,1
1373,45.042288,7.652621,33125216840,"13 : 0.78517973, 13 : 0.084698305, 13 : 0.06400724",4,1
1374,45.042288,7.652621,33380311531,"13 : 0.76641357, 13 : 0.10271295, 13 : 0.07176588",4,1
1375,45.042288,7.652621,33380304661,"13 : 0.59502864, 13 : 0.30694392, 13 : 0.06722862",4,1
1376,45.042288,7.652621,33125181820,"13 : 0.5049993, 13 : 0.19182275, 13 : 0.12798591",4,1
1377,45.042288,7.652621,33125177830,"13 : 0.45793113, 13 : 0.41038427, 13 : 0.060087662",4,1
1378,45.042288,7.652621,32665301294,"13 : 0.6681283, 13 : 0.30579108, 13 : 0.012910606",4,1
1379,45.042288,7.652621,33508942495,"13 : 0.3972069, 13 : 0.35870486, 13 : 0.10594421",4,1
1380,45.042288,7.652621,32694383803,"13 : 0.72941726, 13 : 0.12700915, 13 : 0.07875092",4,1
1381,45.042288,7.652621,33508936175,"13 : 0.6124732, 13 : 0.22407301, 13 : 0.12071854",4,1
1382,45.042288,7.652621,33508928855,"13 : 0.6599051, 13 : 0.18264882, 13 : 0.110074736",4,1
1383,45.042288,7.652621,33467743476,"13 : 0.7400235, 13 : 0.11960904, 13 : 0.07249793",4,1
1384,45.042288,7.652621,32694368893,"13 : 0.48218045, 13 : 0.28827038, 13 : 0.17625967",4,1
1385,45.042288,7.652621,33467738936,"13 : 0.81292486, 13 : 0.06054592, 13 : 0.04920051",4,1
1386,45.042288,7.652621,33380274441,"13 : 0.49653527, 13 : 0.26786375, 13 : 0.14736983",4,1
1387,45.042288,7.652621,33380260791,"13 : 0.88085705, 13 : 0.050576344, 13 : 0.04931695",4,1
1388,45.042288,7.652621,32665246874,"13 : 0.70137197, 13 : 0.12990221, 13 : 0.08807429",4,1
1389,45.042288,7.652621,33352245542,"13 : 0.38217244, 13 : 0.3549036, 13 : 0.03180808",4,1
1390,45.042288,7.652621,32665233684,"13 : 0.8599125, 13 : 0.043292176, 13 : 0.034368105",4,1
1391,45.042288,7.652621,32665225024,"13 : 0.28346518, 13 : 0.19973464, 13 : 0.13317332",4,1
1392,45.042288,7.652621,32694325813,"13 : 0.5291512, 13 : 0.31339425, 13 : 0.035162095",4,1
1393,45.042288,7.652621,32665217964,"13 : 0.89811116, 13 : 0.027464645, 13 : 0.020754537",4,1
1394,45.042288,7.652621,33352224992,"13 : 0.73778266, 13 : 0.12605011, 13 : 0.061914533",4,1
1395,45.042288,7.652621,33125107570,"13 : 0.6710159, 13 : 0.28139678, 13 : 0.039793074",4,1
1396,45.042288,7.652621,33352218472,"13 : 0.80944663, 13 : 0.11620531, 13 : 0.041096035",4,1
1397,45.042288,7.652621,33380185181,"13 : 0.6727937, 13 : 0.18196353, 13 : 0.07320099",4,1
1398,45.042288,7.652621,33380178851,"13 : 0.7109554, 13 : 0.109548524, 13 : 0.10053686",4,1
1399,45.042288,7.652621,33467650246,"13 : 0.7898858, 13 : 0.15133747, 13 : 0.029536191",4,1
1400,45.042288,7.652621,33364617411,"13 : 0.62325776, 12 : 0.026821554, 8 : 0.018230988",4,1
1401,45.042288,7.652621,33492949765,"13 : 0.34338897, 13 : 0.26733458, 13 : 0.03468992",4,1
1402,45.042288,7.652621,33451931836,"13 : 0.19090554, 6 : 0.10763988, 4 : 0.09672883",4,1
1403,45.042288,7.652621,33364607801,"13 : 0.24428219, 7 : 0.18135825, 7 : 0.0686216",4,1
1404,45.042288,7.652621,33451923646,"13 : 0.7424464, 13 : 0.15861236, 13 : 0.022376662",4,1
1405,45.042288,7.652621,33364600431,"13 : 0.9151336, 13 : 0.0076986533, 7 : 0.006124669",4,1
1406,45.042288,7.652621,32678956723,"13 : 0.882937, 13 : 0.020566769, 8 : 0.0115369",4,1
1407,45.042288,7.652621,33451909596,"2 : 0.5668371, 13 : 0.37210223, 13 : 0.017224647",4,1
1408,45.042288,7.652621,33451898306,"13 : 0.9664561, 13 : 0.0071744076, 13 : 0.002304853",4,1
1409,45.042288,7.652621,33451893996,"13 : 0.112758026, 13 : 0.05759724, 14 : 0.04915981",4,1
1410,45.042288,7.652621,33451889786,"13 : 0.7368983, 13 : 0.07446551, 13 : 0.020768626",4,1
1411,45.042288,7.652621,33451884666,"2 : 0.14369991, 13 : 0.10645971, 12 : 0.10323198",4,1
1412,45.042288,7.652621,33451878726,"13 : 0.46441066, 13 : 0.2105807, 10 : 0.0060038134",4,1
1413,45.042288,7.652621,33451873286,"13 : 0.25565404, 7 : 0.16158125, 7 : 0.15462558",4,1
1414,45.042288,7.652621,33492886505,"7 : 0.23439623, 7 : 0.09800612, 7 : 0.08388778",4,1
1415,45.042288,7.652621,33492880735,"7 : 0.18387358, 7 : 0.094571374, 4 : 0.087976076",4,1
1416,45.042288,7.652621,33337047442,"13 : 0.8644442, 13 : 0.03788173, 13 : 0.009994526",4,1
1417,45.042288,7.652621,32649515644,"13 : 0.6241257, 13 : 0.05540458, 13 : 0.0382366",4,1
1418,45.042288,7.652621,32649512884,"13 : 0.9509336, 13 : 0.012833281, 13 : 0.003935881",4,1
1419,45.042288,7.652621,32649510224,"13 : 0.93600774, 13 : 0.045199677, 13 : 0.005140367",4,1
1420,45.042288,7.652621,33364546011,"13 : 0.25128523, 13 : 0.17179303, 4 : 0.05946937",4,1
1421,45.042288,7.652621,32678915833,"7 : 0.42838222, 7 : 0.0942706, 14 : 0.029056462",4,1
1422,45.042288,7.652621,33337024382,"13 : 0.74264157, 4 : 0.063637555, 9 : 0.026815647",4,1
1423,45.042288,7.652621,33492837825,"13 : 0.9628639, 13 : 0.0046255672, 13 : 0.002674437",4,1
1424,45.042288,7.652621,32678884233,"13 : 0.9761545, 13 : 0.014969792, 13 : 0.0039951876",4,1
1425,45.042288,7.652621,33364502221,"13 : 0.8773299, 13 : 0.027419187, 13 : 0.014746513",4,1
1426,45.042288,7.652621,33364492341,"13 : 0.52700454, 13 : 0.35367075, 13 : 0.020640403",4,1
1427,45.042288,7.652621,33451791486,"13 : 0.41860875, 13 : 0.16369903, 13 : 0.050404772",4,1
1428,45.042288,7.652621,32678856333,"13 : 0.7684505, 7 : 0.08455511, 13 : 0.01204047",4,1
1429,45.042288,7.652621,33336966972,"13 : 0.5215834, 13 : 0.11698924, 13 : 0.04600348",4,1
1430,45.042288,7.652621,33451756886,"13 : 0.6049482, 13 : 0.10169201, 13 : 0.045389876",4,1
1431,45.042288,7.652621,33336955462,"13 : 0.40018472, 13 : 0.08740325, 8 : 0.08731365",4,1
1432,45.042288,7.652621,33451750486,"13 : 0.8891391, 8 : 0.047657453, 13 : 0.014820992",4,1
1433,45.042288,7.652621,33364446921,"13 : 0.75045735, 13 : 0.030590229, 7 : 0.02342746",4,1
1434,45.042288,7.652621,32649383854,"13 : 0.31816065, 7 : 0.02516756, 13 : 0.022986993",4,1
1435,45.042288,7.652621,33364421941,"13 : 0.9978046, 13 : 0.00060413335, 12 : 0.00019880194",4,1
1436,45.042288,7.652621,33336928192,"13 : 0.9561242, 13 : 0.017507307, 13 : 0.0038784414",4,1
1437,45.042288,7.652621,33336925182,"13 : 0.55793464, 13 : 0.13450193, 13 : 0.032835763",4,1
1438,45.042288,7.652621,33336921842,"13 : 0.7921605, 13 : 0.16713302, 13 : 0.0032216837",4,1
1439,45.042288,7.652621,33492715315,"13 : 0.838425, 13 : 0.046469837, 13 : 0.008695832",4,1
1440,45.042288,7.652621,32678771363,"13 : 0.44706988, 2 : 0.21973401, 13 : 0.030707385",4,1
1441,45.042288,7.652621,32678767243,"13 : 0.8641731, 13 : 0.08176682, 13 : 0.01617541",4,1
1442,45.042288,7.652621,32678763003,"13 : 0.88765764, 13 : 0.03370865, 7 : 0.014070167",4,1
1443,45.042288,7.652621,33451704106,"6 : 0.2608871, 6 : 0.06238078, 13 : 0.0317429",4,1
1444,45.042288,7.652621,32678754833,"13 : 0.9027521, 6 : 0.006591213, 13 : 0.0062490017",4,1
1445,45.042288,7.652621,32678751643,"13 : 0.76745355, 13 : 0.021575483, 7 : 0.020334719",4,1
1446,45.042288,7.652621,32678747153,"13 : 0.72802174, 13 : 0.10896675, 3 : 0.023179393",4,1
1447,45.042288,7.652621,32649302724,"13 : 0.7289138, 13 : 0.19280596, 4 : 0.031454094",4,1
1448,45.042288,7.652621,33336903112,"13 : 0.2510776, 2 : 0.043059044, 13 : 0.030874707",4,1
1449,45.042288,7.652621,33492654075,"13 : 0.70202845, 4 : 0.03405365, 13 : 0.029390426",4,1
1450,45.042288,7.652621,32678715883,"13 : 0.32632515, 13 : 0.1215079, 13 : 0.057254013",4,1
1451,45.042288,7.652621,33451642206,"13 : 0.55312896, 13 : 0.32901925, 13 : 0.028357292",4,1
1452,45.042288,7.652621,33492628895,"13 : 0.3392584, 13 : 0.13136692, 2 : 0.04187191",4,1
1453,45.042288,7.652621,33109323700,"13 : 0.5749635, 13 : 0.054142784, 13 : 0.033241507",4,1
1454,45.042288,7.652621,32649249424,"13 : 0.738748, 13 : 0.051866967, 13 : 0.032951754",4,1
1455,45.042288,7.652621,32649243744,"13 : 0.23360324, 13 : 0.10157854, 13 : 0.050675306",4,1
1456,45.042288,7.652621,33451627256,"13 : 0.26697263, 4 : 0.08011042, 13 : 0.06479959",4,1
1457,45.042288,7.652621,32678679453,"13 : 0.84614456, 13 : 0.054365356, 13 : 0.011400026",4,1
1458,45.042288,7.652621,33336827112,"13 : 0.2491992, 7 : 0.17152973, 6 : 0.060908012",4,1
1459,45.042288,7.652621,33364278121,"13 : 0.66755426, 13 : 0.0777312, 13 : 0.040179007",4,1
1460,45.042288,7.652621,33492588385,"13 : 0.21928918, 7 : 0.15973403, 13 : 0.1381679",4,1
1461,45.042288,7.652621,33109272940,"13 : 0.4993055, 13 : 0.12730911, 13 : 0.05300627",4,1
1462,45.042288,7.652621,33492573465,"7 : 0.23927821, 13 : 0.17618148, 2 : 0.09120353",4,1
1463,45.042288,7.652621,32678642323,"13 : 0.8781225, 13 : 0.02911, 13 : 0.010615007",4,1
1464,45.042288,7.652621,34697889755,"13 : 0.30319774, 13 : 0.25479332, 13 : 0.05897743",4,1
1465,45.042288,7.652621,34313700690,"11 : 0.1198586, 2 : 0.062308297, 4 : 0.031069243",4,1
1466,45.042288,7.652621,34698168255,"13 : 0.6634498, 2 : 0.05114724, 13 : 0.04384343",4,1
1467,45.042288,7.652621,34657829676,"13 : 0.9090362, 13 : 0.012418275, 13 : 0.008318227",4,1
1468,45.042288,7.652621,34657818496,"13 : 0.42603478, 8 : 0.26683787, 7 : 0.058359418",4,1
1469,45.042288,7.652621,33888364543,"13 : 0.605569, 13 : 0.07016569, 13 : 0.060891595",4,1
1470,45.042288,7.652621,34567671921,"13 : 0.7839499, 13 : 0.02347366, 14 : 0.013669258",4,1
1471,45.042288,7.652621,34567652201,"13 : 0.50532883, 13 : 0.21750553, 13 : 0.023117378",4,1
1472,45.042288,7.652621,34313652090,"13 : 0.9558044, 13 : 0.0127319405, 13 : 0.006131729",4,1
1473,45.042288,7.652621,33888312193,"2 : 0.29799277, 2 : 0.07748866, 13 : 0.069186084",4,1
1474,45.042288,7.652621,34536413052,"13 : 0.98472774, 13 : 0.0052857674, 13 : 0.00281653",4,1
1475,45.042288,7.652621,34567629471,"13 : 0.990276, 13 : 0.0033188947, 13 : 0.0021573044",4,1
1476,45.042288,7.652621,34313627680,"13 : 0.8231238, 8 : 0.032915093, 9 : 0.028836511",4,1
1477,45.042288,7.652621,34567617201,"13 : 0.84204113, 9 : 0.08763197, 13 : 0.014337228",4,1
1478,45.042288,7.652621,33855743674,"13 : 0.81520516, 6 : 0.054032538, 8 : 0.025168296",4,1
1479,45.042288,7.652621,34657709166,"13 : 0.3352862, 13 : 0.06891965, 14 : 0.048003945",4,1
1480,45.042288,7.652621,33888265203,"9 : 0.42693168, 7 : 0.09453741, 12 : 0.06815829",4,1
1481,45.042288,7.652621,34536352552,"9 : 0.16196087, 13 : 0.12544116, 8 : 0.060201876",4,1
1482,45.042288,7.652621,34536346262,"8 : 0.45949054, 8 : 0.040970743, 13 : 0.03399371",4,1
1483,45.042288,7.652621,34536340172,"13 : 0.1963, 8 : 0.14021611, 13 : 0.06854661",4,1
1484,45.042288,7.652621,34657688746,"13 : 0.38019443, 13 : 0.17541033, 13 : 0.055545144",4,1
1485,45.042288,7.652621,34657681966,"13 : 0.5758415, 13 : 0.06463755, 13 : 0.05352371",4,1
1486,45.042288,7.652621,34536306932,"2 : 0.25136235, 8 : 0.06975064, 13 : 0.063261434",4,1
1487,45.042288,7.652621,34697983725,"13 : 0.93885475, 13 : 0.039735705, 7 : 0.0040783132",4,1
1488,45.042288,7.652621,34536293742,"13 : 0.800708, 13 : 0.019368608, 13 : 0.017974742",4,1
1489,45.042288,7.652621,34536287592,"13 : 0.5509923, 13 : 0.39984784, 13 : 0.008475469",4,1
1490,45.042288,7.652621,34313521410,"13 : 0.7100433, 13 : 0.25584826, 13 : 0.0038649915",4,1
1491,45.042288,7.652621,33855660424,"13 : 0.43924823, 13 : 0.34903958, 13 : 0.040297672",4,1
1492,45.042288,7.652621,34697960225,"13 : 0.9003314, 13 : 0.095691316, 13 : 0.0008862373",4,1
1493,45.042288,7.652621,34697955665,"13 : 0.52727497, 13 : 0.21707344, 13 : 0.024493009",4,1
1494,45.042288,7.652621,34697950805,"13 : 0.8612064, 13 : 0.11843232, 13 : 0.0040085427",4,1
1495,45.042288,7.652621,34697944935,"13 : 0.35668376, 13 : 0.21419984, 13 : 0.08108943",4,1
1496,45.042288,7.652621,33888176713,"13 : 0.65044254, 13 : 0.12311012, 13 : 0.050268486",4,1
1497,45.042288,7.652621,34536243102,"13 : 0.52819145, 7 : 0.13786116, 13 : 0.03983344",4,1
1498,45.042288,7.652621,34313478560,"13 : 0.28367603, 13 : 0.11839753, 13 : 0.06426541",4,1
1499,45.042288,7.652621,34567482541,"13 : 0.17058474, 7 : 0.064528175, 10 : 0.048839845",4,1
1500,45.042288,7.652621,34313460870,"13 : 0.955576, 13 : 0.012152453, 13 : 0.010007228",4,1
1501,45.042288,7.652621,34313443520,"13 : 0.22017288, 8 : 0.08674537, 13 : 0.06947883",4,1
1502,45.042288,7.652621,34567450281,"13 : 0.4714062, 13 : 0.42676428, 13 : 0.0131447315",4,1
1503,45.042288,7.652621,33888103153,"13 : 0.8717243, 13 : 0.032517932, 13 : 0.015668958",4,1
1504,45.042288,7.652621,33888095903,"8 : 0.36818793, 13 : 0.22054763, 7 : 0.047028758",4,1
1505,45.042288,7.652621,34536189492,"13 : 0.09520163, 8 : 0.08343052, 9 : 0.08164434",4,1
1506,45.042288,7.652621,33888081793,"7 : 0.5503617, 13 : 0.2527665, 7 : 0.041798353",4,1
1507,45.042288,7.652621,34313399000,"13 : 0.67308116, 12 : 0.08914917, 13 : 0.01808354",4,1
1508,45.042288,7.652621,33888067563,"13 : 0.9424078, 13 : 0.02218511, 7 : 0.01618732",4,1
1509,45.042288,7.652621,34697820205,"13 : 0.92863077, 7 : 0.009935934, 7 : 0.008497917",4,1
1510,45.042288,7.652621,34567396681,"13 : 0.63861, 13 : 0.25764802, 13 : 0.0144215785",4,1
1511,45.042288,7.652621,33855534114,"13 : 0.5556337, 13 : 0.38126975, 13 : 0.007461703",4,1
1512,45.042288,7.652621,34313349940,"13 : 0.3876104, 10 : 0.08664815, 10 : 0.06334286",4,1
1513,45.042288,7.652621,33888025053,"13 : 0.34911907, 13 : 0.33879563, 13 : 0.043068126",4,1
1514,45.042288,7.652621,33855518314,"13 : 0.85502803, 13 : 0.1390791, 13 : 0.0014001898",4,1
1515,45.042288,7.652621,34567366371,"13 : 0.91451097, 13 : 0.059874937, 13 : 0.00526216",4,1
1516,45.042288,7.652621,33888007843,"13 : 0.40369081, 13 : 0.12776831, 13 : 0.08038815",4,1
1517,45.042288,7.652621,33888000013,"13 : 0.4242746, 13 : 0.12211408, 13 : 0.114824794",4,1
1518,45.042288,7.652621,33887988403,"13 : 0.48033258, 2 : 0.1888892, 13 : 0.14560461",4,1
1519,45.042288,7.652621,34567335121,"13 : 0.1754221, 13 : 0.14085664, 13 : 0.13427164",4,1
1520,45.042288,7.652621,34567328961,"13 : 0.5470173, 13 : 0.07951327, 13 : 0.060140345",4,1
1521,45.042288,7.652621,34567324551,"13 : 0.2912387, 13 : 0.12990917, 13 : 0.096204415",4,1
1522,45.042288,7.652621,34567308391,"13 : 0.5082151, 13 : 0.13910674, 2 : 0.0719797",4,1
1523,45.042288,7.652621,33855468594,"13 : 0.16149107, 7 : 0.15742844, 13 : 0.12714358",4,1
1524,45.042288,7.652621,34313302780,"13 : 0.653534, 13 : 0.08777407, 13 : 0.080124445",4,1
1525,45.042288,7.652621,34697735535,"3 : 0.83997744, 7 : 0.07438431, 2 : 0.016621176",4,1
1526,45.042288,7.652621,34313286890,"3 : 0.8986935, 7 : 0.024486586, 7 : 0.008233436",4,1
1527,45.042288,7.652621,34697720515,"3 : 0.42521495, 7 : 0.037326995, 3 : 0.013582914",4,1
1528,45.042288,7.652621,33855419574,"3 : 0.49316218, 2 : 0.14345543, 7 : 0.044490777",4,1
1529,45.042288,7.652621,34697679155,"3 : 0.50821364, 2 : 0.039202202, 7 : 0.038714398",4,1
1530,45.042288,7.652621,33887884703,"13 : 0.68689096, 13 : 0.06913427, 7 : 0.028391488",4,1
1531,45.042288,7.652621,33887880413,"10 : 0.4392687, 13 : 0.15128395, 10 : 0.06270485",4,1
1532,45.042288,7.652621,34567240511,"13 : 0.7334627, 13 : 0.02611258, 7 : 0.020152843",4,1
1533,45.042288,7.652621,34313203770,"13 : 0.70401996, 13 : 0.10738027, 13 : 0.09577757",4,1
1534,45.042288,7.652621,34657369206,"13 : 0.5180324, 13 : 0.347457, 13 : 0.011227424",4,1
1535,45.042288,7.652621,33855353144,"13 : 0.55651414, 13 : 0.075431116, 13 : 0.06354845",4,1
1536,45.042288,7.652621,34313186000,"13 : 0.56609905, 13 : 0.23227009, 2 : 0.020489223",4,1
1537,45.042288,7.652621,33887838413,"13 : 0.8404874, 13 : 0.085982226, 13 : 0.008648713",4,1
1538,45.042288,7.652621,34535996382,"13 : 0.46961474, 13 : 0.13127401, 13 : 0.03609211",4,1
1539,45.042288,7.652621,34567205861,"13 : 0.46508026, 13 : 0.41234094, 13 : 0.0051767626",4,1
1540,45.042288,7.652621,33855317134,"13 : 0.28134727, 13 : 0.14293745, 13 : 0.098241664",4,1
1541,45.042288,7.652621,34535982552,"13 : 0.39387158, 13 : 0.14593804, 13 : 0.07040254",4,1
1542,45.042288,7.652621,34657304646,"2 : 0.9124095, 2 : 0.005512252, 13 : 0.002471715",4,1
1543,45.042288,7.652621,34313144090,"2 : 0.49095905, 13 : 0.10308427, 13 : 0.03576662",4,1
1544,45.042288,7.652621,34657284356,"2 : 0.91537666, 13 : 0.008969798, 13 : 0.0049638045",4,1
1545,45.042288,7.652621,34657274116,"13 : 0.8628707, 13 : 0.061406698, 13 : 0.047049064",4,1
1546,45.042288,7.652621,34657264936,"13 : 0.7160649, 13 : 0.2317612, 13 : 0.011058596",4,1
1547,45.042288,7.652621,34535934002,"13 : 0.66308254, 13 : 0.23198314, 2 : 0.01589308",4,1
1548,45.042288,7.652621,34567125741,"13 : 0.5545526, 13 : 0.17861691, 13 : 0.06875222",4,1
1549,45.042288,7.652621,34697512415,"13 : 0.49265048, 13 : 0.3866006, 13 : 0.006822409",4,1
1550,45.042288,7.652621,24089280177,"13 : 0.09633804, 13 : 0.035436794, 13 : 0.035291154",4,1
1551,45.042288,7.652621,38238172704,"13 : 0.85917425, 13 : 0.025657324, 7 : 0.010366594",4,1
1552,45.042288,7.652621,27177090459,"13 : 0.96972287, 13 : 0.015397575, 13 : 0.0103774965",4,1
1553,45.042288,7.652621,38067875795,"13 : 0.94358253, 13 : 0.029863445, 13 : 0.012272108",4,1
1554,45.042288,7.652621,38237877494,"13 : 0.3591141, 13 : 0.22937888, 13 : 0.01123108",4,1
1555,45.042288,7.652621,25082276838,"13 : 0.62301, 13 : 0.09727107, 7 : 0.0851161",4,1
1556,45.042288,7.652621,24088913587,"13 : 0.6606262, 13 : 0.27564457, 13 : 0.0041284803",4,1
1557,45.042288,7.652621,32694531763,"13 : 0.5237926, 9 : 0.44696265, 9 : 0.0035355547",4,1
1558,45.042288,7.652621,33509159475,"13 : 0.9783071, 13 : 0.0028708107, 9 : 0.0014984651",4,1
1559,45.042288,7.652621,33125297530,"13 : 0.89944065, 13 : 0.07182358, 13 : 0.005777417",4,1
1560,45.042288,7.652621,33125284790,"13 : 0.09142498, 13 : 0.045907576, 12 : 0.02687186",4,1
1561,45.042288,7.652621,33380355881,"13 : 0.76239574, 13 : 0.14965804, 13 : 0.04613933",4,1
1562,45.042288,7.652621,33508991285,"13 : 0.7902205, 13 : 0.068175204, 13 : 0.036093928",4,1
1563,45.042288,7.652621,33125202630,"13 : 0.80080134, 13 : 0.09361503, 13 : 0.010966866",4,1
1564,45.042288,7.652621,33508955255,"13 : 0.7163016, 13 : 0.23035021, 13 : 0.023484476",4,1
1565,45.042288,7.652621,32694378413,"13 : 0.43442446, 13 : 0.40189308, 13 : 0.09042521",4,1
1566,45.042288,7.652621,33380248801,"13 : 0.8151583, 13 : 0.09550423, 13 : 0.059472267",4,1
1567,45.042288,7.652621,32694344573,"13 : 0.83225405, 13 : 0.059934516, 13 : 0.053677842",4,1
1568,45.042288,7.652621,32665195224,"13 : 0.9182626, 13 : 0.03730643, 13 : 0.02025704",4,1
1569,45.042288,7.652621,33508841485,"13 : 0.94786775, 13 : 0.013402653, 13 : 0.008098748",4,1
1570,45.042288,7.652621,33467643346,"13 : 0.79236495, 13 : 0.09745553, 13 : 0.084775545",4,1
1571,45.042288,7.652621,32649557864,"13 : 0.9648685, 2 : 0.018208727, 13 : 0.0046731755",4,1
1572,45.042288,7.652621,33364524361,"13 : 0.83567715, 13 : 0.039847568, 13 : 0.006504084",4,1
1573,45.042288,7.652621,33451811406,"13 : 0.98870474, 13 : 0.0049199997, 13 : 0.0024864885",4,1
1574,45.042288,7.652621,32649470804,"13 : 0.98724014, 13 : 0.0046380884, 13 : 0.004378174",4,1
1575,45.042288,7.652621,33364497711,"13 : 0.7902799, 13 : 0.08930223, 13 : 0.025462128",4,1
1576,45.042288,7.652621,33364484961,"13 : 0.5096537, 13 : 0.304965, 13 : 0.015159084",4,1
1577,45.042288,7.652621,33109451940,"13 : 0.625352, 13 : 0.09792418, 13 : 0.07892249",4,1
1578,45.042288,7.652621,33364465221,"13 : 0.42450827, 13 : 0.14095074, 7 : 0.051649623",4,1
1579,45.042288,7.652621,33364433321,"13 : 0.33934957, 13 : 0.040776335, 13 : 0.03143696",4,1
1580,45.042288,7.652621,33364417061,"13 : 0.9106766, 7 : 0.01066581, 7 : 0.00601054",4,1
1581,45.042288,7.652621,32649342514,"13 : 0.8259391, 13 : 0.016564775, 2 : 0.016028082",4,1
1582,45.042288,7.652621,33492658855,"13 : 0.8350616, 13 : 0.08086072, 13 : 0.0056641097",4,1
1583,45.042288,7.652621,33109338770,"13 : 0.12319351, 13 : 0.10896956, 13 : 0.051997427",4,1
1584,45.042288,7.652621,33336820602,"7 : 0.31992236, 7 : 0.22118369, 7 : 0.04136784",4,1
