field_1,lat,lng,label,cores,predictions,ids,CLUSTER_ID
17105,45.081711,7.654025,0,1,"13 : 0.14737557, 7 : 0.09521478, 2 : 0.038071018",40172275895,15
17106,45.081733,7.71841,0,1,"6 : 0.24216178, 1 : 0.096898526, 5 : 0.036784127",34598563500,11
17107,45.081755,7.647763,0,1,"12 : 0.9047921, 7 : 0.024660327, 2 : 0.006438066",46122265452,8
17108,45.081803,7.684496,0,1,"2 : 0.29546112, 2 : 0.09948645, 7 : 0.057176594",39132930032,9
17109,45.081827,7.65395,0,1,"9 : 0.13760674, 12 : 0.13112864, 12 : 0.053732134",40172295885,15
17110,45.081827,7.65395,0,1,"9 : 0.13760728, 12 : 0.13112903, 12 : 0.053731937",35102537765,15
17111,45.08188,7.6539,0,1,"13 : 0.20210668, 8 : 0.053745802, 7 : 0.04716206",35062718776,15
17112,45.081922,7.729804,0,1,"8 : 0.633948, 8 : 0.11716726, 8 : 0.07669916",36019383751,11
17113,45.081937,7.730019,0,1,"8 : 0.7802533, 8 : 0.04168331, 8 : 0.014300654",41514881560,11
17114,45.081963,7.653475,0,1,"11 : 0.10300419, 1 : 0.09652523, 13 : 0.09638729",35102587175,15
17115,45.081983,7.699738,0,1,"12 : 0.29854897, 2 : 0.038318947, 12 : 0.028528698",40934444702,5
17116,45.081983,7.718517,0,1,"13 : 0.10136174, 13 : 0.038113903, 14 : 0.03020005",42679045795,11
17117,45.081984,7.659755,0,1,"13 : 0.3516127, 13 : 0.17818627, 13 : 0.11483841",45417856042,15
17118,45.08199,7.718603,0,1,"1 : 0.6116243, 5 : 0.093278915, 2 : 0.04220354",46021966342,11
17119,45.082005,7.578785,0,1,"14 : 0.80099463, 7 : 0.019193534, 2 : 0.013784016",46661982815,1
17120,45.082036,7.660506,0,1,"8 : 0.37902185, 8 : 0.2582827, 8 : 0.17383793",26076051758,15
17121,45.082056,7.664583,0,1,"13 : 0.45621756, 3 : 0.12535435, 5 : 0.04017612",50236821832,15
17122,45.082127,7.581038,0,1,"2 : 0.26371333, 7 : 0.17495671, 2 : 0.023099583",38275554926,1
17123,45.082127,7.581038,0,1,"7 : 0.61614907, 13 : 0.04824313, 7 : 0.029405551",38333508406,1
17124,45.082127,7.581038,0,1,"13 : 0.30439812, 3 : 0.090717465, 2 : 0.050497867",24562885908,1
17125,45.082127,7.581038,0,1,"4 : 0.7219287, 13 : 0.21077375, 9 : 0.0060491785",37719590764,1
17126,45.082127,7.581038,0,1,"13 : 0.36396185, 12 : 0.17848815, 8 : 0.17553554",37743927814,1
17127,45.082127,7.581038,0,1,"13 : 0.13702604, 8 : 0.030067101, 4 : 0.024932066",26682032549,1
17128,45.082127,7.581038,0,1,"4 : 0.7359329, 9 : 0.101389386, 7 : 0.017801527",38403088292,1
17129,45.082127,7.581038,0,1,"7 : 0.16069952, 8 : 0.03986716, 7 : 0.037097782",37743688994,1
17130,45.082134,7.66012,0,1,"13 : 0.5718234, 13 : 0.14294836, 13 : 0.1324474",34646700660,15
17131,45.082134,7.66012,0,1,"13 : 0.9776544, 13 : 0.015757347, 13 : 0.003834758",35035501745,15
17132,45.082134,7.66012,0,1,"13 : 0.636976, 13 : 0.15214251, 13 : 0.1493433",34191450864,15
17133,45.082134,7.66012,0,1,"13 : 0.41874927, 13 : 0.32401854, 13 : 0.08054056",34649212930,15
17134,45.082134,7.66012,0,1,"13 : 0.68492746, 13 : 0.08798061, 13 : 0.037088446",34192772534,15
17135,45.082202,7.63229,0,1,"8 : 0.9382195, 8 : 0.0013783629, 9 : 0.0006765005",23605851668,8
17136,45.082213,7.583413,0,1,"5 : 0.2550738, 6 : 0.17716777, 12 : 0.06676321",48935828592,1
17137,45.082213,7.583413,0,1,"5 : 0.90381557, 9 : 0.013492734, 13 : 0.008756961",48935641191,1
17138,45.082308,7.684893,0,1,"9 : 0.15619005, 4 : 0.14720435, 9 : 0.143084",48694388743,9
17139,45.082324,7.632268,0,1,"8 : 0.77642435, 8 : 0.0041203545, 8 : 0.001722543",37135814852,8
17140,45.08239,7.718582,0,1,"5 : 0.5655491, 2 : 0.08346254, 5 : 0.074740276",50316323301,11
17141,45.08246,7.632333,0,1,"8 : 0.80668986, 8 : 0.05106587, 8 : 0.00944885",28116783487,8
17142,45.082589,7.632365,0,1,"8 : 0.76827633, 8 : 0.0066108457, 8 : 0.00633174",37279002782,8
17143,45.082622,7.685153,0,1,"13 : 0.50146645, 13 : 0.059336126, 13 : 0.04433031",32747561162,9
17144,45.082622,7.685153,0,1,"13 : 0.32492122, 13 : 0.11780409, 13 : 0.0895809",32521088850,9
17145,45.082622,7.685153,0,1,"13 : 0.8213517, 13 : 0.077759825, 2 : 0.027034067",32521084940,9
17146,45.082702,7.689592,0,1,"9 : 0.9720839, 2 : 0.005864023, 9 : 0.0020970698",33457810044,9
17147,45.082717,7.63259,0,1,"8 : 0.76822746, 8 : 0.043010574, 8 : 0.03394929",37344985145,8
17148,45.082717,7.707231,0,1,"7 : 0.1640689, 12 : 0.054396935, 2 : 0.051455565",34935642666,5
17149,45.082733,7.679325,0,1,"2 : 0.07442685, 7 : 0.06329046, 4 : 0.034277435",25297217248,9
17150,45.08274,7.685065,0,1,"13 : 0.5746673, 13 : 0.15897532, 13 : 0.096177824",32521081110,9
17151,45.082831,7.652084,0,1,"9 : 0.41518715, 2 : 0.08570229, 4 : 0.07830537",24455923287,15
17152,45.082847,7.578577,0,1,"11 : 0.3447148, 11 : 0.2930172, 2 : 0.16998966",46978535292,1
17153,45.082924,7.577648,0,1,"12 : 0.8122381, 12 : 0.10023505, 2 : 0.03839558",35432820390,1
17154,45.083047,7.642941,0,1,"3 : 0.07992487, 13 : 0.07180209, 3 : 0.06287324",49117982892,8
17155,45.083047,7.642941,0,1,"13 : 0.32442594, 13 : 0.18818952, 13 : 0.13101056",49117281878,8
17156,45.083047,7.642941,0,1,"13 : 0.28145367, 7 : 0.20573394, 13 : 0.10438908",49117788626,8
17157,45.083047,7.642941,0,1,"7 : 0.53422374, 13 : 0.14140807, 13 : 0.046345867",49117788331,8
17158,45.083047,7.642941,0,1,"7 : 0.13664341, 13 : 0.115194514, 13 : 0.065797895",49117281208,8
17159,45.083047,7.642941,0,1,"13 : 0.86054474, 8 : 0.026248334, 2 : 0.024069523",49117984232,8
17160,45.083047,7.642941,0,1,"7 : 0.34390277, 2 : 0.0392301, 7 : 0.030216753",49117280983,8
17161,45.083047,7.642941,0,1,"13 : 0.9310069, 6 : 0.007452332, 13 : 0.0070199324",49117787871,8
17162,45.083047,7.642941,0,1,"13 : 0.7409128, 13 : 0.053825084, 13 : 0.019878851",49117983642,8
17163,45.083047,7.642941,0,1,"7 : 0.3574885, 13 : 0.21376613, 13 : 0.0348436",49117787341,8
17164,45.083047,7.642941,0,1,"8 : 0.8515976, 13 : 0.030588081, 12 : 0.021987468",49117787221,8
17165,45.083047,7.642941,0,1,"13 : 0.17582591, 8 : 0.15310265, 9 : 0.05761743",49117983057,8
17166,45.083047,7.642941,0,1,"7 : 0.9622553, 7 : 0.004258441, 3 : 0.0021854197",49117791021,8
17167,45.083047,7.642941,0,1,"7 : 0.23791915, 3 : 0.070283584",49117790721,8
17168,45.083047,7.642941,0,1,"13 : 0.15826468, 7 : 0.09156045, 8 : 0.09014855",49117790596,8
17169,45.083047,7.642941,0,1,"13 : 0.18890637, 12 : 0.11150107, 8 : 0.109225884",49117986377,8
17170,45.083047,7.642941,0,1,"13 : 0.13196829, 12 : 0.11042085, 4 : 0.05760239",49117282788,8
17171,45.083047,7.642941,0,1,"7 : 0.08194204, 4 : 0.058311276, 13 : 0.04284657",49117985232,8
17172,45.083047,7.642941,0,1,"8 : 0.43935248, 13 : 0.16279772, 6 : 0.058418766",49117788736,8
17173,45.083047,7.642941,0,1,"7 : 0.92672807, 3 : 0.008545906, 2 : 0.0076265945",49117986817,8
17174,45.083047,7.642941,0,1,"7 : 0.90736604, 2 : 0.011839888, 7 : 0.009895499",49117789301,8
17175,45.083047,7.642941,0,1,"7 : 0.3573252, 7 : 0.08257183, 7 : 0.063148834",49117789201,8
17176,45.083089,7.664498,0,1,"6 : 0.17089927, 6 : 0.1182632, 6 : 0.028422607",42525046334,15
17177,45.083089,7.696684,0,1,"8 : 0.4010805, 9 : 0.048928633, 4 : 0.043072805",47581127121,5
17178,45.083254,7.629841,0,1,"6 : 0.62428516, 6 : 0.09784288, 6 : 0.050581593",50235556723,8
17179,45.083288,7.672102,0,1,"2 : 0.873147, 11 : 0.066575035, 11 : 0.006690699",44237289925,15
17180,45.083308,7.580866,0,1,"13 : 0.40969107, 7 : 0.2013124, 13 : 0.19669025",35356288993,1
17181,45.083308,7.580866,0,1,"13 : 0.94998705, 13 : 0.011028185, 2 : 0.0077866134",36122462106,1
17182,45.083308,7.580866,0,1,"13 : 0.44358253, 13 : 0.33418766, 13 : 0.059996713",35356361293,1
17183,45.083308,7.580866,0,1,"13 : 0.8560346, 13 : 0.03747639, 13 : 0.015252129",35356348243,1
17184,45.083308,7.580866,0,1,"13 : 0.26143515, 13 : 0.2045228, 13 : 0.19487303",36030208511,1
17185,45.083308,7.580866,0,1,"13 : 0.8467653, 13 : 0.090557255, 13 : 0.029124523",35995042652,1
17186,45.083308,7.580866,0,1,"13 : 0.8258132, 13 : 0.1714322, 13 : 0.00052081695",35995033362,1
17187,45.083308,7.580866,0,1,"13 : 0.27578133, 13 : 0.061984383, 9 : 0.038184155",36162915035,1
17188,45.083308,7.580866,0,1,"13 : 0.56049764, 13 : 0.123692974, 13 : 0.08494632",35356281313,1
17189,45.083308,7.580866,0,1,"13 : 0.76147324, 13 : 0.057897545, 13 : 0.030270975",36030103211,1
17190,45.083308,7.580866,0,1,"13 : 0.23499563, 13 : 0.19575995, 13 : 0.1897348",35771512920,1
17191,45.083308,7.580866,0,1,"13 : 0.45228472, 13 : 0.108000495, 13 : 0.018608049",35356257553,1
17192,45.083308,7.580866,0,1,"13 : 0.8905586, 13 : 0.018097533, 13 : 0.015557805",35994988282,1
17193,45.083308,7.580866,0,1,"13 : 0.13509813, 13 : 0.11141611, 7 : 0.09942146",36030245141,1
17194,45.083308,7.580866,0,1,"13 : 0.5529803, 13 : 0.41678694, 13 : 0.004211637",36030147001,1
17195,45.083452,7.673757,0,1,"8 : 0.8880402, 8 : 0.009107907, 8 : 0.0061493944",48389736126,15
17196,45.083452,7.673757,0,1,"8 : 0.33531022, 8 : 0.13750681, 8 : 0.113288686",48389736216,15
17197,45.083505,7.579107,0,1,"13 : 0.35428324, 9 : 0.03819933, 7 : 0.018634897",46796184412,1
17198,45.083611,7.581757,0,1,"7 : 0.16559774, 14 : 0.1316266, 4 : 0.1164759",36140255625,1
17199,45.083611,7.581757,0,1,"13 : 0.33778813, 13 : 0.14345866, 13 : 0.12074074",36006036931,1
17200,45.083611,7.581757,0,1,"13 : 0.7150543, 14 : 0.02820188, 7 : 0.028052405",36140251775,1
17201,45.083611,7.581757,0,1,"13 : 0.89764047, 13 : 0.055230528, 13 : 0.005197694",36140248465,1
17202,45.083611,7.581757,0,1,"13 : 0.8406325, 13 : 0.040882625, 4 : 0.02144943",36006005061,1
17203,45.083611,7.581757,0,1,"13 : 0.34664214, 13 : 0.1034493, 13 : 0.0539095",35970551852,1
17204,45.083611,7.581757,0,1,"13 : 0.1391342, 13 : 0.115860164, 13 : 0.062956944",36099592116,1
17205,45.083611,7.581757,0,1,"13 : 0.28491578, 2 : 0.11527705, 13 : 0.10569134",35748002400,1
17206,45.083611,7.581757,0,1,"10 : 0.25250798, 13 : 0.15849698, 13 : 0.10655354",35747992340,1
17207,45.083611,7.581757,0,1,"13 : 0.52668464, 13 : 0.13537517, 13 : 0.075887255",35970468212,1
17208,45.083611,7.581757,0,1,"13 : 0.681091, 13 : 0.25072813, 13 : 0.031209422",35299298404,1
17209,45.083611,7.581757,0,1,"13 : 0.2591447, 13 : 0.22476125, 13 : 0.07399971",35332738883,1
17210,45.083611,7.581757,0,1,"13 : 0.97100407, 13 : 0.0078076557, 13 : 0.0017703943",35332714813,1
17211,45.083611,7.581757,0,1,"13 : 0.9887976, 13 : 0.0035086938, 13 : 0.003102234",36099533426,1
17212,45.083611,7.581757,0,1,"13 : 0.8782382, 13 : 0.035069976, 13 : 0.034202933",36005923551,1
17213,45.083611,7.581757,0,1,"13 : 0.8531082, 13 : 0.119985275, 13 : 0.0039955787",35970333212,1
17214,45.083611,7.581757,0,1,"7 : 0.98307735, 14 : 0.0028099609, 7 : 0.000458046",36005898801,1
17215,45.083611,7.581757,0,1,"13 : 0.44239876, 13 : 0.38275102, 13 : 0.06484365",35299224654,1
17216,45.083611,7.581757,0,1,"13 : 0.37495425, 13 : 0.25370672, 13 : 0.09565305",36099467416,1
17217,45.083611,7.581757,0,1,"13 : 0.38772655, 7 : 0.115195155, 13 : 0.114396684",35970258762,1
17218,45.083611,7.581757,0,1,"13 : 0.12796496, 13 : 0.10613181, 13 : 0.038917076",36005850931,1
17219,45.083611,7.581757,0,1,"7 : 0.98711014, 13 : 0.0013417113, 13 : 0.0011720294",36099456596,1
17220,45.083611,7.581757,0,1,"13 : 0.6863646, 13 : 0.2283286, 13 : 0.019841902",36099523186,1
17221,45.083611,7.581757,0,1,"13 : 0.64785725, 13 : 0.06600447, 2 : 0.065333396",36005909711,1
17222,45.083755,7.662223,0,1,"8 : 0.9389097, 8 : 0.0024432873, 9 : 0.00096310256",36079956861,15
17223,45.083854,7.579783,0,1,"9 : 0.82997704, 11 : 0.035369147, 2 : 0.01174121",32780527531,1
17224,45.083854,7.579783,0,1,"9 : 0.9249264, 2 : 0.0040221727, 12 : 0.003078277",32863852606,1
17225,45.083854,7.579783,0,1,"11 : 0.18577324, 11 : 0.11854005, 13 : 0.11529561",32524198250,1
17226,45.083854,7.579783,0,1,"9 : 0.95442206, 2 : 0.004693925, 2 : 0.00420855",32061565984,1
17227,45.083854,7.579783,0,1,"9 : 0.7395018, 2 : 0.08462443, 11 : 0.015095966",32524022540,1
17228,45.083854,7.579783,0,1,"9 : 0.58486277, 2 : 0.16237228, 2 : 0.06752694",32061352474,1
17229,45.083854,7.579783,0,1,"9 : 0.21176307, 2 : 0.1725648, 11 : 0.07493443",32702032962,1
17230,45.083854,7.579783,0,1,"12 : 0.5825896, 13 : 0.36595124, 7 : 0.003219623",32702028582,1
17231,45.083854,7.579783,0,1,"9 : 0.43723944, 2 : 0.08981278, 11 : 0.03612615",32701154452,1
17232,45.083854,7.579783,0,1,"9 : 0.9957917, 12 : 0.0009018132, 4 : 0.00011190979",32904369695,1
17233,45.083854,7.579783,0,1,"9 : 0.4748047, 2 : 0.27491593, 4 : 0.010648304",32904150735,1
17234,45.083858,7.699944,0,1,"14 : 0.20093028, 2 : 0.0781151, 2 : 0.046916172",33286655071,5
17235,45.083888,7.704444,0,1,"9 : 0.9994406, 14 : 0.00040887043, 2 : 1.5124131e-05",25223448078,5
17236,45.0839,7.65736,0,1,"3 : 0.7369159, 11 : 0.02041854, 1 : 0.018951347",34416334732,15
17237,45.08399,7.715985,0,1,"1 : 0.2915605, 2 : 0.13029218, 5 : 0.08784147",41923783171,11
17238,45.084189,7.668624,0,1,"4 : 0.5869697, 12 : 0.2939079, 12 : 0.031035535",37779915404,15
17239,45.084236,7.704634,0,1,"13 : 0.9088309, 13 : 0.006854333, 13 : 0.0064187683",46650716331,5
17240,45.084513,7.57628,0,1,"5 : 0.28038704, 4 : 0.051859096, 9 : 0.021403171",48587563567,1
17241,45.084513,7.57628,0,1,"9 : 0.25742078, 4 : 0.20180519, 11 : 0.07615188",48587421921,1
17242,45.084519,7.57628,0,1,"6 : 0.16550149, 6 : 0.08805067, 5 : 0.046473887",48935641746,1
17243,45.084519,7.57628,0,1,"11 : 0.5039872, 4 : 0.13221696, 1 : 0.08430282",48935828967,1
17244,45.084566,7.715106,0,1,"5 : 0.20100217, 5 : 0.20058051, 5 : 0.053211555",34924795106,11
17245,45.08458,7.655811,0,1,"8 : 0.9391165, 8 : 0.00253417, 8 : 0.00228105",29961138018,15
17246,45.084702,7.653383,0,1,"7 : 0.061524495, 6 : 0.040730182, 6 : 0.03975278",32771754727,15
17247,45.084722,7.675833,0,1,"6 : 0.5835737, 5 : 0.2034495, 6 : 0.031029563",35764578973,15
17248,45.084722,7.676666,0,1,"6 : 0.6092328, 6 : 0.07387851, 6 : 0.07268546",36527358286,15
17249,45.084733,7.656075,0,1,"8 : 0.4620283, 8 : 0.25932607, 8 : 0.016917668",47033199112,15
17250,45.08481,7.673996,0,1,"9 : 0.27821305, 9 : 0.08656617, 9 : 0.068321",32545086713,15
17251,45.085,7.676388,0,1,"6 : 0.41793048, 6 : 0.12897724, 6 : 0.069175795",36177333700,15
17252,45.085126,7.643802,0,1,"13 : 0.15229836, 5 : 0.114032865, 4 : 0.084358014",49073954946,8
17253,45.085126,7.643802,0,1,"5 : 0.8205708, 5 : 0.03503069, 5 : 0.005395978",49073426613,8
17254,45.085126,7.643802,0,1,"2 : 0.17996183, 5 : 0.15860718, 12 : 0.10016346",49157800328,8
17255,45.085177,7.666171,0,1,"12 : 0.491867, 14 : 0.19674885, 12 : 0.06807095",50244055266,15
17256,45.085271,7.671666,0,1,"13 : 0.114186205, 13 : 0.08472741, 2 : 0.05536897",36309993921,15
17257,45.085277,7.676666,0,1,"6 : 0.39174938, 6 : 0.16144136, 6 : 0.14887333",36527376916,15
17258,45.085611,7.65717,0,1,"8 : 0.8878407, 8 : 0.0026861203, 8 : 0.002381",35484961702,15
17259,45.085641,7.674041,0,1,"8 : 0.40624148, 1 : 0.12611735, 1 : 0.035238467",41366803590,15
17260,45.085702,7.656065,0,1,"8 : 0.81123924, 8 : 0.028486641, 9 : 0.007824404",28172936927,15
17261,45.085743,7.68163,0,1,"10 : 0.83852583, 13 : 0.040788088, 5 : 0.015993316",33529050516,9
17262,45.08577,7.682168,0,1,"7 : 0.77314824, 7 : 0.096372806, 12 : 0.0063467654",36483820812,9
17263,45.085929,7.718968,0,1,"12 : 0.1558217, 12 : 0.10807894, 4 : 0.08138404",50572324657,11
17264,45.086,7.733344,0,1,"11 : 0.7709211, 11 : 0.14203778, 1 : 0.0050226566",45930233862,11
17265,45.086236,7.587716,0,1,"12 : 0.84334844, 12 : 0.008616135, 12 : 0.005795215",48935829527,1
17266,45.08628,7.576236,0,1,"1 : 0.8611989, 12 : 0.010776912, 9 : 0.005898391",48935094353,1
17267,45.086291,7.67505,0,1,"9 : 0.2688373, 5 : 0.07964702, 13 : 0.053924546",43177285881,15
17268,45.086301,7.70502,0,1,"8 : 0.8413963, 8 : 0.0289872, 8 : 0.019829115",31737842217,5
17269,45.086338,7.732827,0,1,"8 : 0.8786474, 8 : 0.047435626, 8 : 0.0040362906",49717479256,11
17270,45.086388,7.669444,0,1,"8 : 0.4539806, 8 : 0.3477701, 13 : 0.028805235",33821772958,15
17271,45.08652,7.704924,0,1,"1 : 0.25154993, 8 : 0.21935669, 9 : 0.070741065",42234262035,5
17272,45.086551,7.688369,0,1,"3 : 0.17862451, 3 : 0.1652132, 3 : 0.07902925",40515764903,7
17273,45.086551,7.688369,0,1,"3 : 0.367841, 3 : 0.086913906, 3 : 0.07302869",46922075594,7
17274,45.0866,7.577494,0,1,"3 : 0.42220947, 3 : 0.054350756, 2 : 0.040224988",24686453807,1
17275,45.086645,7.641036,0,1,"3 : 0.719891, 8 : 0.022765066, 8 : 0.020313581",33661943370,8
17276,45.086645,7.641036,0,1,"6 : 0.9018664, 6 : 0.0069094864, 3 : 0.0056812256",33908268331,8
17277,45.086645,7.641036,0,1,"4 : 0.98682183, 12 : 0.00029254545, 2 : 0.00027620728",33207242824,8
17278,45.086645,7.641036,0,1,"6 : 0.6656549, 8 : 0.015626632, 8 : 0.0102538355",33219609863,8
17279,45.0867,7.687216,0,1,"1 : 0.42136735, 1 : 0.17794643, 1 : 0.03870244",34621373266,7
17280,45.086783,7.669225,0,1,"8 : 0.92273766, 8 : 0.0046450845, 8 : 0.0039280932",29054631938,15
17281,45.086891,7.700471,0,1,"9 : 0.6142336, 5 : 0.33027205, 5 : 0.004197817",41222853185,7
17282,45.087066,7.680966,0,1,"8 : 0.56003344, 7 : 0.25733593, 3 : 0.03482587",33154925804,15
17283,45.087111,7.642014,0,1,"4 : 0.9165077, 5 : 0.025290197, 5 : 0.0066753924",44930081725,8
17284,45.087281,7.691112,0,1,"12 : 0.5604245, 9 : 0.10527795, 2 : 0.050635517",37320229131,7
17285,45.087308,7.656419,0,1,"12 : 0.48608583, 7 : 0.053221557, 9 : 0.050838806",45616955121,15
17286,45.087308,7.656419,0,1,"5 : 0.29818386, 9 : 0.10600708, 9 : 0.099294335",43799362230,15
17287,45.087338,7.694613,0,1,"2 : 0.79476, 2 : 0.028237483, 7 : 0.017854774",34993735501,7
17288,45.087411,7.66948,0,1,"8 : 0.8637425, 8 : 0.018006075, 8 : 0.0036935832",29054632598,15
17289,45.087444,7.668067,0,1,"13 : 0.5975305, 7 : 0.04043288, 3 : 0.0342795",29670879918,15
17290,45.087536,7.650127,0,1,"8 : 0.7864132, 8 : 0.039208923, 8 : 0.00884296",47033199462,15
17291,45.087538,7.675813,0,1,"9 : 0.546821, 13 : 0.12642457, 5 : 0.07997029",42273052675,15
17292,45.087563,7.650091,0,1,"8 : 0.39625907, 8 : 0.26216215, 8 : 0.0246865",47085272451,15
17293,45.087747,7.678316,0,1,"8 : 0.55011964, 8 : 0.25716695, 8 : 0.048773397",37651226501,15
17294,45.08775,7.668327,0,1,"13 : 0.98549557, 7 : 0.0019271967, 7 : 0.0009363416",33091196802,15
17295,45.087785,7.687479,0,1,"9 : 0.6656057, 2 : 0.03649941, 9 : 0.03428729",40592967671,7
17296,45.0878,7.707638,0,1,"12 : 0.17860651, 8 : 0.17816563, 13 : 0.114119396",43088478402,5
17297,45.087823,7.643051,0,1,"13 : 0.5866785, 4 : 0.06502894, 13 : 0.05661052",35416698964,8
17298,45.088096,7.675924,0,1,"9 : 0.9855143, 5 : 0.0030407968, 1 : 0.0030090874",37067519331,15
17299,45.088232,7.685043,0,1,"9 : 0.37663943, 11 : 0.19386451, 1 : 0.068505794",39698206585,7
17300,45.08855,7.639403,0,1,"5 : 0.8934141, 4 : 0.022904916, 9 : 0.004944938",50572261797,8
17301,45.088616,7.711572,0,1,"2 : 0.25776005, 9 : 0.06161509, 12 : 0.050920736",46585210674,11
17302,45.088616,7.711577,0,1,"12 : 0.14782561, 2 : 0.114184, 13 : 0.043240976",46393930125,11
17303,45.088672,7.711575,0,1,"2 : 0.3657109, 12 : 0.25481308, 9 : 0.021565763",32366665917,11
17304,45.088677,7.711583,0,1,"8 : 0.06290421, 12 : 0.053161472, 7 : 0.026685521",33432804878,11
17305,45.088691,7.631702,0,1,"4 : 0.09118457, 14 : 0.09074484, 5 : 0.08371789",34019531245,8
17306,45.088691,7.631702,0,1,"4 : 0.4973992, 4 : 0.2036263, 13 : 0.055095863",34028022825,8
17307,45.088764,7.696309,0,1,"12 : 0.5819756, 2 : 0.13942938, 12 : 0.03191496",34338155504,7
17308,45.088878,7.697371,0,1,"11 : 0.59291655, 12 : 0.068687454, 13 : 0.019654416",34259195756,7
17309,45.088914,7.655775,0,1,"9 : 0.27504867, 9 : 0.069571555, 5 : 0.05561262",34598250786,15
17310,45.088916,7.711769,0,1,"2 : 0.5708501, 12 : 0.04777985, 9 : 0.04494464",33432804478,11
17311,45.08905,7.686009,0,1,"8 : 0.66810626, 8 : 0.049616188, 8 : 0.017038194",40592471031,7
17312,45.089255,7.637997,0,1,"11 : 0.285388, 4 : 0.1411917, 11 : 0.044982757",50572272297,8
17313,45.08927,7.671182,0,1,"8 : 0.894932, 8 : 0.00984077, 8 : 0.0058173216",48017912711,15
17314,45.089274,7.678936,0,1,"2 : 0.2336626, 8 : 0.097028136, 8 : 0.04852865",33546628644,15
17315,45.089287,7.67013,0,1,"5 : 0.8040179, 13 : 0.022044938, 9 : 0.018875051",35854447405,15
17316,45.089319,7.678163,0,1,"9 : 0.8576575, 2 : 0.027620172, 12 : 0.019492159",34142419142,15
17317,45.089338,7.664304,0,1,"7 : 0.28505373, 4 : 0.07320216, 2 : 0.031748615",40345829530,15
17318,45.089376,7.668553,0,1,"12 : 0.14417525, 5 : 0.12009832, 9 : 0.071848944",34865886654,15
17319,45.089383,7.669701,0,1,"5 : 0.49940002, 9 : 0.38120356, 9 : 0.025822712",32232174586,15
17320,45.089391,7.678745,0,1,"9 : 0.2979379, 8 : 0.17999236, 13 : 0.10404852",32500136734,15
17321,45.089397,7.657233,0,1,"9 : 0.96949524, 8 : 0.012562219, 4 : 0.0015427527",32173728127,15
17322,45.089399,7.678692,0,1,"3 : 0.08878886, 3 : 0.040480033, 9 : 0.03587473",33551131896,15
17323,45.089476,7.713749,0,1,"14 : 0.6288713, 3 : 0.13142094, 13 : 0.08323425",33204996924,11
17324,45.08949,7.669916,0,1,"5 : 0.40220836, 9 : 0.37192872, 5 : 0.020259874",36487580131,15
17325,45.089505,7.669851,0,1,"5 : 0.19377908, 9 : 0.08414409, 2 : 0.061601482",37156985421,15
17326,45.08952,7.66983,0,1,"5 : 0.78075904, 9 : 0.012555163, 1 : 0.012143928",35667647486,15
17327,45.089541,7.678519,0,1,"7 : 0.17219111, 14 : 0.16790637, 2 : 0.109086506",35229611784,15
17328,45.08955,7.678575,0,1,"3 : 0.2668208, 7 : 0.04590452, 4 : 0.03734302",35680748360,15
17329,45.089558,7.669959,0,1,"5 : 0.69428104, 9 : 0.059696537, 6 : 0.020411747",35538364272,15
17330,45.089561,7.678541,0,1,"2 : 0.34007862, 2 : 0.17117392, 13 : 0.09799332",35231516934,15
17331,45.089575,7.67848,0,1,"5 : 0.24339396, 5 : 0.17340389, 1 : 0.1522348",35230333634,15
17332,45.089588,7.678483,0,1,"2 : 0.17390642, 7 : 0.15334883, 7 : 0.118941255",35261989773,15
17333,45.089594,7.656308,0,1,"2 : 0.6300877, 4 : 0.2090609, 3 : 0.011540067",32069597007,15
17334,45.0896,7.678413,0,1,"2 : 0.08335748, 12 : 0.05703797, 7 : 0.038951714",35230462584,15
17335,45.089619,7.678486,0,1,"8 : 0.32662693, 7 : 0.2014333, 2 : 0.115489334",35937522391,15
17336,45.089626,7.682361,0,1,"3 : 0.102290355, 2 : 0.084557995, 2 : 0.03514503",45616958851,7
17337,45.089626,7.682361,0,1,"1 : 0.36318514, 3 : 0.045344878, 1 : 0.03465616",44703357595,7
17338,45.089626,7.682361,0,1,"9 : 0.8798416, 7 : 0.012410518, 8 : 0.010385319",46493963514,7
17339,45.089633,7.678358,0,1,"13 : 0.25290334, 10 : 0.09931399, 7 : 0.047760766",35230453334,15
17340,45.089652,7.67843,0,1,"14 : 0.36119458, 8 : 0.28900224, 7 : 0.1196815",35679905860,15
17341,45.089675,7.678486,0,1,"1 : 0.5576631, 1 : 0.34030825, 11 : 0.010523775",35229077414,15
17342,45.089702,7.670001,0,1,"5 : 0.35906518, 4 : 0.043078616, 9 : 0.035708964",35580900592,15
17343,45.089702,7.670001,0,1,"2 : 0.16662389, 10 : 0.097153455, 9 : 0.070551984",35618848611,15
17344,45.089705,7.678438,0,1,"4 : 0.6505864, 7 : 0.05760277, 7 : 0.040422786",36031457826,15
17345,45.089732,7.678499,0,1,"9 : 0.44194064, 13 : 0.30136356, 8 : 0.042249672",36503476114,15
17346,45.089808,7.669379,0,1,"13 : 0.15283109, 9 : 0.0541725, 9 : 0.028210016",36358461431,15
17347,45.089838,7.678703,0,1,"8 : 0.21655543, 8 : 0.21447209, 9 : 0.039130304",35773386714,15
17348,45.089899,7.643002,0,1,"5 : 0.30829734, 1 : 0.13650753, 8 : 0.068127185",33611238270,8
