field_1,lat,lng,ids,predictions,label,cores,CLUSTER_ID,CLUSTER_SIZE,layer,path
"3933",45.066649,7.660458,"50566100762","6 : 0.44330537, 6 : 0.06250574, 6 : 0.04722968","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3934",45.066649,7.66083,"50565217448","13 : 0.58193475, 13 : 0.21494351, 13 : 0.061322253","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3935",45.066655,7.692416,"49315160421","3 : 0.6017201, 3 : 0.035661496, 3 : 0.01678205","3","1","1","2626",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3936",45.066666,7.661063,"50566101452","13 : 0.9213348, 13 : 0.032150015, 13 : 0.011954707","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3937",45.066666,7.6925,"48955270486","1 : 0.88450795, 1 : 0.026042357, 1 : 0.023471417","3","1","1","2626",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3938",45.066672,7.659847,"50566101367","14 : 0.47225654, 13 : 0.062381875, 7 : 0.035668723","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3939",45.066675,7.688975,"48721136168","8 : 0.85335845, 8 : 0.002880395, 8 : 0.002422809","3","1","1","2626",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3940",45.066686,7.660852,"50565965276","13 : 0.48631394, 13 : 0.23704101, 13 : 0.07487337","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3941",45.066688,7.660847,"50565216683","13 : 0.31853288, 3 : 0.0558449, 13 : 0.054943543","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3942",45.0667,7.660838,"50565965261","2 : 0.07898241, 7 : 0.07512798, 7 : 0.070194","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3943",45.066701,7.660388,"48889825383","13 : 0.89892733, 13 : 0.07192019, 13 : 0.008506179","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3944",45.066701,7.660388,"48890552177","13 : 0.7753336, 13 : 0.07646027, 13 : 0.073663116","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3945",45.066701,7.660388,"48890545757","13 : 0.94107985, 13 : 0.02588045, 13 : 0.016155863","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3946",45.066701,7.660388,"48890527177","13 : 0.58018154, 13 : 0.13494378, 13 : 0.1337131","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3947",45.066701,7.660388,"48889809753","13 : 0.76752335, 13 : 0.0375285, 3 : 0.00979106","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3948",45.066701,7.660388,"48889806393","13 : 0.67190504, 13 : 0.19222021, 13 : 0.096376516","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3949",45.066701,7.660388,"48890323096","13 : 0.9674553, 13 : 0.017816707, 13 : 0.0041625826","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3950",45.066701,7.660388,"48890319481","13 : 0.51605016, 13 : 0.11137167, 13 : 0.100343734","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3951",45.066701,7.660388,"48890496627","13 : 0.7613234, 13 : 0.14115338, 13 : 0.04408583","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3952",45.066701,7.660388,"48889775583","13 : 0.52771217, 13 : 0.31981122, 13 : 0.036928188","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3953",45.066701,7.660388,"48889566443","13 : 0.83253074, 13 : 0.025784316, 13 : 0.017600184","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3954",45.066701,7.660388,"48889558983","13 : 0.7260527, 13 : 0.058656294, 13 : 0.028004082","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3955",45.066701,7.660388,"48890269147","13 : 0.7987067, 13 : 0.11376181, 13 : 0.011676475","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3956",45.066701,7.660388,"48890080351","13 : 0.87809783, 13 : 0.08710106, 13 : 0.013814298","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3957",45.066701,7.660388,"48890076556","13 : 0.78230834, 13 : 0.06741835, 13 : 0.024490714","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3958",45.066701,7.660388,"48889540058","13 : 0.964911, 13 : 0.013395465, 13 : 0.011080518","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3959",45.066701,7.660388,"48890211292","13 : 0.66642874, 13 : 0.3026116, 13 : 0.0050070775","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3960",45.066701,7.660388,"48890167157","13 : 0.6890885, 13 : 0.09883274, 13 : 0.034763455","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3961",45.066701,7.660388,"48890475232","13 : 0.9132918, 13 : 0.029220542, 13 : 0.008338312","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3962",45.066701,7.660388,"48889465398","13 : 0.27781382, 13 : 0.15849264, 13 : 0.08166142","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3963",45.066701,7.660388,"48890165757","13 : 0.5206564, 13 : 0.36281288, 7 : 0.01593817","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3964",45.066701,7.660388,"48889442773","13 : 0.47645557, 13 : 0.22096236, 13 : 0.19834858","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3965",45.066711,7.660313,"50566101362","14 : 0.17196132, 13 : 0.14005017, 13 : 0.07341713","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3966",45.066711,7.680913,"32681190128","7 : 0.12152883, 7 : 0.07683968, 6 : 0.056283362","3","1","1","2626",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3967",45.066719,7.660655,"50565217318","3 : 0.14618883, 12 : 0.13113032, 13 : 0.093863","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3968",45.066722,7.66053,"50565965126","13 : 0.93859315, 13 : 0.056495413, 9 : 0.0011533288","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3969",45.066722,7.660797,"50565216453","2 : 0.2095485, 8 : 0.09243544, 2 : 0.076494545","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3970",45.066722,7.660797,"50565965271","2 : 0.54575956, 8 : 0.05013681, 13 : 0.025030278","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3971",45.06673,7.660533,"50566101787","13 : 0.7651256, 13 : 0.09400288, 3 : 0.0054188357","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3972",45.066763,7.659563,"50566101422","12 : 0.2579398, 12 : 0.22614154, 2 : 0.21951357","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3973",45.066763,7.659702,"32710962927","11 : 0.19166335, 8 : 0.12995291, 9 : 0.065575436","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3974",45.066763,7.660452,"50566101677","3 : 0.06455994, 2 : 0.051059544, 3 : 0.044355508","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3975",45.066769,7.689152,"48721156558","8 : 0.9021732, 8 : 0.021903133, 8 : 0.0034178589","3","1","1","2626",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3976",45.066772,7.660352,"50565964711","13 : 0.353287, 13 : 0.23529871, 13 : 0.15944947","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3977",45.066772,7.692377,"48707280048","1 : 0.2591327, 11 : 0.21654208, 1 : 0.17872222","3","1","1","2626",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3978",45.066794,7.660383,"50565964726","13 : 0.3230513, 13 : 0.1423261, 13 : 0.14155073","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3979",45.0668,7.661002,"50565965211","12 : 0.3339413, 13 : 0.30177343, 13 : 0.18575345","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3980",45.066822,7.660647,"50565216323","13 : 0.526874, 12 : 0.1255995, 13 : 0.08895023","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3981",45.066831,7.681642,"49017535328","7 : 0.27586696, 7 : 0.08568202, 3 : 0.042674985","3","1","1","2626",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3982",45.066844,7.689269,"48721668862","8 : 0.5291821, 8 : 0.1579384, 8 : 0.112233534","3","1","1","2626",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
"3983",45.066886,7.661141,"50566100847","12 : 0.18231219, 13 : 0.095242806, 2 : 0.08269009","3","1","0","492",Clusters,"Point?crs=EPSG:4326&field=field_1:integer(0,0)&field=lat:double(0,0)&field=lng:double(0,0)&field=ids:long(0,0)&field=predictions:string(0,0)&field=label:integer(0,0)&field=cores:integer(0,0)&field=CLUSTER_ID:integer(0,0)&field=CLUSTER_SIZE:integer(0,0)&uid={1845abf3-8c0c-43ce-9e8f-4b537f15c98f}"
