,lat,lon
227,45.034166,7.632777
228,45.034166,7.633055
229,45.034166,7.632777
230,45.081969,7.604941
231,45.064306,7.690622
232,45.098511,7.735816
233,45.064306,7.690622
234,45.031111,7.687500
235,45.063497,7.697322
236,45.060599,7.644208
237,45.060444,7.682394
238,45.060416,7.682466
239,45.060219,7.682097
240,45.060219,7.682097
241,45.060161,7.682027
242,45.060161,7.682027
243,45.060077,7.681780
244,45.060055,7.681747
245,45.031116,7.683708
246,45.060077,7.681794
247,45.031069,7.683588
248,45.030777,7.684586
249,45.060058,7.697416
250,45.060219,7.697341
251,45.063163,7.697772
252,45.063758,7.697383
253,45.063919,7.696886
254,45.075436,7.684897
255,45.074708,7.684366
256,45.074105,7.684688
257,45.074597,7.684677
258,45.073608,7.685088
259,45.073533,7.685194
260,45.070388,7.686952
261,45.068744,7.692422
262,45.069430,7.685286
263,45.069430,7.685286
264,45.064306,7.690622
265,45.064306,7.690622
266,45.064306,7.690622
267,45.064500,7.690689
268,45.059586,7.697250
269,45.059586,7.697250
270,45.059547,7.697063
271,45.059547,7.697063
272,45.059944,7.697361
273,45.086177,7.778255
274,45.086177,7.778255
275,45.068930,7.686850
276,45.068430,7.686322
277,45.068477,7.686286
278,45.068633,7.686216
279,45.069480,7.684577
280,45.069375,7.685227
281,45.070550,7.685700
282,45.069527,7.685269
283,45.069958,7.685658
284,45.071002,7.686802
285,45.071066,7.686783
286,45.071013,7.685194
287,45.068980,7.682575
288,45.068763,7.682686
289,45.067752,7.682697
290,45.066677,7.681466
291,45.067916,7.682602
292,45.067744,7.682725
293,45.067416,7.681875
294,45.067269,7.681836
295,45.064319,7.678702
296,45.066455,7.681741
297,45.064311,7.680111
298,45.064683,7.680127
299,45.064741,7.680052
300,45.063197,7.678438
301,45.098511,7.735816
302,45.067847,7.779952
303,45.068133,7.779986
304,45.080216,7.767061
305,45.080997,7.769105
306,45.081030,7.769150
307,45.080833,7.767444
308,45.080577,7.766877
309,45.080577,7.766877
310,45.080577,7.766877
311,45.080538,7.766905
312,45.080586,7.766958
313,45.080586,7.766847
314,45.080177,7.766908
315,45.080177,7.767011
316,45.080177,7.767011
317,45.079419,7.766827
318,45.079322,7.766736
319,45.067438,7.682275
320,45.067283,7.682230
321,45.068511,7.682550
322,45.071902,7.685266
323,45.061200,7.680600
324,45.058344,7.642675
325,45.071050,7.685773
326,45.070747,7.719783
327,45.070505,7.719848
328,45.071035,7.685708
329,45.067653,7.682586
330,45.071020,7.685730
331,45.080990,7.675795
332,45.061927,7.685863
333,45.080581,7.766797
334,45.071020,7.685601
335,45.076519,7.630738
336,45.061949,7.685883
337,45.061969,7.685900
338,45.091697,7.731911
339,45.073672,7.684764
340,45.073732,7.685356
341,45.064549,7.680237
342,45.056379,7.685215
343,45.056379,7.685215
344,45.073732,7.685356
345,45.073596,7.685303
346,45.064124,7.696137
347,45.068797,7.693236
348,45.074819,7.684616
349,45.040688,7.787579
350,45.040688,7.787579
351,45.111127,7.706630
352,45.067463,7.691455
353,45.067463,7.691455
354,45.056091,7.691330
355,45.047608,7.686775
356,45.043163,7.682916
357,45.043852,7.684247
358,45.145650,7.655775
359,45.135418,7.624704
360,45.135418,7.624704
361,45.135608,7.624093
362,45.060138,7.697017
363,45.098511,7.735816
364,45.063061,7.684528
365,45.034880,7.667777
366,45.069495,7.688906
367,45.060138,7.697017
368,45.060138,7.697017
369,45.060138,7.697017
370,45.060138,7.697017
371,45.060138,7.697017
372,45.079248,7.766711
373,45.079248,7.766711
374,45.063483,7.696077
375,45.073119,7.681396
376,45.073323,7.682189
377,45.073520,7.682930
378,45.074679,7.684357
379,45.072247,7.685387
380,45.070876,7.684196
381,45.070550,7.684539
382,45.071035,7.685687
383,45.108868,7.640882
384,45.098511,7.735816
385,45.067741,7.684061
386,45.067741,7.684061
387,45.070444,7.670431
388,45.092103,7.663500
389,45.077816,7.638555
390,45.076702,7.643630
391,45.076111,7.643287
392,45.077824,7.638587
393,45.076702,7.643630
394,45.092103,7.665109
395,45.092982,7.664337
396,45.092134,7.667019
397,45.092906,7.665667
398,45.093383,7.667276
399,45.092982,7.664337
400,45.091353,7.668049
401,45.092103,7.663500
402,45.091463,7.666729
403,45.092300,7.664358
404,45.092103,7.663500
405,45.092785,7.666826
406,45.091240,7.665796
407,45.092103,7.663500
408,45.092982,7.664337
409,45.091463,7.666729
410,45.092573,7.663543
411,45.091240,7.665796
412,45.092573,7.663543
413,45.091679,7.667920
414,45.091225,7.665174
415,45.092982,7.664337
416,45.058422,7.678913
417,45.067019,7.701823
418,45.058450,7.678963
419,45.058411,7.678955
420,45.076702,7.643630
421,45.091679,7.667920
422,45.092164,7.664079
423,45.091913,7.666182
424,45.092118,7.685623
425,45.031836,7.673322
426,45.031319,7.673680
427,45.031508,7.673608
428,45.031811,7.673630
429,45.058388,7.678891
430,45.058388,7.678877
431,45.058400,7.678866
432,45.058400,7.678869
433,45.058400,7.678866
434,45.058402,7.678880
435,45.058394,7.678866
436,45.058405,7.678858
437,45.135772,7.623122
438,45.080672,7.767645
439,45.077500,7.713888
440,45.077500,7.713888
441,45.077222,7.713888
442,45.077500,7.713888
443,45.067413,7.630455
444,45.064594,7.695815
445,45.135369,7.623633
446,45.140422,7.622227
447,45.140422,7.622227
448,45.135544,7.623169
449,45.135447,7.623558
450,45.135552,7.623136
451,45.135558,7.623127
452,45.140422,7.622227
453,45.080672,7.767645
454,45.069277,7.717959
455,45.055439,7.690687
456,45.055439,7.690687
457,45.055439,7.690687
458,45.051119,7.687683
459,45.051119,7.687683
460,45.051119,7.687683
461,45.051119,7.687683
462,45.073863,7.623580
463,45.067337,7.682211
464,45.066716,7.680988
465,45.070755,7.687275
466,45.069216,7.683026
467,45.072202,7.685966
468,45.071906,7.685977
469,45.016758,7.757341
470,45.017355,7.757805
471,45.091557,7.664594
472,45.059333,7.692019
473,45.076217,7.640798
474,45.068959,7.682962
475,45.091557,7.664594
476,45.091557,7.664594
477,45.062624,7.679336
478,45.062624,7.679336
479,45.062624,7.679336
480,45.062624,7.679336
481,45.062624,7.679336
482,45.062624,7.679336
483,45.062624,7.679336
484,45.068000,7.682875
485,45.071262,7.684700
486,45.071793,7.685526
487,45.071247,7.686545
488,45.070974,7.684915
489,45.031833,7.673445
490,45.031833,7.673445
491,45.031833,7.673445
492,45.031833,7.673445
493,45.031833,7.673445
494,45.031833,7.673445
495,45.098511,7.735816
496,45.098511,7.735816
497,45.017280,7.757663
498,45.031833,7.673445
499,45.060426,7.676889
500,45.071974,7.690622
501,45.063125,7.695722
502,45.028573,7.663414
503,45.028573,7.663414
504,45.028573,7.663414
505,45.028573,7.663414
506,45.028573,7.663414
507,45.028573,7.663414
508,45.028573,7.663414
509,45.028573,7.663414
510,45.028573,7.663414
511,45.028573,7.663414
512,45.028573,7.663414
513,45.028573,7.663414
514,45.028573,7.663414
515,45.028573,7.663414
516,45.028573,7.663414
517,45.028573,7.663414
518,45.028573,7.663414
519,45.052911,7.685372
520,45.053609,7.685751
521,45.069777,7.704055
522,45.031697,7.665474
523,45.031697,7.665474
524,45.057911,7.710861
525,45.057216,7.711086
526,45.071399,7.687650
527,45.069398,7.686363
528,45.074520,7.689281
529,45.098511,7.735816
530,45.061911,7.700654
531,45.131192,7.717670
532,45.057369,7.711097
533,45.084566,7.715106
534,45.071836,7.685532
535,45.073126,7.690472
536,45.071836,7.685532
537,45.071836,7.685532
538,45.071836,7.685532
539,45.071836,7.685532
540,45.098511,7.735816
541,45.098511,7.735816
542,45.080778,7.767269
543,45.080778,7.767269
544,45.080778,7.767269
545,45.080778,7.767269
546,45.080778,7.767269
547,45.080778,7.767269
548,45.080778,7.767269
549,45.080778,7.767269
550,45.069080,7.676932
551,45.080778,7.767269
552,45.076237,7.681151
553,45.069800,7.688896
554,45.073429,7.689614
555,45.071125,7.684980
556,45.067330,7.682468
557,45.068329,7.682639
558,45.102025,7.706308
559,45.031388,7.687777
560,45.069800,7.688896
561,45.073429,7.689614
562,45.064890,7.697737
563,45.068716,7.682898
564,45.040688,7.787600
565,45.040688,7.787600
566,45.076937,7.694367
567,45.062988,7.678735
568,45.073519,7.623869
569,45.102774,7.764587
570,45.062306,7.678542
571,45.101282,7.763932
572,45.103077,7.764812
573,45.101032,7.763578
574,45.069800,7.688896
575,45.069800,7.688896
576,45.069800,7.688896
577,45.069800,7.688896
578,45.069800,7.688896
579,45.069800,7.688896
580,45.067170,7.682254
581,44.996125,7.698008
582,45.082717,7.707231
583,45.071853,7.680183
584,45.061627,7.673302
585,45.061588,7.673269
586,45.079605,7.685744
587,45.073822,7.623650
588,45.062080,7.655952
589,45.033289,7.674572
590,45.069307,7.686299
591,45.032463,7.641082
592,45.071452,7.682222
593,45.071452,7.682222
594,45.071452,7.682222
595,45.053872,7.675405
596,45.049994,7.674005
597,45.032975,7.666250
598,45.031416,7.662119
599,45.032922,7.658294
600,45.038422,7.661472
601,45.052897,7.650630
602,45.052841,7.650502
603,45.052872,7.650486
604,45.053019,7.650347
605,45.070202,7.686558
606,45.068786,7.692283
607,45.068986,7.693141
608,45.068986,7.693288
609,45.038429,7.652235
610,45.087823,7.643051
611,45.064647,7.697618
612,45.030665,7.656054
613,45.032258,7.657781
614,45.032258,7.657781
615,45.064571,7.697263
616,45.054863,7.684528
617,45.069610,7.662642
618,45.136300,7.623288
619,45.068822,7.682694
620,45.071111,7.684668
621,45.068815,7.683187
622,45.068822,7.682694
623,45.069413,7.685065
624,45.071133,7.685269
625,45.068966,7.685580
626,45.069413,7.685065
627,45.065102,7.686599
628,45.065549,7.686470
629,45.068784,7.686127
630,45.063185,7.687554
631,45.065246,7.686545
632,45.063336,7.688498
633,45.063185,7.687554
634,45.063185,7.687554
635,45.063291,7.689528
636,45.063563,7.690494
637,45.063291,7.689528
638,45.063291,7.689528
639,45.069065,7.695558
640,45.064647,7.697618
641,45.064647,7.697618
642,45.067125,7.702177
643,45.067708,7.704173
644,45.067708,7.704173
645,45.067708,7.704173
646,45.067708,7.704173
647,45.067708,7.704173
648,45.067708,7.704173
649,45.067708,7.704173
650,45.067708,7.704173
651,45.069444,7.699077
652,45.032007,7.658489
653,45.032007,7.658489
654,45.030665,7.656054
655,45.030665,7.656054
656,45.030665,7.656054
657,45.030665,7.656054
658,45.030665,7.656054
659,45.073399,7.678949
660,45.070679,7.681642
661,45.070808,7.687414
662,45.070391,7.687436
663,45.070118,7.688015
664,45.065753,7.694292
665,45.064177,7.696394
666,45.064177,7.696394
667,45.032258,7.657781
668,45.032258,7.657781
669,45.032258,7.657781
670,45.074687,7.683520
671,45.073399,7.684571
672,45.064488,7.697124
673,45.095700,7.691652
674,45.046450,7.619576
675,45.142426,7.756755
676,45.068959,7.682962
677,45.121066,7.629622
678,45.106378,7.696609
679,45.064352,7.696985
680,45.044919,7.685312
681,45.044919,7.685312
682,45.059005,7.642480
683,45.031636,7.660119
684,45.100078,7.756133
685,45.102986,7.761948
686,45.032463,7.641082
687,45.017291,7.757558
688,45.049213,7.685291
689,45.074907,7.674679
690,45.068755,7.692325
691,45.069876,7.659498
692,45.057743,7.632333
693,45.057743,7.632333
694,45.057743,7.632333
695,45.057743,7.632333
696,45.057743,7.632333
697,45.057743,7.632333
698,45.057743,7.632333
699,45.057743,7.632333
700,45.057743,7.632333
701,45.057743,7.632333
702,45.057743,7.632333
703,45.057743,7.632333
704,45.057743,7.632333
705,45.057743,7.632333
706,45.057743,7.632333
707,45.057743,7.632333
708,45.057743,7.632333
709,45.057743,7.632333
710,45.057743,7.632333
711,45.057743,7.632333
712,45.057705,7.632333
713,45.057743,7.632333
714,45.057743,7.632333
715,45.057743,7.632333
716,45.057705,7.632333
717,45.057705,7.632333
718,45.057705,7.632333
719,45.057705,7.632333
720,45.057705,7.632333
721,45.057705,7.632333
722,45.057705,7.632333
723,45.057705,7.632333
724,45.057705,7.632333
725,45.057705,7.632333
726,45.057705,7.632333
727,45.057705,7.632333
728,45.057705,7.632333
729,45.057705,7.632333
730,45.057705,7.632333
731,45.057705,7.632333
732,45.057705,7.632333
733,45.057705,7.632333
734,45.057705,7.632333
735,45.057705,7.632333
736,45.057705,7.632333
737,45.057705,7.632333
738,45.057705,7.632333
739,45.057705,7.632333
740,45.057705,7.632333
741,45.057705,7.632333
742,45.057705,7.632333
743,45.057705,7.632333
744,45.057705,7.632333
745,45.057705,7.632333
746,45.057705,7.632333
747,45.057705,7.632333
748,45.070626,7.686299
749,45.057743,7.632333
750,45.057743,7.632333
751,45.057743,7.632333
752,45.057743,7.632333
753,45.057743,7.632333
754,45.057743,7.632333
755,45.057743,7.632333
756,45.057743,7.632333
757,45.057743,7.632333
758,45.057743,7.632333
759,45.057743,7.632333
760,45.057743,7.632333
761,45.057743,7.632333
762,45.057743,7.632333
763,45.057743,7.632333
764,45.057743,7.632333
765,45.057743,7.632333
766,45.057743,7.632333
767,45.057743,7.632333
768,45.070148,7.687972
769,45.070383,7.693144
770,45.086588,7.648833
771,45.086588,7.648833
772,45.086588,7.648833
773,45.067994,7.686811
774,45.072012,7.685258
775,45.069603,7.683659
776,45.064927,7.669315
777,45.076217,7.640798
778,45.076217,7.640798
779,45.076217,7.640798
780,45.076217,7.640798
781,45.076967,7.683155
782,45.076626,7.684324
783,45.049471,7.685578
784,45.076290,7.678969
785,45.077672,7.643566
786,45.059852,7.697166
787,45.071963,7.685361
788,45.070897,7.685127
789,45.048486,7.648608
790,45.048486,7.648608
791,45.048486,7.648608
792,45.048486,7.648608
793,45.068959,7.682962
794,45.040658,7.787579
795,45.086588,7.648833
796,45.086588,7.648833
797,45.050123,7.684687
798,45.069307,7.688498
799,45.069247,7.693133
800,45.019230,7.667534
801,45.068610,7.684228
802,45.072656,7.690343
803,45.075096,7.684432
804,45.064291,7.679336
805,45.074460,7.683970
806,45.065791,7.694013
807,45.072983,7.665791
808,45.042796,7.634510
809,45.042811,7.634521
810,45.042766,7.634532
811,45.042781,7.634543
812,45.042758,7.634553
813,45.042758,7.634564
814,45.042788,7.634532
815,45.042781,7.634521
816,45.042788,7.634521
817,45.062988,7.678735
818,45.062988,7.678735
819,45.076937,7.694367
820,45.052131,7.679541
821,45.057044,7.710795
822,45.057044,7.710795
823,45.057044,7.710795
824,45.057044,7.710795
825,45.057044,7.710795
826,45.057044,7.710795
827,45.057044,7.710795
828,45.057044,7.710795
829,45.057044,7.710795
830,45.032463,7.641082
831,45.052131,7.679541
832,45.042804,7.634532
833,45.042804,7.634532
834,45.042804,7.634532
835,45.042804,7.634532
836,45.042804,7.634532
837,45.042804,7.634532
838,45.042804,7.634532
839,45.042804,7.634532
840,45.042804,7.634532
841,45.042804,7.634532
842,45.042804,7.634532
843,45.042804,7.634532
844,45.042804,7.634532
845,45.042804,7.634532
846,45.042804,7.634532
847,45.042804,7.634532
848,45.042804,7.634532
849,45.042804,7.634532
850,45.042804,7.634532
851,45.042804,7.634532
852,45.074899,7.686867
853,45.033926,7.666289
854,45.032167,7.658114
855,45.070722,7.725673
856,45.079793,7.767237
857,45.032463,7.641082
858,45.073869,7.682833
859,45.069307,7.685279
860,45.069307,7.685279
861,45.069307,7.685279
862,45.069307,7.685279
863,45.069307,7.685279
864,45.069307,7.685279
865,45.069376,7.685236
866,45.069307,7.685279
867,45.069307,7.685279
868,45.073869,7.682833
869,45.069307,7.685279
870,45.073869,7.682833
871,45.073869,7.682833
872,45.067837,7.690644
873,45.067837,7.690644
874,45.069921,7.687543
875,45.067292,7.682168
876,45.092134,7.667019
877,45.092134,7.667019
878,45.092906,7.665667
879,45.092573,7.663543
880,45.071830,7.691760
881,45.092134,7.667019
882,45.092103,7.663500
883,45.091463,7.666729
884,45.091240,7.665796
885,45.092134,7.667019
886,45.092573,7.663543
887,45.092164,7.664079
888,45.092906,7.665667
889,45.091353,7.668049
890,45.092906,7.665667
891,45.092134,7.667019
892,45.092134,7.667019
893,45.091346,7.664358
894,45.093383,7.667276
895,45.092134,7.667019
896,45.092906,7.665667
897,45.091240,7.665796
898,45.091913,7.666182
899,45.092103,7.665109
900,45.091353,7.668049
901,45.091225,7.665174
902,45.091353,7.668049
903,45.091346,7.664358
904,45.092573,7.663543
905,45.091463,7.666729
906,45.091463,7.666729
907,45.091770,7.664959
908,45.068519,7.668469
909,45.091105,7.733098
910,45.071704,7.685444
911,45.067211,7.670591
912,45.070785,7.686846
913,45.073687,7.684679
914,45.064927,7.669315
915,45.064927,7.669315
916,45.064927,7.669315
917,45.064927,7.669315
918,45.073687,7.684679
919,45.144194,7.649230
920,45.070823,7.684389
921,45.079990,7.674261
922,45.080028,7.673531
923,45.062692,7.698959
924,45.032463,7.641082
925,45.032463,7.641082
926,45.067815,7.682511
927,45.067815,7.682511
928,45.067815,7.682511
929,45.067815,7.682511
930,45.070611,7.681664
931,45.071438,7.714522
932,45.051944,7.665277
933,45.084810,7.673996
934,45.080778,7.767269
935,45.080778,7.767269
936,45.080778,7.767269
937,45.080778,7.767269
938,45.080778,7.767269
939,45.080778,7.767269
940,45.080778,7.767269
941,45.080778,7.767269
942,45.080778,7.767269
943,45.080778,7.767269
944,45.080778,7.767269
945,45.080778,7.767269
946,45.080778,7.767269
947,45.080778,7.767269
948,45.080778,7.767269
949,45.080778,7.767269
950,45.032463,7.641082
951,45.032463,7.641082
952,45.032463,7.641082
953,45.032463,7.641082
954,45.032463,7.641082
955,45.032463,7.641082
956,45.089391,7.678745
957,45.057183,7.711658
958,45.061964,7.684464
959,45.051977,7.679775
960,45.067686,7.651826
961,45.083858,7.699944
962,45.066700,7.700000
963,45.069305,7.684611
964,45.066700,7.700000
965,45.049259,7.679110
966,45.085748,7.600114
967,45.058251,7.698948
968,45.105041,7.701069
969,45.105041,7.701069
970,45.105041,7.701069
971,45.031300,7.666840
972,45.057620,7.673520
973,45.011722,7.670044
974,45.031674,7.659777
975,45.031674,7.659777
976,45.031674,7.659777
977,45.031674,7.659777
978,45.031674,7.659777
979,45.066700,7.700000
980,45.085748,7.600114
981,45.080816,7.767720
982,45.032463,7.641082
983,45.080763,7.767741
984,45.021582,7.662890
985,45.092097,7.685687
986,45.071670,7.708440
987,45.069125,7.693117
988,45.069317,7.685002
989,45.105041,7.701069
990,45.073972,7.668955
991,45.050649,7.720899
992,45.040696,7.787600
993,45.071670,7.708440
994,45.073783,7.623800
995,45.066700,7.700000
996,45.066700,7.700000
997,45.079392,7.683411
998,45.032463,7.641082
999,45.071005,7.685580
1000,45.073550,7.623811
1001,45.102913,7.678850
1002,45.109331,7.642149
1003,45.105041,7.701069
1004,45.062063,7.685981
1005,45.021582,7.662890
1006,45.016118,7.666984
1007,45.066700,7.700000
1008,45.105041,7.701069
1009,45.105041,7.701069
1010,45.069440,7.726030
1011,45.105041,7.701069
1012,45.076429,7.683595
1013,45.052290,7.699551
1014,45.052290,7.699551
1015,45.052290,7.699551
1016,45.052290,7.699551
1017,45.052290,7.699551
1018,45.075894,7.681063
1019,45.075938,7.681094
1020,45.032463,7.641082
1021,45.079763,7.690966
1022,45.057327,7.651892
1023,45.076110,7.681840
1024,45.066700,7.700000
1025,45.105041,7.701069
1026,45.044355,7.685113
1027,45.044355,7.685113
1028,45.044355,7.685113
1029,45.069497,7.686441
1030,45.069497,7.686441
1031,45.062090,7.697920
1032,45.062090,7.697920
1033,45.066700,7.700000
1034,45.061836,7.685886
1035,45.069709,7.703990
1036,45.075941,7.680938
1037,45.042288,7.652621
1038,45.042288,7.652621
1039,45.042288,7.652621
1040,45.042288,7.652621
1041,45.042288,7.652621
1042,45.042288,7.652621
1043,45.042288,7.652621
1044,45.042288,7.652621
1045,45.042288,7.652621
1046,45.042288,7.652621
1047,45.042288,7.652621
1048,45.042288,7.652621
1049,45.042288,7.652621
1050,45.042288,7.652621
1051,45.042288,7.652621
1052,45.042288,7.652621
1053,45.042288,7.652621
1054,45.042288,7.652621
1055,45.042288,7.652621
1056,45.042288,7.652621
1057,45.042288,7.652621
1058,45.042288,7.652621
1059,45.042288,7.652621
1060,45.042288,7.652621
1061,45.042288,7.652621
1062,45.042288,7.652621
1063,45.042288,7.652621
1064,45.042288,7.652621
1065,45.042288,7.652621
1066,45.042288,7.652621
1067,45.042288,7.652621
1068,45.042288,7.652621
1069,45.042288,7.652621
1070,45.042288,7.652621
1071,45.042288,7.652621
1072,45.042288,7.652621
1073,45.042288,7.652621
1074,45.042288,7.652621
1075,45.042288,7.652621
1076,45.042288,7.652621
1077,45.042288,7.652621
1078,45.042288,7.652621
1079,45.042288,7.652621
1080,45.042288,7.652621
1081,45.042288,7.652621
1082,45.042288,7.652621
1083,45.042288,7.652621
1084,45.042288,7.652621
1085,45.042288,7.652621
1086,45.042288,7.652621
1087,45.042288,7.652621
1088,45.042288,7.652621
1089,45.042288,7.652621
1090,45.042288,7.652621
1091,45.042288,7.652621
1092,45.042288,7.652621
1093,45.042288,7.652621
1094,45.042288,7.652621
1095,45.042288,7.652621
1096,45.042288,7.652621
1097,45.042288,7.652621
1098,45.042288,7.652621
1099,45.042288,7.652621
1100,45.042288,7.652621
1101,45.042288,7.652621
1102,45.042288,7.652621
1103,45.066140,7.661504
1104,45.070989,7.681707
1105,45.042288,7.652621
1106,45.042288,7.652621
1107,45.042288,7.652621
1108,45.042288,7.652621
1109,45.042288,7.652621
1110,45.042288,7.652621
1111,45.042288,7.652621
1112,45.042288,7.652621
1113,45.042288,7.652621
1114,45.042288,7.652621
1115,45.042288,7.652621
1116,45.042288,7.652621
1117,45.042288,7.652621
1118,45.042288,7.652621
1119,45.042288,7.652621
1120,45.042288,7.652621
1121,45.042288,7.652621
1122,45.042288,7.652621
1123,45.042288,7.652621
1124,45.042288,7.652621
1125,45.042288,7.652621
1126,45.042288,7.652621
1127,45.042288,7.652621
1128,45.042288,7.652621
1129,45.042288,7.652621
1130,45.042288,7.652621
1131,45.042288,7.652621
1132,45.042288,7.652621
1133,45.042288,7.652621
1134,45.042288,7.652621
1135,45.042288,7.652621
1136,45.042288,7.652621
1137,45.042288,7.652621
1138,45.042288,7.652621
1139,45.042288,7.652621
1140,45.042288,7.652621
1141,45.042288,7.652621
1142,45.042288,7.652621
1143,45.042288,7.652621
1144,45.042288,7.652621
1145,45.042288,7.652621
1146,45.042288,7.652621
1147,45.042288,7.652621
1148,45.042288,7.652621
1149,45.042288,7.652621
1150,45.042288,7.652621
1151,45.042288,7.652621
