ids,predictions,lat,lng,label,CLUSTER__ID
2192054196337946935,"7 : 0.7188055, 7 : 0.06286459, 14 : 0.0156563",45.0689310725,7.6857218405,0,11
2192006916767709882,"14 : 0.09170328, 13 : 0.026177416, 3 : 0.023779942",45.0689310725,7.6857218405,0,11
2191803610925587326,"7 : 0.35998505, 14 : 0.17865229, 6 : 0.03936684",45.0689310725,7.6857218405,0,11
2191796154852360531,"13 : 0.332969, 13 : 0.13043912, 7 : 0.109756455",45.0689310725,7.6857218405,0,11
2191658234989863471,"13 : 0.21079531, 8 : 0.18868892, 13 : 0.03934918",45.0689310725,7.6857218405,0,11
2191479701720597627,"13 : 0.27955914, 1 : 0.24963011, 13 : 0.1565816",45.0689310725,7.6857218405,0,11
2190917093980097218,"11 : 0.29364002, 11 : 0.24104396, 1 : 0.11068613",45.0689310725,7.6857218405,0,11
2190612904735798421,"2 : 0.27842855, 1 : 0.14157006, 11 : 0.1019127",45.0689310725,7.6857218405,0,11
2190566013339391374,"2 : 0.097151846, 12 : 0.08818452, 1 : 0.02233573",45.0689310725,7.6857218405,0,11
2190189739248752413,"1 : 0.79678684, 11 : 0.06209485, 2 : 0.018690469",45.0689310725,7.6857218405,0,11
2189842416920438032,"11 : 0.29889226, 7 : 0.10344696, 2 : 0.06813433",45.0689310725,7.6857218405,0,11
2189443798168380273,"1 : 0.10589037, 2 : 0.092308596, 3 : 0.0441229",45.0689310725,7.6857218405,0,11
2189131936827713595,"13 : 0.35153437, 3 : 0.14639983, 9 : 0.096636556",45.0689310725,7.6857218405,0,11
2188714716851876721,"13 : 0.53284585, 13 : 0.40054956, 11 : 0.0138706565",45.0689310725,7.6857218405,0,11
2188643377604468114,"1 : 0.67050725, 1 : 0.013942462, 9 : 0.0073409136",45.0689310725,7.6857218405,0,11
2188634143231888408,"11 : 0.39924356, 2 : 0.10276692, 12 : 0.09492117",45.0689310725,7.6857218405,0,11
2188592913928315843,"11 : 0.6437885, 2 : 0.039436955, 11 : 0.018986447",45.0689310725,7.6857218405,0,11
2187967943128683853,"3 : 0.85207146, 13 : 0.028851455, 2 : 0.023685155",45.0689310725,7.6857218405,0,11
2187442195668634902,"11 : 0.4655114, 2 : 0.05462451, 3 : 0.043074943",45.0689310725,7.6857218405,0,11
2186071105592469839,"8 : 0.4357588, 8 : 0.20801324, 8 : 0.17732197",45.0689310725,7.6857218405,0,11
2185686703604460398,"7 : 0.8764002, 7 : 0.022380237, 13 : 0.0039670295",45.0689310725,7.6857218405,0,11
2184282320173812968,"8 : 0.11983707, 10 : 0.06476295, 9 : 0.058637794",45.0689310725,7.6857218405,0,11
2184281120846272867,"13 : 0.92293656, 13 : 0.07091787, 13 : 0.0021121844",45.0689310725,7.6857218405,0,11
2183578082381205371,"1 : 0.39229074, 1 : 0.12549263, 11 : 0.12001555",45.0689310725,7.6857218405,0,11
2182234468214004932,"7 : 0.112693384, 13 : 0.10589118, 6 : 0.10072329",45.0689310725,7.6857218405,0,11
2182124292507040373,"3 : 0.35332933, 3 : 0.1264526, 3 : 0.032189183",45.0689310725,7.6857218405,0,11
2181950138828829986,"2 : 0.20319448, 2 : 0.120564595, 2 : 0.08506636",45.0689310725,7.6857218405,0,11
2178612742790454559,"9 : 0.9987808, 7 : 0.00015953866, 10 : 6.9187474e-05",45.0689310725,7.6857218405,0,11
2176431220803155808,"3 : 0.24641891, 2 : 0.10688795, 1 : 0.061154",45.0689310725,7.6857218405,0,11
2175809617426956578,"1 : 0.6575344, 2 : 0.041824337, 1 : 0.03391963",45.0689310725,7.6857218405,0,11
2175078702124262455,"1 : 0.2895943, 13 : 0.12130991, 13 : 0.064983994",45.0689310725,7.6857218405,0,11
2172872005674712953,"11 : 0.31198397, 2 : 0.30675718, 11 : 0.16566491",45.0689310725,7.6857218405,0,11
2169528806804940730,"11 : 0.41657394, 1 : 0.18710865, 12 : 0.10141681",45.0689310725,7.6857218405,0,11
2169271394039808319,"9 : 0.65835965, 13 : 0.064703174, 12 : 0.03344392",45.0689310725,7.6857218405,0,11
2169209555787770014,"9 : 0.22161795, 1 : 0.08951135, 13 : 0.027372833",45.0689310725,7.6857218405,0,11
2169139287932036532,"10 : 0.8783023, 6 : 0.016657865, 6 : 0.00845635",45.0689310725,7.6857218405,0,11
2169017466186102069,"3 : 0.20694818, 2 : 0.16370738, 7 : 0.043505907",45.0689310725,7.6857218405,0,11
2168927466545602810,"4 : 0.09919359, 2 : 0.08645443, 9 : 0.052323863",45.0689310725,7.6857218405,0,11
2168922399660282767,"1 : 0.25022864, 11 : 0.08472285, 11 : 0.06481709",45.0689310725,7.6857218405,0,11
2168887130083452689,"2 : 0.48934063, 11 : 0.07071312, 1 : 0.059086062",45.0689310725,7.6857218405,0,11
2168554278130630901,"9 : 0.910729, 1 : 0.010578972, 9 : 0.0039335424",45.0689310725,7.6857218405,0,11
2168413160839796410,"4 : 0.6523674, 13 : 0.067345455, 9 : 0.047365174",45.0689310725,7.6857218405,0,11
2167816771285981956,"7 : 0.11751007, 7 : 0.09926119, 2 : 0.08736251",45.0689310725,7.6857218405,0,11
2167467370923216414,"1 : 0.9498161, 1 : 0.005762574, 12 : 0.002929312",45.0689310725,7.6857218405,0,11
2166087475827618314,"3 : 0.34848943, 3 : 0.20792681, 7 : 0.051780324",45.0689310725,7.6857218405,0,11
2166001732468398818,"1 : 0.25397444, 1 : 0.2061614, 2 : 0.121050544",45.0689310725,7.6857218405,0,11
2165934912516207307,"1 : 0.82820183, 1 : 0.014389004, 1 : 0.012116485",45.0689310725,7.6857218405,0,11
2165676984605171452,"13 : 0.28883502, 2 : 0.07506239, 2 : 0.033669047",45.0689310725,7.6857218405,0,11
2165598368534081602,"2 : 0.49755523, 12 : 0.072421476, 12 : 0.024599431",45.0689310725,7.6857218405,0,11
2165597726109074688,"12 : 0.46801242, 7 : 0.030922096, 7 : 0.021616088",45.0689310725,7.6857218405,0,11
2165526546304149892,"2 : 0.5482425, 2 : 0.060735516, 3 : 0.02411623",45.0689310725,7.6857218405,0,11
2165331598258596053,"3 : 0.5813307, 3 : 0.25685018, 3 : 0.026698695",45.0689310725,7.6857218405,0,11
2165280238561490259,"7 : 0.6515057, 13 : 0.06309177, 2 : 0.033485856",45.0689310725,7.6857218405,0,11
2164945165630857383,"3 : 0.286719, 3 : 0.27528358, 7 : 0.17225704",45.0689310725,7.6857218405,0,11
2164910693007116911,"9 : 0.99947256, 4 : 2.7651788e-05, 13 : 2.2750144e-05",45.0689310725,7.6857218405,0,11
2164907441591012612,"12 : 0.3970265, 4 : 0.27684107, 12 : 0.085974276",45.0689310725,7.6857218405,0,11
2164822541210816223,"12 : 0.49546027, 2 : 0.04118793, 13 : 0.019035509",45.0689310725,7.6857218405,0,11
2164809993094909858,"7 : 0.43833074, 11 : 0.14020771, 7 : 0.07121741",45.0689310725,7.6857218405,0,11
2163904091191994359,"1 : 0.916709, 1 : 0.0045885965, 11 : 0.0044096718",45.0689310725,7.6857218405,0,11
2163427369487012376,"2 : 0.2766382, 11 : 0.13485344, 11 : 0.06928498",45.0689310725,7.6857218405,0,11
2163112377676627190,"3 : 0.3644077, 7 : 0.10397604, 2 : 0.016328229",45.0689310725,7.6857218405,0,11
2163111499364288982,"3 : 0.5676665, 13 : 0.38438305, 7 : 0.0025798627",45.0689310725,7.6857218405,0,11
2163095682073435918,"2 : 0.30795953, 9 : 0.16014713, 4 : 0.15064266",45.0689310725,7.6857218405,0,11
2162851180523490635,"7 : 0.7602367, 7 : 0.038949292, 7 : 0.032269225",45.0689310725,7.6857218405,0,11
2160994614243944791,"2 : 0.91541815, 13 : 0.011508939, 10 : 0.0017102131",45.0689310725,7.6857218405,0,11
2160261942896433378,"1 : 0.68107533, 11 : 0.09933985, 1 : 0.0572962",45.0689310725,7.6857218405,0,11
2159713847270343065,"3 : 0.22669211, 7 : 0.14567107, 7 : 0.0938777",45.0689310725,7.6857218405,0,11
2159702714674699105,"8 : 0.45103228, 5 : 0.09238175, 2 : 0.04051708",45.0689310725,7.6857218405,0,11
2159134192587570202,"1 : 0.50641525, 11 : 0.13854012, 2 : 0.058176413",45.0689310725,7.6857218405,0,11
2159066590103653540,"1 : 0.838398, 2 : 0.030927546, 11 : 0.019007383",45.0689310725,7.6857218405,0,11
2157399852723916401,"1 : 0.17502345, 1 : 0.074029595, 2 : 0.059607424",45.0689310725,7.6857218405,0,11
2156060092662334881,"1 : 0.69795126, 1 : 0.04806045, 11 : 0.016206268",45.0689310725,7.6857218405,0,11
2156001499267204624,"7 : 0.101408884, 8 : 0.09006904, 13 : 0.085574724",45.0689310725,7.6857218405,0,11
2154526136093238604,"13 : 0.060612954, 13 : 0.052104417, 9 : 0.04317555",45.0689310725,7.6857218405,0,11
2153833828510514321,"2 : 0.294874, 1 : 0.2540004, 11 : 0.060711082",45.0689310725,7.6857218405,0,11
2153656049320655362,"2 : 0.098023936, 12 : 0.058911305, 3 : 0.049705114",45.0689310725,7.6857218405,0,11
2151814064951680693,"1 : 0.9471891, 12 : 0.0048957444, 1 : 0.0019370338",45.0689310725,7.6857218405,0,11
2151765353218177694,"11 : 0.18710929, 2 : 0.08780633, 11 : 0.055087492",45.0689310725,7.6857218405,0,11
2151097265544360618,"5 : 0.4253826, 10 : 0.17264082, 13 : 0.020790553",45.0689310725,7.6857218405,0,11
2150850420812692493,"2 : 0.4821918, 11 : 0.16725177, 11 : 0.16483246",45.0689310725,7.6857218405,0,11
2148896932962230381,"1 : 0.6850405, 11 : 0.06312673, 1 : 0.044999845",45.0689310725,7.6857218405,0,11
2148785787420832667,"9 : 0.22361836, 12 : 0.16695026, 2 : 0.064732224",45.0689310725,7.6857218405,0,11
2148756489100274973,"11 : 0.73614687, 7 : 0.13465428, 2 : 0.019000165",45.0689310725,7.6857218405,0,11
2148016623512857125,"1 : 0.8569399, 11 : 0.027813366, 11 : 0.016956838",45.0689310725,7.6857218405,0,11
2147246902283156106,"1 : 0.37940052, 11 : 0.36234412, 11 : 0.02255485",45.0689310725,7.6857218405,0,11
2147100140539425256,"6 : 0.08181395, 11 : 0.06594031, 12 : 0.044885445",45.0689310725,7.6857218405,0,11
2146055197043046827,"2 : 0.39560217, 7 : 0.20024753, 2 : 0.1617894",45.0689310725,7.6857218405,0,11
2143899312699179191,"1 : 0.28319132, 13 : 0.1120521, 11 : 0.09871396",45.0689310725,7.6857218405,0,11
2142843698202433400,"7 : 0.6557222, 7 : 0.1420403, 7 : 0.0115855755",45.0689310725,7.6857218405,0,11
2142841764032616871,"10 : 0.41546962, 4 : 0.055819772, 2 : 0.044875767",45.0689310725,7.6857218405,0,11
2142480582131745218,"12 : 0.5199092, 7 : 0.063830435, 7 : 0.062061027",45.0689310725,7.6857218405,0,11
2142413972238887246,"11 : 0.7666293, 2 : 0.15671372, 2 : 0.022775274",45.0689310725,7.6857218405,0,11
2141250970936607261,"12 : 0.8748007, 12 : 0.06777425, 7 : 0.004790971",45.0689310725,7.6857218405,0,11
2139465476384141110,"1 : 0.74543405, 11 : 0.10078342, 1 : 0.026184384",45.0689310725,7.6857218405,0,11
2139463464678503732,"1 : 0.8707464, 1 : 0.035332453, 4 : 0.016178412",45.0689310725,7.6857218405,0,11
2138490168742940845,"1 : 0.80672586, 12 : 0.10334913, 2 : 0.0035367147",45.0689310725,7.6857218405,0,11
2137029792368607530,"11 : 0.11289364, 2 : 0.075047046, 3 : 0.05890558",45.0689310725,7.6857218405,0,11
2136554810401585669,"9 : 0.13653094, 7 : 0.04189221, 7 : 0.039476536",45.0689310725,7.6857218405,0,11
2132876475016166232,"2 : 0.92699206, 2 : 0.06996453, 8 : 0.00023626552",45.0689310725,7.6857218405,0,11
2132615066412084609,"7 : 0.3694285, 7 : 0.22576143, 7 : 0.051974844",45.0689310725,7.6857218405,0,11
2131941698468266658,"9 : 0.14579755, 2 : 0.10736426, 9 : 0.048474528",45.0689310725,7.6857218405,0,11
2130077038610967960,"1 : 0.2849899, 2 : 0.16695976, 1 : 0.090449914",45.0689310725,7.6857218405,0,11
2129367510080817812,"9 : 0.9332362, 9 : 0.013701889, 11 : 0.0017795248",45.0689310725,7.6857218405,0,11
2128453748707135455,"11 : 0.18120526, 13 : 0.0778873, 13 : 0.070428185",45.0689310725,7.6857218405,0,11
2128185849419227953,"1 : 0.5457638, 11 : 0.3130324, 12 : 0.025952335",45.0689310725,7.6857218405,0,11
2127160539330824324,"1 : 0.4481367, 11 : 0.18936677, 2 : 0.09387626",45.0689310725,7.6857218405,0,11
2126975257780193369,"2 : 0.2102223, 2 : 0.050372053, 7 : 0.048920073",45.0689310725,7.6857218405,0,11
2126826537893336544,"13 : 0.14368784, 1 : 0.1248037, 13 : 0.10482319",45.0689310725,7.6857218405,0,11
2126451189268119010,"12 : 0.16336253, 12 : 0.07519339, 13 : 0.06568246",45.0689310725,7.6857218405,0,11
2117590961537739883,"2 : 0.36670145, 8 : 0.23201998, 2 : 0.07541024",45.0689310725,7.6857218405,0,11
2114656987698077854,"7 : 0.12461314, 7 : 0.06560526, 8 : 0.058797747",45.0689310725,7.6857218405,0,11
2114656144743641460,"2 : 0.4979879, 11 : 0.09725204, 1 : 0.09455847",45.0689310725,7.6857218405,0,11
2114161594266780728,"13 : 0.3273905, 9 : 0.05336751, 7 : 0.046116475",45.0689310725,7.6857218405,0,11
2111109166572725337,"12 : 0.06770492, 11 : 0.06756592, 2 : 0.0635196",45.0689310725,7.6857218405,0,11
2110912278812669981,"6 : 0.35744652, 7 : 0.20918982, 6 : 0.057166494",45.0689310725,7.6857218405,0,11
2110423918557969239,"1 : 0.96575594, 1 : 0.0060285274, 9 : 0.0024086358",45.0689310725,7.6857218405,0,11
2110229635695640440,"7 : 0.6093826, 3 : 0.059707884, 11 : 0.038440812",45.0689310725,7.6857218405,0,11
2110110746705718250,"2 : 0.45922783, 1 : 0.26168084, 11 : 0.13249539",45.0689310725,7.6857218405,0,11
2109551136466862081,"11 : 0.3118809, 11 : 0.20104624, 2 : 0.12347586",45.0689310725,7.6857218405,0,11
2109550785621810388,"14 : 0.6022198, 8 : 0.06629885, 9 : 0.0546698",45.0689310725,7.6857218405,0,11
2109534520681235799,"4 : 0.36304352, 7 : 0.15612037, 1 : 0.068369575",45.0689310725,7.6857218405,0,11
2109534112575559410,"6 : 0.7674073, 9 : 0.0549091, 2 : 0.036056414",45.0689310725,7.6857218405,0,11
2108223293520658278,"3 : 0.929971, 13 : 0.017831575, 13 : 0.0040713935",45.0689310725,7.6857218405,0,11
2108174805370069073,"1 : 0.96141994, 11 : 0.0037045383, 1 : 0.0015243283",45.0689310725,7.6857218405,0,11
2106777636446487125,"7 : 0.38320988, 7 : 0.22393893, 3 : 0.020862924",45.0689310725,7.6857218405,0,11
2106713576380096306,"1 : 0.92277575, 9 : 0.008718137, 3 : 0.00443226",45.0689310725,7.6857218405,0,11
2105931357701633872,"5 : 0.98384494, 10 : 0.0070180115, 13 : 0.0021766322",45.0689310725,7.6857218405,0,11
2104650636680387035,"14 : 0.6812352, 8 : 0.17749089, 9 : 0.009606012",45.0689310725,7.6857218405,0,11
2101246890086599962,"11 : 0.105976544, 2 : 0.044149335, 6 : 0.0395488",45.0689310725,7.6857218405,0,11
2100515676419715261,"3 : 0.37065166, 3 : 0.088521324, 2 : 0.0869494",45.0689310725,7.6857218405,0,11
2099690734432416025,"1 : 0.6734684, 11 : 0.026045183, 1 : 0.015434394",45.0689310725,7.6857218405,0,11
2099384210009059736,"1 : 0.831301, 1 : 0.0067597507, 1 : 0.0040913285",45.0689310725,7.6857218405,0,11
2099086577866255101,"8 : 0.18221703, 7 : 0.1621553, 8 : 0.11081447",45.0689310725,7.6857218405,0,11
2098811573167526960,"1 : 0.89958215, 1 : 0.0036838937, 1 : 0.0020361883",45.0689310725,7.6857218405,0,11
2098648386848186070,"2 : 0.41275415, 1 : 0.16232063, 11 : 0.074444085",45.0689310725,7.6857218405,0,11
2098618039198191650,"1 : 0.9009846, 11 : 0.017810477, 7 : 0.005840833",45.0689310725,7.6857218405,0,11
2098016720641037676,"1 : 0.9074706, 1 : 0.0057922103, 11 : 0.0018518005",45.0689310725,7.6857218405,0,11
2097896716528378187,"11 : 0.7305463, 2 : 0.043562237, 11 : 0.042388733",45.0689310725,7.6857218405,0,11
2097438677459302904,"1 : 0.91952795, 11 : 0.0054516764, 1 : 0.0020459683",45.0689310725,7.6857218405,0,11
2096498294829807230,"4 : 0.15935084, 1 : 0.12006777, 9 : 0.07857696",45.0689310725,7.6857218405,0,11
2095363576064779736,"1 : 0.526942, 2 : 0.35305658, 2 : 0.05124412",45.0689310725,7.6857218405,0,11
2095288180881884346,"9 : 0.46062005, 7 : 0.033996463, 14 : 0.03083995",45.0689310725,7.6857218405,0,11
2094787675182832989,"12 : 0.359368, 12 : 0.12151043, 12 : 0.027768482",45.0689310725,7.6857218405,0,11
2093161165227667256,"11 : 0.63239604, 1 : 0.08313969, 2 : 0.024933215",45.0689310725,7.6857218405,0,11
2091354062336152751,"2 : 0.31806418, 11 : 0.28352684, 11 : 0.10278014",45.0689310725,7.6857218405,0,11
2090495583879054864,"1 : 0.3408781, 1 : 0.28888234, 4 : 0.06795984",45.0689310725,7.6857218405,0,11
2089927032581592433,"3 : 0.37651908, 14 : 0.06313719, 7 : 0.04994565",45.0689310725,7.6857218405,0,11
2088034407989972191,"1 : 0.7630392, 11 : 0.019450048, 1 : 0.0065411194",45.0689310725,7.6857218405,0,11
2088010827839332603,"13 : 0.8602745, 13 : 0.07527304, 1 : 0.018355032",45.0689310725,7.6857218405,0,11
2087187352309746106,"11 : 0.401148, 13 : 0.15515448, 1 : 0.114562094",45.0689310725,7.6857218405,0,11
2086299461597809294,"10 : 0.42366824, 7 : 0.102023885, 7 : 0.026312731",45.0689310725,7.6857218405,0,11
2085775379840239886,"11 : 0.30598494, 12 : 0.12020645, 4 : 0.050596185",45.0689310725,7.6857218405,0,11
2085591979804323963,"7 : 0.74672854, 2 : 0.079785526, 7 : 0.021066403",45.0689310725,7.6857218405,0,11
2084846542159637958,"11 : 0.35870492, 1 : 0.06353027, 11 : 0.05023046",45.0689310725,7.6857218405,0,11
2083365912631142421,"1 : 0.96202433, 1 : 0.0032181211, 1 : 0.00097318843",45.0689310725,7.6857218405,0,11
2079145881459989053,"2 : 0.70331633, 11 : 0.15660098, 11 : 0.019932862",45.0689310725,7.6857218405,0,11
2078504951215432437,"1 : 0.81611884, 1 : 0.06979083, 11 : 0.005100789",45.0689310725,7.6857218405,0,11
2077143341734242793,"1 : 0.40059873, 2 : 0.3308262, 11 : 0.03469289",45.0689310725,7.6857218405,0,11
2077027076405876247,"11 : 0.20827162, 11 : 0.20150334, 2 : 0.17177282",45.0689310725,7.6857218405,0,11
2070337842640489133,"11 : 0.3063512, 2 : 0.30429783, 11 : 0.037643213",45.0689310725,7.6857218405,0,11
2069762204942643323,"10 : 0.28036278, 7 : 0.101974264, 13 : 0.05654099",45.0689310725,7.6857218405,0,11
2069238456588582348,"1 : 0.90087795, 11 : 0.013623746, 1 : 0.002319684",45.0689310725,7.6857218405,0,11
2068904150704007173,"11 : 0.31575945, 1 : 0.14118202, 11 : 0.025331184",45.0689310725,7.6857218405,0,11
2068839354094220847,"8 : 0.19285177, 8 : 0.12991624, 7 : 0.08278614",45.0689310725,7.6857218405,0,11
2066321247484213365,"7 : 0.34576562, 6 : 0.17550234, 5 : 0.078576125",45.0689310725,7.6857218405,0,11
2066170779628268771,"9 : 0.096774116, 2 : 0.0851767, 12 : 0.07401116",45.0689310725,7.6857218405,0,11
2065146262577209397,"2 : 0.38270167, 3 : 0.13254485, 2 : 0.071837224",45.0689310725,7.6857218405,0,11
2063884253990912582,"7 : 0.1577875, 7 : 0.04627771, 13 : 0.03315487",45.0689310725,7.6857218405,0,11
2062715802389468539,"11 : 0.97503734, 13 : 0.011515095, 13 : 0.0029207647",45.0689310725,7.6857218405,0,11
2062358126187324388,"1 : 0.24953455, 11 : 0.24389197, 3 : 0.09640339",45.0689310725,7.6857218405,0,11
2061805842442956517,"1 : 0.96724766, 1 : 0.0074035027, 6 : 0.00075123884",45.0689310725,7.6857218405,0,11
2061144634198940288,"1 : 0.72499734, 2 : 0.07663039, 11 : 0.04225905",45.0689310725,7.6857218405,0,11
2060419119632872044,"10 : 0.22685331, 13 : 0.16427912, 11 : 0.046571586",45.0689310725,7.6857218405,0,11
2059673037256530915,"12 : 0.13909824, 1 : 0.04608669, 1 : 0.036959264",45.0689310725,7.6857218405,0,11
2059029143812746431,"2 : 0.51671743, 7 : 0.24404512, 10 : 0.022701714",45.0689310725,7.6857218405,0,11
2059007554060612218,"2 : 0.570698, 7 : 0.121503234, 11 : 0.07552578",45.0689310725,7.6857218405,0,11
2058089038738427111,"2 : 0.46219274, 11 : 0.1641498, 1 : 0.16314343",45.0689310725,7.6857218405,0,11
2057933083055314530,"10 : 0.5180635, 7 : 0.123144954, 14 : 0.104060985",45.0689310725,7.6857218405,0,11
2057639518895031736,"1 : 0.92926663, 11 : 0.0099430885, 12 : 0.008340469",45.0689310725,7.6857218405,0,11
2057609380169816586,"2 : 0.31411302, 1 : 0.20740052, 11 : 0.17101774",45.0689310725,7.6857218405,0,11
2057515605222785382,"9 : 0.99007225, 10 : 0.0011550322, 13 : 0.0009247327",45.0689310725,7.6857218405,0,11
2057482462403108188,"3 : 0.18854216, 11 : 0.17968348, 1 : 0.15343492",45.0689310725,7.6857218405,0,11
2057451921551825578,"2 : 0.736589, 2 : 0.01980064, 3 : 0.010460717",45.0689310725,7.6857218405,0,11
2057372581058641435,"2 : 0.59328663, 7 : 0.15630135, 10 : 0.090582855",45.0689310725,7.6857218405,0,11
2056692444103750294,"1 : 0.33174065, 11 : 0.08287065, 11 : 0.082520336",45.0689310725,7.6857218405,0,11
2056435489658921180,"3 : 0.66923255, 7 : 0.056244478, 2 : 0.029813386",45.0689310725,7.6857218405,0,11
2055876736593304799,"7 : 0.13753983, 2 : 0.074506186, 7 : 0.0543412",45.0689310725,7.6857218405,0,11
2055851769319118663,"2 : 0.136455, 14 : 0.11745025, 13 : 0.08953402",45.0689310725,7.6857218405,0,11
2055411570409770713,"13 : 0.22853021, 3 : 0.1503928, 11 : 0.12963587",45.0689310725,7.6857218405,0,11
2055358832877619361,"3 : 0.8109342, 2 : 0.02464834, 13 : 0.023534553",45.0689310725,7.6857218405,0,11
2055188559981276554,"2 : 0.9730445, 7 : 0.011128509, 7 : 0.00538689",45.0689310725,7.6857218405,0,11
2054769025336183264,"1 : 0.40174678, 12 : 0.1710446, 2 : 0.0777902",45.0689310725,7.6857218405,0,11
2054722266228344442,"11 : 0.1879164, 1 : 0.08027674, 11 : 0.07126009",45.0689310725,7.6857218405,0,11
2053883272584946142,"13 : 0.18804005, 7 : 0.1528426, 14 : 0.09345425",45.0689310725,7.6857218405,0,11
2053816133884150634,"7 : 0.07695354, 4 : 0.076071694, 6 : 0.052011523",45.0689310725,7.6857218405,0,11
2053628345591120208,"13 : 0.6820412, 4 : 0.027938098, 13 : 0.019156149",45.0689310725,7.6857218405,0,11
2053513129964518392,"10 : 0.79644895, 7 : 0.050385937, 14 : 0.03894055",45.0689310725,7.6857218405,0,11
2053299208748340580,"8 : 0.41513628, 3 : 0.050302893, 5 : 0.02299921",45.0689310725,7.6857218405,0,11
2053190606827731165,"7 : 0.25091523, 7 : 0.24315827, 2 : 0.06638379",45.0689310725,7.6857218405,0,11
2053140810035660467,"3 : 0.20307408, 4 : 0.18111736, 3 : 0.08176256",45.0689310725,7.6857218405,0,11
2052522194019478182,"7 : 0.12903841, 7 : 0.10905381, 7 : 0.081504166",45.0689310725,7.6857218405,0,11
2052334324793138488,"1 : 0.84430724, 1 : 0.011174501, 11 : 0.006575499",45.0689310725,7.6857218405,0,11
2052300101461983452,"6 : 0.3518255, 13 : 0.044036668, 13 : 0.03732425",45.0689310725,7.6857218405,0,11
2052251251743914407,"7 : 0.82582873, 7 : 0.088855594, 7 : 0.02064424",45.0689310725,7.6857218405,0,11
2052250069555554036,"3 : 0.33112997, 2 : 0.07349323, 3 : 0.05321436",45.0689310725,7.6857218405,0,11
2051890948725302885,"1 : 0.7248036, 1 : 0.16465576, 1 : 0.004801639",45.0689310725,7.6857218405,0,11
2051743508026472580,"9 : 0.22781739, 13 : 0.110753514, 2 : 0.061328705",45.0689310725,7.6857218405,0,11
2051602404618717145,"1 : 0.98158157, 1 : 0.0033969667, 1 : 0.0008628136",45.0689310725,7.6857218405,0,11
2051582177184974420,"2 : 0.96890074, 3 : 0.014522884, 3 : 0.0025288328",45.0689310725,7.6857218405,0,11
2051581021721440541,"7 : 0.29095677, 7 : 0.21804106, 7 : 0.1080816",45.0689310725,7.6857218405,0,11
2051457022584439047,"13 : 0.488073, 11 : 0.16027483, 1 : 0.11385755",45.0689310725,7.6857218405,0,11
2051078028729594573,"1 : 0.41648123, 2 : 0.1499677, 11 : 0.111548245",45.0689310725,7.6857218405,0,11
2050980307452743488,"13 : 0.2380947, 2 : 0.11355018, 11 : 0.07299405",45.0689310725,7.6857218405,0,11
2050903639008164156,"3 : 0.30025464, 3 : 0.28544748, 7 : 0.085817985",45.0689310725,7.6857218405,0,11
2049515344968220550,"1 : 0.95726085, 9 : 0.0015369653, 12 : 0.00091985636",45.0689310725,7.6857218405,0,11
2049349977469433163,"1 : 0.8611693, 11 : 0.008149546, 1 : 0.008037283",45.0689310725,7.6857218405,0,11
2049150889689798790,"10 : 0.44706595, 2 : 0.18146761, 7 : 0.11669577",45.0689310725,7.6857218405,0,11
2048903671246400594,"1 : 0.8831672, 1 : 0.014616902, 11 : 0.009437354",45.0689310725,7.6857218405,0,11
2048832056658188883,"1 : 0.62433064, 1 : 0.0602593, 8 : 0.02432643",45.0689310725,7.6857218405,0,11
2048676792650858327,"1 : 0.6904858, 11 : 0.019418774, 1 : 0.014285805",45.0689310725,7.6857218405,0,11
2048186524566765484,"2 : 0.3202397, 12 : 0.2764156, 7 : 0.01918105",45.0689310725,7.6857218405,0,11
2048154555742475668,"2 : 0.26990595, 2 : 0.045885388, 2 : 0.033273533",45.0689310725,7.6857218405,0,11
2048057797409030263,"3 : 0.6223433, 3 : 0.07976039, 2 : 0.031341664",45.0689310725,7.6857218405,0,11
2048032617459972483,"12 : 0.35842735, 7 : 0.1561495, 12 : 0.053612854",45.0689310725,7.6857218405,0,11
2047867574557217718,"7 : 0.3922545, 6 : 0.088622555, 5 : 0.08264789",45.0689310725,7.6857218405,0,11
2047766213717117985,"3 : 0.06311721, 8 : 0.033066604, 10 : 0.025580188",45.0689310725,7.6857218405,0,11
2047766149888078239,"3 : 0.06311721, 8 : 0.033066604, 10 : 0.025580188",45.0689310725,7.6857218405,0,11
2047566468159231693,"3 : 0.31905746, 12 : 0.15424588, 10 : 0.08300282",45.0689310725,7.6857218405,0,11
2047508657362682430,"13 : 0.956986, 13 : 0.018110713, 3 : 0.011459107",45.0689310725,7.6857218405,0,11
2047431431157712404,"3 : 0.47707194, 3 : 0.4257807, 3 : 0.016680865",45.0689310725,7.6857218405,0,11
2047354202165920425,"7 : 0.35214838, 3 : 0.13406941, 3 : 0.046948213",45.0689310725,7.6857218405,0,11
2047151024419959797,"3 : 0.11924079, 3 : 0.10813561, 2 : 0.06735907",45.0689310725,7.6857218405,0,11
2047137340165583615,"7 : 0.21187638, 13 : 0.10901081, 7 : 0.09188857",45.0689310725,7.6857218405,0,11
2046703509521726912,"11 : 0.20194776, 11 : 0.062176414, 1 : 0.04790111",45.0689310725,7.6857218405,0,11
2046638852789739639,"1 : 0.1757508, 3 : 0.15586978, 11 : 0.06844351",45.0689310725,7.6857218405,0,11
2046491548656893831,"3 : 0.342062, 3 : 0.3168963, 3 : 0.03285822",45.0689310725,7.6857218405,0,11
