lat,lng,ids,predictions,label,CLUSTER_ID
45.06954,7.68792,"2,00955381210623E+018","7 : 0.24160053, 2 : 0.17054139, 2 : 0.045500915",0,16
45.06954,7.68792,"2,00893582037687E+018","2 : 0.14135966, 7 : 0.13041528, 7 : 0.1179193",0,16
45.06954,7.68792,"2,00882293752967E+018","3 : 0.1712408, 7 : 0.09437391, 7 : 0.050809484",0,16
45.06954,7.68792,"2,0074848516926E+018","2 : 0.17327936, 7 : 0.13469455, 2 : 0.06092585",0,16
45.06954,7.68792,"2,00736112542893E+018","2 : 0.22922947, 7 : 0.18377933, 7 : 0.18342625",0,16
45.06954,7.68792,"2,00666919647503E+018","2 : 0.5006663, 12 : 0.14935471, 3 : 0.033521272",0,16
45.06954,7.68792,"2,00602184543976E+018","7 : 0.9766663, 12 : 0.009206879, 7 : 0.0008788927",0,16
45.06954,7.68792,"2,00527674549571E+018","2 : 0.22667414, 4 : 0.16057783, 7 : 0.059589002",0,16
45.06954,7.68792,"2,00527556767626E+018","7 : 0.29849854, 2 : 0.15347463, 2 : 0.060474034",0,16
45.06954,7.68792,"2,00520950279143E+018","7 : 0.70008975, 3 : 0.07980981, 2 : 0.023185886",0,16
45.06954,7.68792,"2,0045338610667E+018","7 : 0.3155861, 7 : 0.30371132, 7 : 0.08323817",0,16
45.06954,7.68792,"2,00450466449122E+018","2 : 0.17654383, 7 : 0.1154135, 2 : 0.063549966",0,16
45.06954,7.68792,"2,00444052376011E+018","5 : 0.28018463, 6 : 0.119192876, 5 : 0.09285508",0,16
45.06954,7.68792,"2,00378900306666E+018","7 : 0.77172947, 2 : 0.035020515, 2 : 0.022872414",0,16
45.06954,7.68792,"2,00377852050273E+018","7 : 0.36435845, 2 : 0.19075102, 3 : 0.08363175",0,16
45.06954,7.68792,"2,00315944351386E+018","7 : 0.33183154, 2 : 0.20186499, 7 : 0.040620863",0,16
45.06954,7.68792,"2,00315908364263E+018","7 : 0.33724323, 2 : 0.1715542, 7 : 0.042466506",0,16
45.06954,7.68792,"2,00306482483082E+018","7 : 0.7509352, 7 : 0.08657194, 2 : 0.04517389",0,16
45.06954,7.68792,"2,00296215676646E+018","3 : 0.21822914, 7 : 0.049813855, 3 : 0.034950875",0,16
45.06954,7.68792,"2,00153741936026E+018","6 : 0.38348687, 7 : 0.14884871, 6 : 0.11408579",0,16
45.06954,7.68792,"2,00093383321962E+018","5 : 0.10575249, 6 : 0.08502112, 2 : 0.07148127",0,16
45.06954,7.68792,"1,99942425991631E+018","7 : 0.9406636, 2 : 0.0143497195, 7 : 0.008761613",0,16
45.06954,7.68792,"1,99810381220986E+018","2 : 0.3039551, 12 : 0.18223825, 7 : 0.043785628",0,16
45.06954,7.68792,"1,99649871489955E+018","7 : 0.4620968, 2 : 0.18209736, 2 : 0.14232334",0,16
45.06954,7.68792,"1,99649777521625E+018","2 : 0.46693975, 2 : 0.06147936, 3 : 0.04437376",0,16
45.06954,7.68792,"1,99500118316645E+018","7 : 0.27029526, 7 : 0.17567, 7 : 0.17103237",0,16
45.06954,7.68792,"1,99445432968502E+018","7 : 0.5362066, 12 : 0.39475042, 7 : 0.04694871",0,16
45.06954,7.68792,"1,99423597707088E+018","7 : 0.5587096, 2 : 0.06647362, 3 : 0.057226945",0,16
45.06954,7.68792,"1,99362255572175E+018","7 : 0.94498426, 13 : 0.008841743, 2 : 0.005238297",0,16
45.06954,7.68792,"1,99355807076607E+018","7 : 0.9595487, 13 : 0.005412092, 2 : 0.0052797883",0,16
45.06954,7.68792,"1,99219486244042E+018","9 : 0.40129185, 2 : 0.15902497, 7 : 0.083911635",0,16
45.06954,7.68792,"1,99216390685777E+018","7 : 0.3166486, 7 : 0.2599612, 2 : 0.03359864",0,16
45.06954,7.68792,"1,9907183011114E+018","7 : 0.18257274, 8 : 0.09070248, 2 : 0.07998781",0,16
45.06954,7.68792,"1,98920664835629E+018","2 : 0.16845183, 12 : 0.15691969, 2 : 0.1091989",0,16
45.06954,7.68792,"1,98848251974738E+018","7 : 0.827841, 7 : 0.035799805, 12 : 0.028247619",0,16
45.06954,7.68792,"1,98705891728634E+018","7 : 0.52131623, 7 : 0.41012344, 2 : 0.0074501853",0,16
45.06954,7.68792,"1,98705818550604E+018","7 : 0.5695174, 14 : 0.03347421, 7 : 0.029041851",0,16
45.06954,7.68792,"1,98650093332157E+018","7 : 0.5216768, 7 : 0.26630697, 12 : 0.0916433",0,16
45.06954,7.68792,"1,98639142448173E+018","1 : 0.24906643, 12 : 0.053613298, 12 : 0.042523757",0,16
45.06954,7.68792,"1,98482936817984E+018","7 : 0.08018031, 3 : 0.07042379, 7 : 0.059672207",0,16
45.06954,7.68792,"1,98481088792544E+018","7 : 0.70383805, 2 : 0.17266776, 7 : 0.023404617",0,16
45.06954,7.68792,"1,98480907613705E+018","7 : 0.49436903, 7 : 0.41459838, 2 : 0.007876087",0,16
45.06954,7.68792,"1,98346405641903E+018","7 : 0.99070674, 7 : 0.0027497397, 12 : 0.00040675275",0,16
45.06954,7.68792,"1,98213086655951E+018","7 : 0.42776915, 2 : 0.14094025, 7 : 0.13419646",0,16
45.06954,7.68792,"1,98213043105657E+018","7 : 0.5079801, 2 : 0.12104437, 7 : 0.09039524",0,16
45.06954,7.68792,"1,98054204792202E+018","2 : 0.20601708, 7 : 0.10451027, 7 : 0.08460776",0,16
45.06954,7.68792,"1,97902613341825E+018","7 : 0.73657525, 13 : 0.035320222, 12 : 0.0344105",0,16
45.06954,7.68792,"1,97853558637954E+018","12 : 0.19399591, 9 : 0.07101664, 7 : 0.06418141",0,16
45.06954,7.68792,"1,97846445632713E+018","3 : 0.0980049, 2 : 0.07764802, 3 : 0.060332015",0,16
45.06954,7.68792,"1,9769613891615E+018","7 : 0.2597603, 3 : 0.07095136, 2 : 0.055751942",0,16
45.06954,7.68792,"1,97695994017203E+018","2 : 0.55721265, 7 : 0.09792027, 7 : 0.014938378",0,16
45.06954,7.68792,"1,97623082097889E+018","7 : 0.7444805, 2 : 0.031472567, 7 : 0.029377693",0,16
45.06954,7.68792,"1,97615934030802E+018","7 : 0.6122238, 7 : 0.022250392, 3 : 0.020822665",0,16
45.06954,7.68792,"1,97543104117666E+018","2 : 0.92282254, 7 : 0.02609094, 7 : 0.0019237015",0,16
45.06954,7.68792,"1,97543050053957E+018","2 : 0.9191457, 7 : 0.023685092, 7 : 0.0021243854",0,16
