lat,lng,ids,predictions,label,CLUSTER_ID
45.023371,7.669023,50188185787,"8 : 0.08979593, 13 : 0.08938501, 13 : 0.03426721",2,7.0
45.023371,7.669023,50187930726,"7 : 0.14918305, 13 : 0.07056525, 9 : 0.0467463",2,7.0
45.023371,7.669023,50188184002,"2 : 0.30188248, 13 : 0.2592664, 12 : 0.08120154",2,7.0
45.023371,7.669023,50187937951,"6 : 0.26527312, 13 : 0.045056254, 13 : 0.033739105",2,7.0
45.023371,7.669023,50187387248,"13 : 0.29815215, 13 : 0.13082345, 5 : 0.045631398",2,7.0
45.023371,7.669023,50187397398,"7 : 0.32508588, 7 : 0.13740817, 2 : 0.015805367",2,7.0
45.023371,7.669023,50187396988,"13 : 0.15675272, 6 : 0.055598073, 2 : 0.052178476",2,7.0
45.023371,7.669023,50187933791,"7 : 0.18620554, 2 : 0.15479815, 13 : 0.053895727",2,7.0
45.023371,7.669023,50187389003,"13 : 0.071054235, 13 : 0.06377904, 9 : 0.037560634",2,7.0
45.023371,7.669023,50187389083,"13 : 0.06503492, 13 : 0.044487614, 9 : 0.040244255",2,7.0
45.023371,7.669023,50187392238,"13 : 0.06374366, 13 : 0.05382143, 2 : 0.048274305",2,7.0
45.023371,7.669023,50187389823,"2 : 0.07891112, 9 : 0.058321074, 13 : 0.051345773",2,7.0
45.023371,7.669023,50188184657,"8 : 0.17643537, 9 : 0.11184426, 4 : 0.10480282",2,7.0
45.023371,7.669023,50187936686,"6 : 0.06410609, 5 : 0.038949315, 13 : 0.03672815",2,7.0
45.023371,7.669023,50188189382,"13 : 0.21138391, 13 : 0.10075963, 2 : 0.06752377",2,7.0
45.023371,7.669023,50187932426,"2 : 0.086364396, 13 : 0.08353172, 14 : 0.06966459",2,7.0
45.023371,7.669023,50187936991,"6 : 0.3360634, 6 : 0.088510014, 6 : 0.07583648",2,7.0
45.023371,7.669023,50187395313,"2 : 0.115127325, 2 : 0.09714438, 13 : 0.061366405",2,7.0
45.023371,7.669023,50188184462,"9 : 0.34790814, 14 : 0.0657688, 2 : 0.05235691",2,7.0
45.023371,7.669023,50187934336,"13 : 0.33263144, 7 : 0.102108724, 7 : 0.022903878",2,7.0
45.023371,7.669023,50188188472,"6 : 0.4394456, 13 : 0.027003165, 13 : 0.016998287",2,7.0
